,bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange
2002,CWHvh_WA,CWHvh_WA/101,Hw,1,Hw,1,C4,FALSE
2003,CWHvh_WA,CWHvh_WA/101,Ss,2,Ss,2,C4,FALSE
2004,CWHvh_WA,CWHvh_WA/101,Up,3,Up,3,C4,FALSE
2005,CWHvh_WA,CWHvh_WA/102,Cw,3,Cw,3,,FALSE
2006,CWHvh_WA,CWHvh_WA/102,Dr,3,Dr,3,,FALSE
2007,CWHvh_WA,CWHvh_WA/102,Fdc,5,Fd,5,,FALSE
2008,CWHvh_WA,CWHvh_WA/102,Hw,3,Hw,3,,FALSE
2009,CWHvh_WA,CWHvh_WA/102,Plc,2,Pl,2,,FALSE
2010,CWHvh_WA,CWHvh_WA/102,Ss,5,Ss,5,,FALSE
2011,CWHvh_WA,CWHvh_WA/102,Up,5,Up,5,,FALSE
2012,CWHvh_WA,CWHvh_WA/103,Cw,1,Cw,1,B2,FALSE
2013,CWHvh_WA,CWHvh_WA/103,Dr,3,Dr,3,B2,FALSE
2014,CWHvh_WA,CWHvh_WA/103,Fdc,2,Fd,2,B2,FALSE
2015,CWHvh_WA,CWHvh_WA/103,Hw,1,Hw,1,B2,FALSE
2016,CWHvh_WA,CWHvh_WA/103,Ss,2,Ss,2,B2,FALSE
2017,CWHvh_WA,CWHvh_WA/103,Up,3,Up,3,B2,FALSE
2018,CWHvh_WA,CWHvh_WA/110,Cw,1,Cw,1,,FALSE
2019,CWHvh_WA,CWHvh_WA/110,Dr,2,Dr,2,,FALSE
2020,CWHvh_WA,CWHvh_WA/110,Fdc,5,Fd,5,,FALSE
2021,CWHvh_WA,CWHvh_WA/110,Hw,1,Hw,1,,FALSE
2022,CWHvh_WA,CWHvh_WA/110,Ss,5,Ss,5,,FALSE
2023,CWHvh_WA,CWHvh_WA/111,Cw,1,Cw,1,,FALSE
2024,CWHvh_WA,CWHvh_WA/111,Dr,2,Dr,2,,FALSE
2025,CWHvh_WA,CWHvh_WA/111,Hw,1,Hw,1,,FALSE
2026,CWHvh_WA,CWHvh_WA/111,Ss,5,Ss,5,,FALSE
2027,CWHvh_WA,CWHvh_WA/112,Cw,2,Cw,2,,FALSE
2028,CWHvh_WA,CWHvh_WA/112,Dr,2,Dr,2,,FALSE
2029,CWHvh_WA,CWHvh_WA/112,Hw,1,Hw,1,,FALSE
2030,CWHvh_WA,CWHvh_WA/112,Ss,1,Ss,1,,FALSE
2031,CWHvh_WA,CWHvh_WA/112,Up,3,Up,3,,FALSE
2032,CWHvh_WA,CWHvh_WA/113,Cw,2,Cw,2,D6,FALSE
2033,CWHvh_WA,CWHvh_WA/113,Dr,2,Dr,2,D6,FALSE
2034,CWHvh_WA,CWHvh_WA/113,Hw,1,Hw,1,D6,FALSE
2035,CWHvh_WA,CWHvh_WA/113,Ss,1,Ss,1,D6,FALSE
2036,CWHvh_WA,CWHvh_WA/113,Up,3,Up,3,D6,FALSE
2037,CWHvh_WA,CWHvh_WA/Ro,X,NA,X,NA,,FALSE
2038,CWHvh3,CWHvh3/101,Cw,1,Cw,1,SAS-HAK,FALSE
2039,CWHvh3,CWHvh3/101,Dr,2,Dr,2,C4,FALSE
2040,CWHvh3,CWHvh3/101,Hw,1,Hw,1,C4,FALSE
2041,CWHvh3,CWHvh3/101,Plc,2,Pl,2,C4,FALSE
2042,CWHvh3,CWHvh3/101,Ss,3,Ss,3,C4,FALSE
2043,CWHvh3,CWHvh3/101,Yc,2,Yc,2,C4,FALSE
2044,CWHvh3,CWHvh3/101a,Cw,1,Cw,1,SAS-HAK,FALSE
2045,CWHvh3,CWHvh3/101a,Dr,2,Dr,2,,FALSE
2046,CWHvh3,CWHvh3/101a,Hw,1,Hw,1,,FALSE
2047,CWHvh3,CWHvh3/101a,Plc,2,Pl,2,,FALSE
2048,CWHvh3,CWHvh3/101a,Ss,3,Ss,3,,FALSE
2049,CWHvh3,CWHvh3/101a,Yc,2,Yc,2,,FALSE
2050,CWHvh3,CWHvh3/101b,Cw,1,Cw,1,SAS-HAK,FALSE
2051,CWHvh3,CWHvh3/101b,Dr,2,Dr,2,,FALSE
2052,CWHvh3,CWHvh3/101b,Hw,1,Hw,1,,FALSE
2053,CWHvh3,CWHvh3/101b,Plc,2,Pl,2,,FALSE
2054,CWHvh3,CWHvh3/101b,Ss,3,Ss,3,,FALSE
2055,CWHvh3,CWHvh3/101b,Yc,2,Yc,2,,FALSE
2056,CWHvh3,CWHvh3/101c,Cw,1,Cw,1,SAS-HAK,FALSE
2057,CWHvh3,CWHvh3/101c,Dr,2,Dr,2,,FALSE
2058,CWHvh3,CWHvh3/101c,Hw,1,Hw,1,,FALSE
2059,CWHvh3,CWHvh3/101c,Plc,2,Pl,2,,FALSE
2060,CWHvh3,CWHvh3/101c,Ss,3,Ss,3,,FALSE
2061,CWHvh3,CWHvh3/101c,Yc,2,Yc,2,,FALSE
2062,CWHvh3,CWHvh3/102,Cw,3,Cw,3,SAS-HAK,FALSE
2063,CWHvh3,CWHvh3/102,Dr,3,Dr,3,B2,FALSE
2064,CWHvh3,CWHvh3/102,Hw,3,Hw,3,B2,FALSE
2065,CWHvh3,CWHvh3/102,Plc,2,Pl,2,,FALSE
2066,CWHvh3,CWHvh3/102,Yc,3,Yc,3,WHM,FALSE
2067,CWHvh3,CWHvh3/103,Cw,3,Cw,3,,FALSE
2068,CWHvh3,CWHvh3/103,Dr,3,Dr,3,,FALSE
2069,CWHvh3,CWHvh3/103,Hw,3,Hw,3,,FALSE
2070,CWHvh3,CWHvh3/103,Ss,2,Ss,2,,FALSE
2071,CWHvh3,CWHvh3/103.1,Cw,NA,Cw,3,SAS-HAK,FALSE
2072,CWHvh3,CWHvh3/103.2,Cw,NA,Cw,5,SAS-HAK,FALSE
2073,CWHvh3,CWHvh3/104,Cw,3,Cw,3,SAS-HAK,FALSE
2074,CWHvh3,CWHvh3/104,Dr,3,Dr,3,,FALSE
2075,CWHvh3,CWHvh3/104,Hw,3,Hw,3,,FALSE
2076,CWHvh3,CWHvh3/104,Ss,1,Ss,1,,FALSE
2077,CWHvh3,CWHvh3/105,Cw,1,Cw,1,SAS-HAK,FALSE
2078,CWHvh3,CWHvh3/105,Dr,2,Dr,2,,FALSE
2079,CWHvh3,CWHvh3/105,Hw,1,Hw,1,,FALSE
2080,CWHvh3,CWHvh3/105,Ss,1,Ss,1,,FALSE
2081,CWHvh3,CWHvh3/105,Yc,3,Yc,3,,FALSE
2082,CWHvh3,CWHvh3/105a,Cw,1,Cw,1,Coast,FALSE
2083,CWHvh3,CWHvh3/105a,Dr,2,Dr,2,,FALSE
2084,CWHvh3,CWHvh3/105a,Hw,1,Hw,1,,FALSE
2085,CWHvh3,CWHvh3/105a,Ss,1,Ss,1,,FALSE
2086,CWHvh3,CWHvh3/105a,Yc,3,Yc,3,,FALSE
2087,CWHvh3,CWHvh3/105b,Cw,1,Cw,1,Coast,FALSE
2088,CWHvh3,CWHvh3/105b,Dr,2,Dr,2,,FALSE
2089,CWHvh3,CWHvh3/105b,Hw,1,Hw,1,,FALSE
2090,CWHvh3,CWHvh3/105b,Ss,1,Ss,1,,FALSE
2091,CWHvh3,CWHvh3/105b,Yc,3,Yc,3,,FALSE
2092,CWHvh3,CWHvh3/106,Cw,1,Cw,1,SAS-HAK,FALSE
2093,CWHvh3,CWHvh3/106,Dr,2,Dr,2,,FALSE
2094,CWHvh3,CWHvh3/106,Hw,2,Hw,2,,FALSE
2095,CWHvh3,CWHvh3/106,Ss,1,Ss,1,,FALSE
2096,CWHvh3,CWHvh3/106,Yc,3,Yc,3,,FALSE
2097,CWHvh3,CWHvh3/106a,Cw,1,Cw,1,Coast,FALSE
2098,CWHvh3,CWHvh3/106a,Dr,2,Dr,2,,FALSE
2099,CWHvh3,CWHvh3/106a,Hw,2,Hw,2,,FALSE
2100,CWHvh3,CWHvh3/106a,Ss,1,Ss,1,,FALSE
2101,CWHvh3,CWHvh3/106a,Yc,3,Yc,3,,FALSE
2102,CWHvh3,CWHvh3/106b,Cw,1,Cw,1,Coast,FALSE
2103,CWHvh3,CWHvh3/106b,Dr,2,Dr,2,,FALSE
2104,CWHvh3,CWHvh3/106b,Hw,2,Hw,2,,FALSE
2105,CWHvh3,CWHvh3/106b,Ss,1,Ss,1,,FALSE
2106,CWHvh3,CWHvh3/106b,Yc,3,Yc,3,,FALSE
2107,CWHvh3,CWHvh3/106c,Cw,1,Cw,1,Coast,FALSE
2108,CWHvh3,CWHvh3/106c,Dr,2,Dr,2,,FALSE
2109,CWHvh3,CWHvh3/106c,Hw,2,Hw,2,,FALSE
2110,CWHvh3,CWHvh3/106c,Ss,1,Ss,1,,FALSE
2111,CWHvh3,CWHvh3/106c,Yc,3,Yc,3,,FALSE
2112,CWHvh3,CWHvh3/110,Cw,1,Cw,1,SAS-HAK,FALSE
2113,CWHvh3,CWHvh3/110,Dr,2,Dr,2,,FALSE
2114,CWHvh3,CWHvh3/110,Hw,2,Hw,2,,FALSE
2115,CWHvh3,CWHvh3/110,Ss,1,Ss,1,,FALSE
2116,CWHvh3,CWHvh3/110,Yc,3,Yc,3,,FALSE
2117,CWHvh3,CWHvh3/110a,Cw,1,Cw,1,Coast,FALSE
2118,CWHvh3,CWHvh3/110a,Dr,2,Dr,2,,FALSE
2119,CWHvh3,CWHvh3/110a,Hw,2,Hw,2,,FALSE
2120,CWHvh3,CWHvh3/110a,Ss,1,Ss,1,,FALSE
2121,CWHvh3,CWHvh3/110a,Yc,3,Yc,3,,FALSE
2122,CWHvh3,CWHvh3/110b,Cw,1,Cw,1,Coast,FALSE
2123,CWHvh3,CWHvh3/110b,Dr,2,Dr,2,,FALSE
2124,CWHvh3,CWHvh3/110b,Hw,2,Hw,2,,FALSE
2125,CWHvh3,CWHvh3/110b,Ss,1,Ss,1,,FALSE
2126,CWHvh3,CWHvh3/110b,Yc,3,Yc,3,,FALSE
2127,CWHvh3,CWHvh3/110c,Cw,1,Cw,1,Coast,FALSE
2128,CWHvh3,CWHvh3/110c,Dr,2,Dr,2,,FALSE
2129,CWHvh3,CWHvh3/110c,Hw,2,Hw,2,,FALSE
2130,CWHvh3,CWHvh3/110c,Ss,1,Ss,1,,FALSE
2131,CWHvh3,CWHvh3/110c,Yc,3,Yc,3,,FALSE
2132,CWHvh3,CWHvh3/111,Cw,2,Cw,2,SAS-HAK,FALSE
2133,CWHvh3,CWHvh3/111,Dr,1,Dr,1,,FALSE
2134,CWHvh3,CWHvh3/111,Hw,2,Hw,2,,FALSE
2135,CWHvh3,CWHvh3/111,Ss,1,Ss,1,,FALSE
2136,CWHvh3,CWHvh3/112,Cw,2,Cw,2,SAS-HAK,FALSE
2137,CWHvh3,CWHvh3/112,Dr,1,Dr,1,,FALSE
2138,CWHvh3,CWHvh3/112,Hw,3,Hw,3,,FALSE
2139,CWHvh3,CWHvh3/112,Ss,1,Ss,1,,FALSE
2140,CWHvh3,CWHvh3/113,Dr,1,Dr,1,,FALSE
2141,CWHvh3,CWHvh3/113,Ss,3,Ss,3,,FALSE
2142,CWHvh3,CWHvh3/114,Cw,1,Cw,1,SAS-HAK,FALSE
2143,CWHvh3,CWHvh3/114,Dr,2,Dr,2,,FALSE
2144,CWHvh3,CWHvh3/114,Hw,2,Hw,2,,FALSE
2145,CWHvh3,CWHvh3/114,Ss,1,Ss,1,,FALSE
2146,CWHvh3,CWHvh3/114,Yc,3,Yc,3,,FALSE
2147,CWHvh3,CWHvh3/115,Cw,1,Cw,1,SAS-HAK,FALSE
2148,CWHvh3,CWHvh3/115,Dr,3,Dr,3,,FALSE
2149,CWHvh3,CWHvh3/115,Hw,1,Hw,1,,FALSE
2150,CWHvh3,CWHvh3/115,Plc,2,Pl,2,,FALSE
2151,CWHvh3,CWHvh3/115,Yc,1,Yc,1,,FALSE
2152,CWHvh3,CWHvh3/116,Cw,2,Cw,2,SAS-HAK,FALSE
2153,CWHvh3,CWHvh3/116,Dr,2,Dr,2,,FALSE
2154,CWHvh3,CWHvh3/116,Hw,3,Hw,3,,FALSE
2155,CWHvh3,CWHvh3/116,Ss,2,Ss,2,,FALSE
2156,CWHvh3,CWHvh3/117,Cw,1,Cw,1,SAS-HAK,FALSE
2157,CWHvh3,CWHvh3/117,Dr,3,Dr,3,D6,FALSE
2158,CWHvh3,CWHvh3/117,Hw,3,Hw,3,D6,FALSE
2159,CWHvh3,CWHvh3/117,Plc,3,Pl,3,D6,FALSE
2160,CWHvh3,CWHvh3/117,Ss,2,Ss,2,D6,FALSE
2161,CWHvh3,CWHvh3/117,Yc,2,Yc,2,WHM,FALSE
2162,CWHvh3,CWHvh3/117a,Cw,1,Cw,1,SAS-HAK,FALSE
2163,CWHvh3,CWHvh3/117a,Dr,3,Dr,3,D6,FALSE
2164,CWHvh3,CWHvh3/117a,Hw,3,Hw,3,D6,FALSE
2165,CWHvh3,CWHvh3/117a,Plc,3,Pl,3,D6,FALSE
2166,CWHvh3,CWHvh3/117a,Ss,2,Ss,2,D6,FALSE
2167,CWHvh3,CWHvh3/117a,Yc,2,Yc,2,WHM,FALSE
2168,CWHvh3,CWHvh3/117b,Cw,1,Cw,1,SAS-HAK,FALSE
2169,CWHvh3,CWHvh3/117b,Dr,3,Dr,3,D6,FALSE
2170,CWHvh3,CWHvh3/117b,Hw,3,Hw,3,D6,FALSE
2171,CWHvh3,CWHvh3/117b,Plc,3,Pl,3,D6,FALSE
2172,CWHvh3,CWHvh3/117b,Ss,2,Ss,2,D6,FALSE
2173,CWHvh3,CWHvh3/117b,Yc,2,Yc,2,WHM,FALSE
2174,CWHvh3,CWHvh3/Wb53,Cw,3,Cw,3,SAS-HAK,FALSE
2175,CWHvh3,CWHvh3/Wb53,Plc,2,Pl,2,,FALSE
2176,CWHvh3,CWHvh3/Wb53,Yc,3,Yc,3,WHM,FALSE
2177,CWHvm_OR,CWHvm_OR/101,Ba,1,Ba,1,C4,FALSE
2178,CWHvm_OR,CWHvm_OR/101,Bp,2,Bp,2,C4,FALSE
2179,CWHvm_OR,CWHvm_OR/101,Cw,2,Cw,2,C4,FALSE
2180,CWHvm_OR,CWHvm_OR/101,Dr,2,Dr,2,C4,FALSE
2181,CWHvm_OR,CWHvm_OR/101,Fdc,1,Fd,1,C4,FALSE
2182,CWHvm_OR,CWHvm_OR/101,Hw,1,Hw,1,C4,FALSE
2183,CWHvm_OR,CWHvm_OR/101,Oy,3,Oy,3,C4,FALSE
2184,CWHvm_OR,CWHvm_OR/101,Pw,2,Pw,2,C4,FALSE
2185,CWHvm_OR,CWHvm_OR/102,Ba,3,Ba,3,,FALSE
2186,CWHvm_OR,CWHvm_OR/102,Cw,3,Cw,3,,FALSE
2187,CWHvm_OR,CWHvm_OR/102,Fdc,1,Fd,1,,FALSE
2188,CWHvm_OR,CWHvm_OR/102,Hw,1,Hw,1,,FALSE
2189,CWHvm_OR,CWHvm_OR/102,Pw,5,Pw,5,,FALSE
2190,CWHvm_OR,CWHvm_OR/103,Ba,2,Ba,2,B2,FALSE
2191,CWHvm_OR,CWHvm_OR/103,Cw,3,Cw,3,B2,FALSE
2192,CWHvm_OR,CWHvm_OR/103,Dr,5,Dr,5,B2,FALSE
2193,CWHvm_OR,CWHvm_OR/103,Fdc,1,Fd,1,B2,FALSE
2194,CWHvm_OR,CWHvm_OR/103,Hw,1,Hw,1,B2,FALSE
2195,CWHvm_OR,CWHvm_OR/103,Pw,5,Pw,5,B2,FALSE
2196,CWHvm_OR,CWHvm_OR/110,Ba,1,Ba,1,,FALSE
2197,CWHvm_OR,CWHvm_OR/110,Bp,5,Bp,5,,FALSE
2198,CWHvm_OR,CWHvm_OR/110,Cw,1,Cw,1,,FALSE
2199,CWHvm_OR,CWHvm_OR/110,Dr,2,Dr,2,,FALSE
2200,CWHvm_OR,CWHvm_OR/110,Fdc,3,Fd,3,,FALSE
2201,CWHvm_OR,CWHvm_OR/110,Hw,1,Hw,1,,FALSE
2202,CWHvm_OR,CWHvm_OR/110,Pw,5,Pw,5,,FALSE
2203,CWHvm_OR,CWHvm_OR/111,Act,5,Ac,5,,FALSE
2204,CWHvm_OR,CWHvm_OR/111,Ba,1,Ba,1,,FALSE
2205,CWHvm_OR,CWHvm_OR/111,Cw,1,Cw,1,,FALSE
2206,CWHvm_OR,CWHvm_OR/111,Dr,2,Dr,2,,FALSE
2207,CWHvm_OR,CWHvm_OR/111,Fdc,5,Fd,5,,FALSE
2208,CWHvm_OR,CWHvm_OR/111,Hw,1,Hw,1,,FALSE
2209,CWHvm_OR,CWHvm_OR/112,Ba,1,Ba,1,,FALSE
2210,CWHvm_OR,CWHvm_OR/112,Bp,2,Bp,2,,FALSE
2211,CWHvm_OR,CWHvm_OR/112,Cw,1,Cw,1,,FALSE
2212,CWHvm_OR,CWHvm_OR/112,Dr,2,Dr,2,,FALSE
2213,CWHvm_OR,CWHvm_OR/112,Fdc,2,Fd,2,,FALSE
2214,CWHvm_OR,CWHvm_OR/112,Hw,2,Hw,2,,FALSE
2215,CWHvm_OR,CWHvm_OR/112,Mb,3,Mb,3,,FALSE
2216,CWHvm_OR,CWHvm_OR/113,Act,2,Ac,2,D6,FALSE
2217,CWHvm_OR,CWHvm_OR/113,Ba,1,Ba,1,D6,FALSE
2218,CWHvm_OR,CWHvm_OR/113,Cw,1,Cw,1,D6,FALSE
2219,CWHvm_OR,CWHvm_OR/113,Dr,2,Dr,2,D6,FALSE
2220,CWHvm_OR,CWHvm_OR/113,Fdc,3,Fd,3,D6,FALSE
2221,CWHvm_OR,CWHvm_OR/113,Hw,2,Hw,2,D6,FALSE
2222,CWHvm_OR,CWHvm_OR/Ro,X,NA,X,NA,,FALSE
2223,CWHvm_WA,CWHvm_WA/101,Ba,1,Ba,1,C4,FALSE
2224,CWHvm_WA,CWHvm_WA/101,Bp,3,Bp,3,C4,FALSE
2225,CWHvm_WA,CWHvm_WA/101,Cw,1,Cw,1,C4,FALSE
2226,CWHvm_WA,CWHvm_WA/101,Dr,2,Dr,2,C4,FALSE
2227,CWHvm_WA,CWHvm_WA/101,Fdc,2,Fd,2,C4,FALSE
2228,CWHvm_WA,CWHvm_WA/101,Hw,1,Hw,1,C4,FALSE
2229,CWHvm_WA,CWHvm_WA/101,Pw,2,Pw,2,C4,FALSE
2230,CWHvm_WA,CWHvm_WA/101,Yc,3,Yc,3,C4,FALSE
2231,CWHvm_WA,CWHvm_WA/102,Ba,3,Ba,3,,FALSE
2232,CWHvm_WA,CWHvm_WA/102,Cw,1,Cw,1,,FALSE
2233,CWHvm_WA,CWHvm_WA/102,Fdc,1,Fd,1,,FALSE
2234,CWHvm_WA,CWHvm_WA/102,Hw,1,Hw,1,,FALSE
2235,CWHvm_WA,CWHvm_WA/102,Pw,5,Pw,5,,FALSE
2236,CWHvm_WA,CWHvm_WA/103,Ba,2,Ba,2,B2,FALSE
2237,CWHvm_WA,CWHvm_WA/103,Cw,1,Cw,1,B2,FALSE
2238,CWHvm_WA,CWHvm_WA/103,Dr,3,Dr,3,B2,FALSE
2239,CWHvm_WA,CWHvm_WA/103,Fdc,1,Fd,1,B2,FALSE
2240,CWHvm_WA,CWHvm_WA/103,Hw,1,Hw,1,B2,FALSE
2241,CWHvm_WA,CWHvm_WA/103,Pw,3,Pw,3,B2,FALSE
2242,CWHvm_WA,CWHvm_WA/110,Act,5,Ac,5,,FALSE
2243,CWHvm_WA,CWHvm_WA/110,Ba,1,Ba,1,,FALSE
2244,CWHvm_WA,CWHvm_WA/110,Bp,5,Bp,5,,FALSE
2245,CWHvm_WA,CWHvm_WA/110,Cw,1,Cw,1,,FALSE
2246,CWHvm_WA,CWHvm_WA/110,Dr,2,Dr,2,,FALSE
2247,CWHvm_WA,CWHvm_WA/110,Fdc,5,Fd,5,,FALSE
2248,CWHvm_WA,CWHvm_WA/110,Hw,1,Hw,1,,FALSE
2249,CWHvm_WA,CWHvm_WA/110,Ss,5,Ss,5,,FALSE
2250,CWHvm_WA,CWHvm_WA/110,Yc,3,Yc,3,,FALSE
2251,CWHvm_WA,CWHvm_WA/111,Act,5,Ac,5,,FALSE
2252,CWHvm_WA,CWHvm_WA/111,Ba,1,Ba,1,,FALSE
2253,CWHvm_WA,CWHvm_WA/111,Cw,1,Cw,1,,FALSE
2254,CWHvm_WA,CWHvm_WA/111,Dr,2,Dr,2,,FALSE
2255,CWHvm_WA,CWHvm_WA/111,Hw,1,Hw,1,,FALSE
2256,CWHvm_WA,CWHvm_WA/111,Ss,3,Ss,3,,FALSE
2257,CWHvm_WA,CWHvm_WA/111,Yc,3,Yc,3,,FALSE
2258,CWHvm_WA,CWHvm_WA/112,Act,2,Ac,2,,FALSE
2259,CWHvm_WA,CWHvm_WA/112,Ba,1,Ba,1,,FALSE
2260,CWHvm_WA,CWHvm_WA/112,Bp,3,Bp,3,,FALSE
2261,CWHvm_WA,CWHvm_WA/112,Cw,1,Cw,1,,FALSE
2262,CWHvm_WA,CWHvm_WA/112,Dr,2,Dr,2,,FALSE
2263,CWHvm_WA,CWHvm_WA/112,Fdc,3,Fd,3,,FALSE
2264,CWHvm_WA,CWHvm_WA/112,Hw,2,Hw,2,,FALSE
2265,CWHvm_WA,CWHvm_WA/112,Mb,2,Mb,2,,FALSE
2266,CWHvm_WA,CWHvm_WA/112,Ss,2,Ss,2,,FALSE
2267,CWHvm_WA,CWHvm_WA/113,Act,2,Ac,2,D6,FALSE
2268,CWHvm_WA,CWHvm_WA/113,Ba,1,Ba,1,D6,FALSE
2269,CWHvm_WA,CWHvm_WA/113,Cw,1,Cw,1,D6,FALSE
2270,CWHvm_WA,CWHvm_WA/113,Dr,2,Dr,2,D6,FALSE
2271,CWHvm_WA,CWHvm_WA/113,Hw,2,Hw,2,D6,FALSE
2272,CWHvm_WA,CWHvm_WA/113,Mb,2,Mb,2,D6,FALSE
2273,CWHvm_WA,CWHvm_WA/113,Ss,1,Ss,1,D6,FALSE
2274,CWHvm_WA,CWHvm_WA/Ro,X,NA,X,NA,,FALSE
2275,CWHwh_OR,CWHwh_OR/101,Cw,NA,Cw,3,DVM,FALSE
2276,CWHwh_OR,CWHwh_OR/101,Dr,NA,Dr,2,DVM,FALSE
2277,CWHwh_OR,CWHwh_OR/101,Fdc,NA,Fd,1,DVM,FALSE
2278,CWHwh_OR,CWHwh_OR/101,Hw,NA,Hw,1,DVM,FALSE
2279,CWHwh_OR,CWHwh_OR/101,Plc,NA,Pl,2,DVM,FALSE
2280,CWHwh_OR,CWHwh_OR/101,Ss,NA,Ss,1,DVM,FALSE
2281,CWHwh_OR,CWHwh_OR/102,Fdc,NA,Fd,2,DVM,FALSE
2282,CWHwh_OR,CWHwh_OR/102,Hw,NA,Hw,2,DVM,FALSE
2283,CWHwh_OR,CWHwh_OR/102,Plc,NA,Pl,1,DVM,FALSE
2284,CWHwh_OR,CWHwh_OR/103,Dr,NA,Dr,3,DVM,FALSE
2285,CWHwh_OR,CWHwh_OR/103,Fdc,NA,Fd,1,DVM,FALSE
2286,CWHwh_OR,CWHwh_OR/103,Hw,NA,Hw,2,DVM,FALSE
2287,CWHwh_OR,CWHwh_OR/103,Plc,NA,Pl,1,DVM,FALSE
2288,CWHwh_OR,CWHwh_OR/103,Ss,NA,Ss,2,DVM,FALSE
2289,CWHwh_OR,CWHwh_OR/110,Cw,NA,Cw,3,DVM,FALSE
2290,CWHwh_OR,CWHwh_OR/110,Dr,NA,Dr,2,DVM,FALSE
2291,CWHwh_OR,CWHwh_OR/110,Fdc,NA,Fd,3,DVM,FALSE
2292,CWHwh_OR,CWHwh_OR/110,Hw,NA,Hw,1,DVM,FALSE
2293,CWHwh_OR,CWHwh_OR/110,Ss,NA,Ss,2,DVM,FALSE
2294,CWHwh_OR,CWHwh_OR/111,Cw,NA,Cw,3,DVM,FALSE
2295,CWHwh_OR,CWHwh_OR/111,Dr,NA,Dr,2,DVM,FALSE
2296,CWHwh_OR,CWHwh_OR/111,Fdc,NA,Fd,3,DVM,FALSE
2297,CWHwh_OR,CWHwh_OR/111,Hw,NA,Hw,1,DVM,FALSE
2298,CWHwh_OR,CWHwh_OR/111,Ss,NA,Ss,2,DVM,FALSE
2299,CWHwh_OR,CWHwh_OR/112,Cw,NA,Cw,3,DVM,FALSE
2300,CWHwh_OR,CWHwh_OR/112,Dr,NA,Dr,2,DVM,FALSE
2301,CWHwh_OR,CWHwh_OR/112,Fdc,NA,Fd,2,DVM,FALSE
2302,CWHwh_OR,CWHwh_OR/112,Hw,NA,Hw,1,DVM,FALSE
2303,CWHwh_OR,CWHwh_OR/112,Ss,NA,Ss,1,DVM,FALSE
2304,CWHwh_OR,CWHwh_OR/113,Cw,NA,Cw,3,DVM,FALSE
2305,CWHwh_OR,CWHwh_OR/113,Dr,NA,Dr,2,DVM,FALSE
2306,CWHwh_OR,CWHwh_OR/113,Fdc,NA,Fd,2,DVM,FALSE
2307,CWHwh_OR,CWHwh_OR/113,Hw,NA,Hw,1,DVM,FALSE
2308,CWHwh_OR,CWHwh_OR/113,Ss,NA,Ss,1,DVM,FALSE
2309,CWHwh_OR,CWHwh_OR/Ro,X,NA,X,NA,,FALSE
2310,CWHwh_WA,CWHwh_WA/101,Cw,1,Cw,1,C4,FALSE
2311,CWHwh_WA,CWHwh_WA/101,Dr,2,Dr,2,C4,FALSE
2312,CWHwh_WA,CWHwh_WA/101,Fdc,1,Fd,1,C4,FALSE
2313,CWHwh_WA,CWHwh_WA/101,Hw,1,Hw,1,C4,FALSE
2314,CWHwh_WA,CWHwh_WA/101,Mb,3,Mb,3,C4,FALSE
2315,CWHwh_WA,CWHwh_WA/101,Ss,2,Ss,2,C4,FALSE
2316,CWHwh_WA,CWHwh_WA/102,Cw,3,Cw,3,,FALSE
2317,CWHwh_WA,CWHwh_WA/102,Dr,3,Dr,3,,FALSE
2318,CWHwh_WA,CWHwh_WA/102,Fdc,2,Fd,2,,FALSE
2319,CWHwh_WA,CWHwh_WA/102,Hw,2,Hw,2,,FALSE
2320,CWHwh_WA,CWHwh_WA/102,Ss,5,Ss,5,,FALSE
2321,CWHwh_WA,CWHwh_WA/103,Cw,1,Cw,1,B2,FALSE
2322,CWHwh_WA,CWHwh_WA/103,Dr,3,Dr,3,B2,FALSE
2323,CWHwh_WA,CWHwh_WA/103,Fdc,1,Fd,1,B2,FALSE
2324,CWHwh_WA,CWHwh_WA/103,Hw,1,Hw,1,B2,FALSE
2325,CWHwh_WA,CWHwh_WA/103,Ss,2,Ss,2,B2,FALSE
2326,CWHwh_WA,CWHwh_WA/110,Cw,1,Cw,1,,FALSE
2327,CWHwh_WA,CWHwh_WA/110,Dr,2,Dr,2,,FALSE
2328,CWHwh_WA,CWHwh_WA/110,Fdc,3,Fd,3,,FALSE
2329,CWHwh_WA,CWHwh_WA/110,Hw,1,Hw,1,,FALSE
2330,CWHwh_WA,CWHwh_WA/110,Mb,5,Mb,5,,FALSE
2331,CWHwh_WA,CWHwh_WA/110,Ss,5,Ss,5,,FALSE
2332,CWHwh_WA,CWHwh_WA/111,Cw,1,Cw,1,,FALSE
2333,CWHwh_WA,CWHwh_WA/111,Dr,2,Dr,2,,FALSE
2334,CWHwh_WA,CWHwh_WA/111,Fdc,3,Fd,3,,FALSE
2335,CWHwh_WA,CWHwh_WA/111,Hw,1,Hw,1,,FALSE
2336,CWHwh_WA,CWHwh_WA/111,Mb,5,Mb,5,,FALSE
2337,CWHwh_WA,CWHwh_WA/111,Ss,5,Ss,5,,FALSE
2338,CWHwh_WA,CWHwh_WA/112,Cw,2,Cw,2,,FALSE
2339,CWHwh_WA,CWHwh_WA/112,Dr,2,Dr,2,,FALSE
2340,CWHwh_WA,CWHwh_WA/112,Fdc,2,Fd,2,,FALSE
