"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"3027","CWHms_WA","CWHms_WA/113","Dr",3,"Dr",3,NA,FALSE
"3028","CWHms_WA","CWHms_WA/113","Fdc",2,"Fd",2,NA,FALSE
"3029","CWHms_WA","CWHms_WA/113","Hw",2,"Hw",2,NA,FALSE
"3030","CWHms_WA","CWHms_WA/113","Sxl",2,"Ss",2,NA,FALSE
"3031","CWHms_WA","CWHms_WA/Ro","X",NA,"X",NA,NA,FALSE
"3032","CWHms3","CWHms3/101","Fdc",1,"Fd",1,"BG",FALSE
"3033","CWHms3","CWHms3/101","Ba",2,"Ba",2,"BG",FALSE
"3034","CWHms3","CWHms3/101","Cw",2,"Cw",2,"BG",FALSE
"3035","CWHms3","CWHms3/101","Hw",2,"Hw",2,"BG",FALSE
"3036","CWHms3","CWHms3/101","Act",3,"Ac",3,"BG",FALSE
"3037","CWHms3","CWHms3/101","Dr",3,"Dr",3,"BG",FALSE
"3038","CWHms3","CWHms3/101","Ep",3,"Ep",3,"BG",FALSE
"3039","CWHms3","CWHms3/101","Sxw",NA,"Sx",3,"BG",FALSE
"3040","CWHms3","CWHms3/101","Bp",4,"Bp",4,"BG",TRUE
"3041","CWHms3","CWHms3/101","Ss",4,"Ss",4,"BG",FALSE
"3042","CWHms3","CWHms3/101","Sxl",4,"Ss",4,"BG",FALSE
"3043","CWHms3","CWHms3/101","Mb",5,"Mb",5,"BG",FALSE
"3044","CWHms3","CWHms3/101","Yc",3,"Yc",5,"BG",FALSE
"3045","CWHms3","CWHms3/102","Fdc",2,"Fd",3,"BG",FALSE
"3046","CWHms3","CWHms3/102","Hw",3,"Hw",3,"BG",FALSE
"3047","CWHms3","CWHms3/102","Plc",2,"Pl",3,"BG",FALSE
"3048","CWHms3","CWHms3/102","Pw",NA,"Pw",3,"BG",FALSE
"3049","CWHms3","CWHms3/102","Ep",3,"Ep",5,"BG",FALSE
"3050","CWHms3","CWHms3/103","Fdc",1,"Fd",1,"BG",FALSE
"3051","CWHms3","CWHms3/103","Ba",3,"Ba",3,"BG",FALSE
"3052","CWHms3","CWHms3/103","Cw",3,"Cw",3,"BG",FALSE
"3053","CWHms3","CWHms3/103","Ep",3,"Ep",3,"BG",FALSE
"3054","CWHms3","CWHms3/103","Hw",3,"Hw",3,"BG",FALSE
"3055","CWHms3","CWHms3/103","Lw",3,"Lw",3,"BG",TRUE
"3056","CWHms3","CWHms3/103","Plc",NA,"Pl",3,"BG",FALSE
"3057","CWHms3","CWHms3/103","Pw",NA,"Pw",3,"BG",FALSE
"3058","CWHms3","CWHms3/103","Sxw",NA,"Sx",3,"BG",FALSE
"3059","CWHms3","CWHms3/103","Act",3,"Ac",4,"BG",FALSE
"3060","CWHms3","CWHms3/103","Dr",3,"Dr",4,"BG",FALSE
"3061","CWHms3","CWHms3/103","Mb",5,"Mb",5,"BG",FALSE
"3062","CWHms3","CWHms3/103","Ss",4,"Ss",5,"BG",FALSE
"3063","CWHms3","CWHms3/103","Sxl",4,"Ss",5,"BG",FALSE
"3064","CWHms3","CWHms3/104","Fdc",NA,"Fd",1,"BG",FALSE
"3065","CWHms3","CWHms3/104","Cw",NA,"Cw",2,"BG",FALSE
"3066","CWHms3","CWHms3/104","Hw",NA,"Hw",2,"BG",FALSE
"3067","CWHms3","CWHms3/104","Ba",NA,"Ba",3,"BG",FALSE
"3068","CWHms3","CWHms3/104","Lw",NA,"Lw",3,"BG",TRUE
"3069","CWHms3","CWHms3/110","Fdc",1,"Fd",1,"BG",FALSE
"3070","CWHms3","CWHms3/110","Cw",2,"Cw",1,"BG",FALSE
"3071","CWHms3","CWHms3/110","Hw",2,"Hw",1,"BG",FALSE
"3072","CWHms3","CWHms3/110","Act",2,"Ac",2,"BG",FALSE
"3073","CWHms3","CWHms3/110","Ba",2,"Ba",2,"BG",FALSE
"3074","CWHms3","CWHms3/110","Bg",3,"Bg",3,"BG",FALSE
"3075","CWHms3","CWHms3/110","Dr",3,"Dr",3,"BG",FALSE
"3076","CWHms3","CWHms3/110","Ep",3,"Ep",3,"BG",FALSE
"3077","CWHms3","CWHms3/110","Lw",3,"Lw",3,"BG",TRUE
"3078","CWHms3","CWHms3/110","Mb",3,"Mb",3,"BG",FALSE
"3079","CWHms3","CWHms3/110","Pw",2,"Pw",3,"BG",FALSE
"3080","CWHms3","CWHms3/110","Sxw",NA,"Sx",3,"BG",FALSE
"3081","CWHms3","CWHms3/110","Bp",4,"Bp",4,"BG",TRUE
"3082","CWHms3","CWHms3/110","Ss",4,"Ss",4,"BG",FALSE
"3083","CWHms3","CWHms3/110","Sxl",4,"Ss",4,"BG",FALSE
"3084","CWHms3","CWHms3/110","Yc",2,"Yc",5,"BG",FALSE
"3085","CWHms3","CWHms3/111","Hw",1,"Hw",1,"BG",FALSE
"3086","CWHms3","CWHms3/111","Ba",2,"Ba",2,"BG",FALSE
"3087","CWHms3","CWHms3/111","Cw",2,"Cw",2,"BG",FALSE
"3088","CWHms3","CWHms3/111","Act",3,"Ac",3,"BG",FALSE
"3089","CWHms3","CWHms3/111","Dr",3,"Dr",3,"BG",FALSE
"3090","CWHms3","CWHms3/111","Ep",3,"Ep",3,"BG",FALSE
"3091","CWHms3","CWHms3/111","Fdc",NA,"Fd",4,"BG",FALSE
"3092","CWHms3","CWHms3/111","Mb",5,"Mb",5,"BG",FALSE
"3093","CWHms3","CWHms3/111","Yc",2,"Yc",5,"BG",FALSE
"3094","CWHms3","CWHms3/112","Ba",2,"Ba",1,"BG",FALSE
"3095","CWHms3","CWHms3/112","Hw",1,"Hw",1,"BG",FALSE
"3096","CWHms3","CWHms3/112","Act",2,"Ac",2,"BG",FALSE
"3097","CWHms3","CWHms3/112","Cw",2,"Cw",2,"BG",FALSE
"3098","CWHms3","CWHms3/112","Dr",2,"Dr",2,"BG",FALSE
"3099","CWHms3","CWHms3/112","Fdc",2,"Fd",2,"BG",FALSE
"3100","CWHms3","CWHms3/112","Bg",2,"Bg",3,"BG",FALSE
"3101","CWHms3","CWHms3/112","Ep",3,"Ep",3,"BG",FALSE
"3102","CWHms3","CWHms3/112","Mb",3,"Mb",3,"BG",FALSE
"3103","CWHms3","CWHms3/112","Pw",2,"Pw",3,"BG",FALSE
"3104","CWHms3","CWHms3/112","Sxw",NA,"Sx",3,"BG",FALSE
"3105","CWHms3","CWHms3/112","Sxl",4,"Ss",3,"BG",FALSE
"3106","CWHms3","CWHms3/112","Bp",4,"Bp",4,"BG",TRUE
"3107","CWHms3","CWHms3/112","Ss",4,"Ss",4,"BG",FALSE
"3108","CWHms3","CWHms3/112","Yc",2,"Yc",5,"BG",FALSE
"3109","CWHms3","CWHms3/113","Act",2,"Ac",1,"BG",FALSE
"3110","CWHms3","CWHms3/113","Cw",2,"Cw",1,"BG",FALSE
"3111","CWHms3","CWHms3/113","Hw",2,"Hw",1,"BG",FALSE
"3112","CWHms3","CWHms3/113","Ba",1,"Ba",2,"BG",FALSE
"3113","CWHms3","CWHms3/113","Dr",2,"Dr",2,"BG",FALSE
"3114","CWHms3","CWHms3/113","Fdc",2,"Fd",2,"BG",FALSE
"3115","CWHms3","CWHms3/113","Ss",4,"Ss",2,"BG",FALSE
"3116","CWHms3","CWHms3/113","Sxl",4,"Ss",2,"BG",FALSE
"3117","CWHms3","CWHms3/113","Sxw",NA,"Sx",2,"BG",FALSE
"3118","CWHms3","CWHms3/113","Bl",NA,"Bl",3,"BG",FALSE
"3119","CWHms3","CWHms3/113","Ep",3,"Ep",3,"BG",FALSE
"3120","CWHms3","CWHms3/113","Mb",3,"Mb",3,"BG",FALSE
"3121","CWHms3","CWHms3/Fl51","Act",1,"Ac",1,"BG",FALSE
"3122","CWHms3","CWHms3/Fl51","Dr",3,"Dr",2,"BG",FALSE
"3123","CWHms3","CWHms3/Fl51","Ep",3,"Ep",3,"BG",FALSE
"3124","CWHms3","CWHms3/Fl51","Mb",3,"Mb",3,"BG",FALSE
"3125","CWHms3","CWHms3/Fl51","Sxs",NA,"Ss",3,"BG",FALSE
"3126","CWHms3","CWHms3/Fm51.1","Act",1,"Ac",1,"BG",FALSE
"3127","CWHms3","CWHms3/Fm51.1","Dr",2,"Dr",2,"BG",FALSE
"3128","CWHms3","CWHms3/Fm51.1","Ba",2,"Ba",3,"BG",FALSE
"3129","CWHms3","CWHms3/Fm51.1","Cw",3,"Cw",3,"BG",FALSE
"3130","CWHms3","CWHms3/Fm51.1","Ep",3,"Ep",3,"BG",FALSE
"3131","CWHms3","CWHms3/Fm51.1","Hw",3,"Hw",3,"BG",FALSE
"3132","CWHms3","CWHms3/Fm51.1","Mb",3,"Mb",3,"BG",FALSE
"3133","CWHms3","CWHms3/Fm51.1","Sxs",NA,"Ss",3,"BG",FALSE
"3134","CWHms3","CWHms3/Wb50.2","Plc",2,"Pl",2,"BG",FALSE
"3135","CWHms3","CWHms3/Wb50.2","Cw",3,"Cw",3,"BG",FALSE
"3136","CWHms3","CWHms3/Wb50.2","Hw",3,"Hw",3,"BG",FALSE
"3137","CWHms3","CWHms3/Wf","X",NA,"X",NA,"VC",FALSE
"3138","CWHms3","CWHms3/Wm","X",NA,"X",NA,"VC",FALSE
"3139","CWHms3","CWHms3/Ws56.1","Cw",2,"Cw",2,"BG",FALSE
"3140","CWHms3","CWHms3/Ws56.1","Ba",NA,"Ba",2,"BG",FALSE
"3141","CWHms3","CWHms3/Ws56.1","Hw",3,"Hw",2,"BG",FALSE
"3142","CWHms3","CWHms3/Ws56.1","Ss",4,"Ss",2,"BG",FALSE
"3143","CWHms3","CWHms3/Ws56.1","Act",3,"Ac",3,"BG",FALSE
"3144","CWHms3","CWHms3/Ws56.1","Dr",3,"Dr",3,"BG",FALSE
"3145","CWHms3","CWHms3/Ws56.1","Ep",3,"Ep",3,"BG",FALSE
"3146","CWHms3","CWHms3/Ws56.1","Pw",3,"Pw",3,"BG",FALSE
"3147","CWHms3","CWHms3/Ws56.1","Sxl",4,"Ss",3,"BG",FALSE
"3148","CWHms3","CWHms3/Ws56.1","Sxw",NA,"Sx",3,"BG",FALSE
"3149","CWHms3","CWHms3/Ws56.1","Mb",5,"Mb",5,"BG",FALSE
"3150","CWHms3","CWHms3/Ws56.1","Yc",2,"Yc",5,"BG",FALSE
"3151","CWHms4","CWHms4/101","Ba",2,"Ba",1,"BG",FALSE
"3152","CWHms4","CWHms4/101","Hw",2,"Hw",1,"BG",FALSE
"3153","CWHms4","CWHms4/101","Cw",2,"Cw",2,"BG",FALSE
"3154","CWHms4","CWHms4/101","Fdc",1,"Fd",2,"BG",FALSE
"3155","CWHms4","CWHms4/101","Hm",NA,"Hm",3,"BG",FALSE
"3156","CWHms4","CWHms4/101","Pw",NA,"Pw",3,"BG",FALSE
"3157","CWHms4","CWHms4/101","Sxw",NA,"Sx",3,"BG",FALSE
"3158","CWHms4","CWHms4/101","Yc",3,"Yc",4,"BG",FALSE
"3159","CWHms4","CWHms4/101","Act",3,"Ac",4,"BG",FALSE
"3160","CWHms4","CWHms4/101","Bp",4,"Bp",4,"BG",TRUE
"3161","CWHms4","CWHms4/101","Sx",4,"Ss",4,"BG",FALSE
"3162","CWHms4","CWHms4/101","Dr",3,"Dr",5,"BG",FALSE
"3163","CWHms4","CWHms4/101","Ep",3,"Ep",5,"BG",FALSE
"3164","CWHms4","CWHms4/101","Mb",5,"Mb",5,"BG",FALSE
"3165","CWHms4","CWHms4/101","Ss",4,"Ss",5,"BG",FALSE
"3166","CWHms4","CWHms4/102","Bl",NA,"Bl",3,"BG",FALSE
"3167","CWHms4","CWHms4/102","Fdc",2,"Fd",3,"BG",FALSE
"3168","CWHms4","CWHms4/102","Hw",3,"Hw",3,"BG",FALSE
"3169","CWHms4","CWHms4/102","Plc",2,"Pl",3,"BG",FALSE
"3170","CWHms4","CWHms4/102","Pw",NA,"Pw",3,"BG",FALSE
"3171","CWHms4","CWHms4/102","Yc",NA,"Yc",3,"BG",FALSE
"3172","CWHms4","CWHms4/102","Hm",NA,"Hm",3,NA,NA
"3173","CWHms4","CWHms4/102","Ep",3,"Ep",5,"BG",FALSE
"3174","CWHms4","CWHms4/103","Fdc",1,"Fd",2,"BG",FALSE
"3175","CWHms4","CWHms4/103","Hw",3,"Hw",2,"BG",FALSE
"3176","CWHms4","CWHms4/103","Ba",3,"Ba",3,"BG",FALSE
"3177","CWHms4","CWHms4/103","Bl",NA,"Bl",3,"BG",FALSE
"3178","CWHms4","CWHms4/103","Cw",3,"Cw",3,"BG",FALSE
"3179","CWHms4","CWHms4/103","Lw",3,"Lw",3,"BG",TRUE
"3180","CWHms4","CWHms4/103","Plc",NA,"Pl",3,"BG",FALSE
"3181","CWHms4","CWHms4/103","Pw",NA,"Pw",3,"BG",FALSE
"3182","CWHms4","CWHms4/103","Sx",NA,"Sx",3,"BG",FALSE
"3183","CWHms4","CWHms4/103","Yc",NA,"Yc",3,"BG",FALSE
"3184","CWHms4","CWHms4/103","Hm",NA,"Hm",3,"BG",FALSE
"3185","CWHms4","CWHms4/103","Act",3,"Ac",5,"BG",FALSE
"3186","CWHms4","CWHms4/103","Dr",3,"Dr",5,"BG",FALSE
"3187","CWHms4","CWHms4/103","Ep",3,"Ep",5,"BG",FALSE
"3188","CWHms4","CWHms4/103","Mb",5,"Mb",5,"BG",FALSE
"3189","CWHms4","CWHms4/103","Ss",4,"Ss",5,"BG",FALSE
"3190","CWHms4","CWHms4/103","Sxl",4,"Ss",5,"BG",FALSE
"3191","CWHms4","CWHms4/104","Fdc",NA,"Fd",2,"BG",FALSE
"3192","CWHms4","CWHms4/104","Hw",NA,"Hw",2,"BG",FALSE
"3193","CWHms4","CWHms4/104","Cw",NA,"Cw",3,"BG",FALSE
"3194","CWHms4","CWHms4/104","Bl",NA,"Bl",3,"BG",FALSE
"3195","CWHms4","CWHms4/104","Pw",NA,"Pw",3,"BG",FALSE
"3196","CWHms4","CWHms4/105","Fdc",NA,"Fd",1,"BG",FALSE
"3197","CWHms4","CWHms4/105","Ba",NA,"Ba",2,"BG",FALSE
"3198","CWHms4","CWHms4/105","Cw",NA,"Cw",2,"BG",FALSE
"3199","CWHms4","CWHms4/105","Hw",NA,"Hw",2,"BG",FALSE
"3200","CWHms4","CWHms4/105","Sxl",NA,"Sx",3,"BG",FALSE
"3201","CWHms4","CWHms4/110","Ba",2,"Ba",1,"BG",FALSE
"3202","CWHms4","CWHms4/110","Cw",2,"Cw",2,"BG",FALSE
"3203","CWHms4","CWHms4/110","Fdc",1,"Fd",2,"BG",FALSE
"3204","CWHms4","CWHms4/110","Hw",2,"Hw",2,"BG",FALSE
"3205","CWHms4","CWHms4/110","Act",2,"Ac",3,"BG",FALSE
"3206","CWHms4","CWHms4/110","Hm",NA,"Hm",3,"BG",FALSE
"3207","CWHms4","CWHms4/110","Lw",3,"Lw",3,"BG",TRUE
"3208","CWHms4","CWHms4/110","Pw",2,"Pw",3,"BG",FALSE
"3209","CWHms4","CWHms4/110","Sxw",NA,"Sx",3,"BG",FALSE
"3210","CWHms4","CWHms4/110","Yc",2,"Yc",4,"BG",FALSE
"3211","CWHms4","CWHms4/110","Bp",4,"Bp",4,"BG",TRUE
"3212","CWHms4","CWHms4/110","Ss",4,"Ss",4,"BG",FALSE
"3213","CWHms4","CWHms4/110","Sx",4,"Ss",4,"BG",FALSE
"3214","CWHms4","CWHms4/110","Bg",3,"Bg",5,"BG",FALSE
"3215","CWHms4","CWHms4/110","Dr",3,"Dr",5,"BG",FALSE
"3216","CWHms4","CWHms4/110","Ep",3,"Ep",5,"BG",FALSE
"3217","CWHms4","CWHms4/110","Mb",3,"Mb",5,"BG",FALSE
"3218","CWHms4","CWHms4/111","Ba",2,"Ba",1,"BG",FALSE
"3219","CWHms4","CWHms4/111","Hw",1,"Hw",1,"BG",FALSE
"3220","CWHms4","CWHms4/111","Cw",2,"Cw",2,"BG",FALSE
"3221","CWHms4","CWHms4/111","Hm",NA,"Hm",3,"BG",FALSE
"3222","CWHms4","CWHms4/111","Yc",2,"Yc",4,"BG",FALSE
"3223","CWHms4","CWHms4/111","Act",3,"Ac",4,"BG",FALSE
"3224","CWHms4","CWHms4/111","Dr",3,"Dr",5,"BG",FALSE
"3225","CWHms4","CWHms4/111","Ep",3,"Ep",5,"BG",FALSE
"3226","CWHms4","CWHms4/111","Mb",5,"Mb",5,"BG",FALSE
"3227","CWHms4","CWHms4/112","Ba",2,"Ba",1,"BG",FALSE
"3228","CWHms4","CWHms4/112","Hw",1,"Hw",1,"BG",FALSE
"3229","CWHms4","CWHms4/112","Cw",2,"Cw",2,"BG",FALSE
"3230","CWHms4","CWHms4/112","Act",2,"Ac",3,"BG",FALSE
"3231","CWHms4","CWHms4/112","Fdc",2,"Fd",3,"BG",FALSE
"3232","CWHms4","CWHms4/112","Pw",2,"Pw",3,"BG",FALSE
"3233","CWHms4","CWHms4/112","Sxw",NA,"Sx",3,"BG",FALSE
"3234","CWHms4","CWHms4/112","Yc",2,"Yc",4,"BG",FALSE
"3235","CWHms4","CWHms4/112","Bp",4,"Bp",4,"BG",TRUE
"3236","CWHms4","CWHms4/112","Ss",4,"Ss",4,"BG",FALSE
"3237","CWHms4","CWHms4/112","Sx",4,"Ss",4,"BG",FALSE
"3238","CWHms4","CWHms4/112","Bg",2,"Bg",5,"BG",FALSE
"3239","CWHms4","CWHms4/112","Dr",2,"Dr",5,"BG",FALSE
"3240","CWHms4","CWHms4/112","Ep",3,"Ep",5,"BG",FALSE
"3241","CWHms4","CWHms4/112","Mb",3,"Mb",5,"BG",FALSE
"3242","CWHms4","CWHms4/Wb50.2","Plc",2,"Pl",2,"BG",FALSE
"3243","CWHms4","CWHms4/Wb50.2","Cw",3,"Cw",3,"BG",FALSE
"3244","CWHms4","CWHms4/Wb50.2","Hm",NA,"Hm",3,"BG",FALSE
"3245","CWHms4","CWHms4/Wb50.2","Hw",3,"Hw",3,"BG",FALSE
"3246","CWHms4","CWHms4/Wb50.2","Yc",NA,"Yc",3,"BG",FALSE
"3247","CWHms4","CWHms4/Ws56.1","Ba",NA,"Ba",2,"BG",FALSE
"3248","CWHms4","CWHms4/Ws56.1","Cw",2,"Cw",2,"BG",FALSE
"3249","CWHms4","CWHms4/Ws56.1","Hm",NA,"Hm",3,"BG",FALSE
"3250","CWHms4","CWHms4/Ws56.1","Hw",3,"Hw",3,"BG",FALSE
"3251","CWHms4","CWHms4/Ws56.1","Pw",3,"Pw",3,"BG",FALSE
"3252","CWHms4","CWHms4/Ws56.1","Sxw",NA,"Sx",3,"BG",FALSE
"3253","CWHms4","CWHms4/Ws56.1","Yc",2,"Yc",3,"BG",FALSE
"3254","CWHms4","CWHms4/Ws56.1","Act",3,"Ac",4,"BG",FALSE
"3255","CWHms4","CWHms4/Ws56.1","Ss",4,"Ss",4,"BG",FALSE
"3256","CWHms4","CWHms4/Ws56.1","Sxl",4,"Ss",4,"BG",FALSE
"3257","CWHms4","CWHms4/Ws56.1","Dr",3,"Dr",5,"BG",FALSE
"3258","CWHms4","CWHms4/Ws56.1","Ep",3,"Ep",5,"BG",FALSE
"3259","CWHms4","CWHms4/Ws56.1","Mb",5,"Mb",5,"BG",FALSE
"3260","CWHms5","CWHms5/101","Ba",2,"Ba",1,"BG",FALSE
"3261","CWHms5","CWHms5/101","Hw",2,"Hw",1,"BG",FALSE
"3262","CWHms5","CWHms5/101","Cw",2,"Cw",2,"BG",FALSE
"3263","CWHms5","CWHms5/101","Fdc",1,"Fd",2,"BG",FALSE
"3264","CWHms5","CWHms5/101","Act",3,"Ac",3,"BG",FALSE
"3265","CWHms5","CWHms5/101","Bl",NA,"Bl",3,"BG",FALSE
"3266","CWHms5","CWHms5/101","Ep",3,"Ep",3,"BG",FALSE
"3267","CWHms5","CWHms5/101","Hm",NA,"Hm",3,"BG",FALSE
"3268","CWHms5","CWHms5/101","Sx",NA,"Sx",3,"BG",FALSE
"3269","CWHms5","CWHms5/101","Bp",4,"Bp",4,"BG",TRUE
"3270","CWHms5","CWHms5/101","Dr",3,"Dr",4,"BG",FALSE
"3271","CWHms5","CWHms5/101","Ss",4,"Ss",4,"BG",FALSE
"3272","CWHms5","CWHms5/101","Yc",3,"Yc",5,"BG",FALSE
"3273","CWHms5","CWHms5/101","Mb",5,"Mb",5,"BG",FALSE
"3274","CWHms5","CWHms5/101.1","Ba",2,"Ba",1,"BG",FALSE
"3275","CWHms5","CWHms5/101.1","Hw",2,"Hw",1,"BG",FALSE
"3276","CWHms5","CWHms5/101.1","Cw",2,"Cw",2,"BG",FALSE
"3277","CWHms5","CWHms5/101.1","Fdc",1,"Fd",2,"BG",FALSE
"3278","CWHms5","CWHms5/101.1","Act",3,"Ac",3,"BG",FALSE
"3279","CWHms5","CWHms5/101.1","Bl",NA,"Bl",3,"BG",FALSE
"3280","CWHms5","CWHms5/101.1","Ep",3,"Ep",3,"BG",FALSE
"3281","CWHms5","CWHms5/101.1","Hm",NA,"Hm",3,"BG",FALSE
"3282","CWHms5","CWHms5/101.1","Sx",NA,"Sx",3,"BG",FALSE
"3283","CWHms5","CWHms5/101.1","Bp",4,"Bp",4,"BG",TRUE
"3284","CWHms5","CWHms5/101.1","Dr",3,"Dr",4,"BG",FALSE
"3285","CWHms5","CWHms5/101.1","Ss",4,"Ss",4,"BG",FALSE
"3286","CWHms5","CWHms5/101.1","Yc",3,"Yc",5,"BG",FALSE
"3287","CWHms5","CWHms5/101.1","Mb",5,"Mb",5,"BG",FALSE
"3288","CWHms5","CWHms5/101.2","Fdc",NA,"Fd",1,"BG",FALSE
"3289","CWHms5","CWHms5/101.2","Hw",NA,"Hw",1,"BG",FALSE
"3290","CWHms5","CWHms5/101.2","Ba",NA,"Ba",2,"BG",FALSE
"3291","CWHms5","CWHms5/101.2","Cw",NA,"Cw",2,"BG",FALSE
"3292","CWHms5","CWHms5/101.2","Bl",NA,"Bl",3,"BG",FALSE
"3293","CWHms5","CWHms5/101.2","Hm",NA,"Hm",3,"BG",FALSE
"3294","CWHms5","CWHms5/101.2","Pw",NA,"Pw",3,"BG",FALSE
"3295","CWHms5","CWHms5/101.2","Sx",NA,"Sx",3,"BG",FALSE
"3296","CWHms5","CWHms5/102","Fdc",2,"Fd",2,"BG",FALSE
"3297","CWHms5","CWHms5/102","Pl",2,"Pl",2,"BG",FALSE
"3298","CWHms5","CWHms5/102","Ep",3,"Ep",3,"BG",FALSE
"3299","CWHms5","CWHms5/102","Hw",3,"Hw",3,"BG",FALSE
"3300","CWHms5","CWHms5/103","Fdc",1,"Fd",1,"BG",FALSE
"3301","CWHms5","CWHms5/103","Hw",3,"Hw",1,"BG",FALSE
"3302","CWHms5","CWHms5/103","Act",3,"Ac",3,"BG",FALSE
"3303","CWHms5","CWHms5/103","Ba",3,"Ba",3,"BG",FALSE
"3304","CWHms5","CWHms5/103","Bl",NA,"Bl",3,"BG",FALSE
"3305","CWHms5","CWHms5/103","Cw",3,"Cw",3,"BG",FALSE
"3306","CWHms5","CWHms5/103","Lw",3,"Lw",3,"BG",TRUE
"3307","CWHms5","CWHms5/103","Plc",NA,"Pl",3,"BG",FALSE
"3308","CWHms5","CWHms5/103","Pw",NA,"Pw",3,"BG",FALSE
"3309","CWHms5","CWHms5/103","Sx",NA,"Sx",3,"BG",FALSE
"3310","CWHms5","CWHms5/103","Ep",3,"Ep",4,"BG",FALSE
"3311","CWHms5","CWHms5/103","Dr",3,"Dr",5,"BG",FALSE
"3312","CWHms5","CWHms5/103","Mb",5,"Mb",5,"BG",FALSE
"3313","CWHms5","CWHms5/103","Ss",4,"Ss",5,"BG",FALSE
"3314","CWHms5","CWHms5/103","Sxl",4,"Ss",5,"BG",FALSE
"3315","CWHms5","CWHms5/103.1","Fdc",1,"Fd",1,"BG",FALSE
"3316","CWHms5","CWHms5/103.1","Hw",3,"Hw",1,"BG",FALSE
"3317","CWHms5","CWHms5/103.1","Act",3,"Ac",3,"BG",FALSE
"3318","CWHms5","CWHms5/103.1","Ba",3,"Ba",3,"BG",FALSE
"3319","CWHms5","CWHms5/103.1","Bl",NA,"Bl",3,"BG",FALSE
"3320","CWHms5","CWHms5/103.1","Cw",3,"Cw",3,"BG",FALSE
"3321","CWHms5","CWHms5/103.1","Lw",3,"Lw",3,"BG",TRUE
"3322","CWHms5","CWHms5/103.1","Plc",NA,"Pl",3,"BG",FALSE
"3323","CWHms5","CWHms5/103.1","Pw",NA,"Pw",3,"BG",FALSE
"3324","CWHms5","CWHms5/103.1","Sx",NA,"Sx",3,"BG",FALSE
"3325","CWHms5","CWHms5/103.1","Ep",3,"Ep",4,"BG",FALSE
"3326","CWHms5","CWHms5/103.1","Dr",3,"Dr",5,"BG",FALSE
"3327","CWHms5","CWHms5/103.1","Mb",5,"Mb",5,"BG",FALSE
"3328","CWHms5","CWHms5/103.1","Ss",4,"Ss",5,"BG",FALSE
"3329","CWHms5","CWHms5/103.1","Sxl",4,"Ss",5,"BG",FALSE
"3330","CWHms5","CWHms5/103.2","Fdc",NA,"Fd",1,"BG",FALSE
"3331","CWHms5","CWHms5/103.2","Hw",NA,"Hw",1,"BG",FALSE
"3332","CWHms5","CWHms5/103.2","Ba",NA,"Ba",3,"BG",FALSE
"3333","CWHms5","CWHms5/103.2","Bl",NA,"Bl",3,"BG",FALSE
"3334","CWHms5","CWHms5/103.2","Cw",NA,"Cw",3,"BG",FALSE
"3335","CWHms5","CWHms5/103.2","Plc",NA,"Pl",3,"BG",FALSE
"3336","CWHms5","CWHms5/103.2","Pw",NA,"Pw",3,"BG",FALSE
"3337","CWHms5","CWHms5/103.2","Sx",NA,"Sx",4,"BG",FALSE
"3338","CWHms5","CWHms5/110","Cw",2,"Cw",1,"BG",FALSE
"3339","CWHms5","CWHms5/110","Hw",2,"Hw",1,"BG",FALSE
"3340","CWHms5","CWHms5/110","Act",2,"Ac",2,"BG",FALSE
"3341","CWHms5","CWHms5/110","Ba",2,"Ba",2,"BG",FALSE
"3342","CWHms5","CWHms5/110","Fdc",1,"Fd",2,"BG",FALSE
"3343","CWHms5","CWHms5/110","Pw",2,"Pw",2,"BG",FALSE
"3344","CWHms5","CWHms5/110","Bg",3,"Bg",3,"BG",FALSE
"3345","CWHms5","CWHms5/110","Ep",3,"Ep",3,"BG",FALSE
"3346","CWHms5","CWHms5/110","Lw",3,"Lw",3,"BG",TRUE
"3347","CWHms5","CWHms5/110","Sxw",NA,"Sx",3,"BG",FALSE
"3348","CWHms5","CWHms5/110","Bp",4,"Bp",4,"BG",TRUE
"3349","CWHms5","CWHms5/110","Dr",3,"Dr",4,"BG",FALSE
"3350","CWHms5","CWHms5/110","Mb",3,"Mb",4,"BG",FALSE
"3351","CWHms5","CWHms5/110","Ss",4,"Ss",4,"BG",FALSE
"3352","CWHms5","CWHms5/110","Sxl",4,"Ss",4,"BG",FALSE
"3353","CWHms5","CWHms5/110","Yc",2,"Yc",5,"BG",FALSE
"3354","CWHms5","CWHms5/111","Ba",2,"Ba",1,"BG",FALSE
"3355","CWHms5","CWHms5/111","Cw",2,"Cw",2,"BG",FALSE
"3356","CWHms5","CWHms5/111","Hw",1,"Hw",2,"BG",FALSE
"3357","CWHms5","CWHms5/111","Act",3,"Ac",3,"BG",FALSE
"3358","CWHms5","CWHms5/111","Ep",3,"Ep",3,"BG",FALSE
"3359","CWHms5","CWHms5/111","Dr",3,"Dr",4,"BG",FALSE
"3360","CWHms5","CWHms5/111","Yc",2,"Yc",4,"BG",FALSE
"3361","CWHms5","CWHms5/111","Mb",5,"Mb",5,"BG",FALSE
"3362","CWHms5","CWHms5/112","Hw",1,"Hw",1,"BG",FALSE
"3363","CWHms5","CWHms5/112","Act",2,"Ac",2,"BG",FALSE
"3364","CWHms5","CWHms5/112","Ba",2,"Ba",2,"BG",FALSE
