,bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange
49,BWBSdk,BWBSdk/104,Bl,3,Bl,3,DS,FALSE
50,BWBSdk,BWBSdk/104,Pli,2,Pl,1,DS,FALSE
51,BWBSdk,BWBSdk/104,Sb,2,Sb,2,DS,FALSE
52,BWBSdk,BWBSdk/104,Sw,1,Sx,2,DS,FALSE
53,BWBSdk,BWBSdk/104,Sw,1,Sx,2,DS,FALSE
54,BWBSdk,BWBSdk/104a,At,2,At,2,WHM,FALSE
55,BWBSdk,BWBSdk/104a,Bl,3,Bl,3,WHM,FALSE
56,BWBSdk,BWBSdk/104a,Pli,2,Pl,2,WHM,FALSE
57,BWBSdk,BWBSdk/104a,Sb,2,Sb,2,WHM,FALSE
58,BWBSdk,BWBSdk/104a,Sw,1,Sx,1,WHM,FALSE
59,BWBSdk,BWBSdk/104b,At,3,At,3,WHM,FALSE
60,BWBSdk,BWBSdk/104b,Bl,5,Bl,5,WHM,FALSE
61,BWBSdk,BWBSdk/104b,Pli,2,Pl,2,WHM,FALSE
62,BWBSdk,BWBSdk/104b,Sb,2,Sb,2,WHM,FALSE
63,BWBSdk,BWBSdk/104b,Sw,2,Sx,2,WHM,FALSE
64,BWBSdk,BWBSdk/110,Acb,2,Ac,2,DS,FALSE
65,BWBSdk,BWBSdk/110,At,2,At,2,DS,FALSE
66,BWBSdk,BWBSdk/110,Bl,3,Bl,3,DS,FALSE
67,BWBSdk,BWBSdk/110,Ep,3,Ep,3,DS,FALSE
68,BWBSdk,BWBSdk/110,Pli,2,Pl,2,DS,FALSE
69,BWBSdk,BWBSdk/110,Sb,5,Sb,4,DS,FALSE
70,BWBSdk,BWBSdk/110,Sw,1,Sx,1,DS,FALSE
71,BWBSdk,BWBSdk/111,Acb,2,Ac,2,DS,FALSE
72,BWBSdk,BWBSdk/111,At,3,At,3,DS,FALSE
73,BWBSdk,BWBSdk/111,Bl,3,Bl,3,DS,FALSE
74,BWBSdk,BWBSdk/111,Ep,3,Ep,3,DS,FALSE
75,BWBSdk,BWBSdk/111,Pli,2,Pl,2,DS,FALSE
76,BWBSdk,BWBSdk/111,Sb,3,Sb,3,DS,FALSE
77,BWBSdk,BWBSdk/111,Sw,1,Sx,1,DS,FALSE
78,BWBSdk,BWBSdk/112,Acb,1,Ac,1,DS,FALSE
79,BWBSdk,BWBSdk/112,Sw,2,Sx,2,DS,FALSE
80,BWBSmk,BWBSmk/101,Acb,3,Ac,3,DS,FALSE
81,BWBSmk,BWBSmk/101,At,1,At,2,DS,FALSE
82,BWBSmk,BWBSmk/101,Ep,2,Ep,2,DS,FALSE
83,BWBSmk,BWBSmk/101,Pli,1,Pl,2,DS,FALSE
84,BWBSmk,BWBSmk/101,Sb,3,Sb,3,DS,FALSE
85,BWBSmk,BWBSmk/101,Sw,1,Sx,1,DS,FALSE
86,BWBSmk,BWBSmk/101,Sw,1,Sx,1,DS,FALSE
87,BWBSmk,BWBSmk/102,At,3,At,3,DS,FALSE
88,BWBSmk,BWBSmk/102,Pli,2,Pl,2,DS,TRUE
89,BWBSmk,BWBSmk/102,Sb,5,Sb,4,DS,FALSE
90,BWBSmk,BWBSmk/103,At,2,At,2,DS,FALSE
91,BWBSmk,BWBSmk/103,Ep,2,Ep,2,DS,FALSE
92,BWBSmk,BWBSmk/103,Pli,1,Pl,1,DS,FALSE
93,BWBSmk,BWBSmk/103,Sw,1,Sx,1,DS,FALSE
94,BWBSmk,BWBSmk/104,At,3,At,3,DS,FALSE
95,BWBSmk,BWBSmk/104,Pli,2,Pl,2,DS,FALSE
96,BWBSmk,BWBSmk/104,Sb,1,Sb,2,DS,FALSE
97,BWBSmk,BWBSmk/104,Sw,3,Sx,3,DS,FALSE
98,BWBSmk,BWBSmk/104,Sw,3,Sx,3,DS,FALSE
99,BWBSmk,BWBSmk/104a,At,3,At,3,DS,FALSE
100,BWBSmk,BWBSmk/104a,Pli,2,Pl,2,DS,FALSE
101,BWBSmk,BWBSmk/104a,Sb,1,Sb,2,DS,FALSE
102,BWBSmk,BWBSmk/104a,Sw,3,Sx,3,DS,FALSE
103,BWBSmk,BWBSmk/104b,At,3,At,3,DS,FALSE
104,BWBSmk,BWBSmk/104b,Pli,2,Pl,2,DS,FALSE
105,BWBSmk,BWBSmk/104b,Sb,1,Sb,2,DS,FALSE
106,BWBSmk,BWBSmk/104b,Sw,3,Sx,3,DS,FALSE
107,BWBSmk,BWBSmk/110,Acb,2,Ac,2,DS,FALSE
108,BWBSmk,BWBSmk/110,At,3,At,3,DS,FALSE
109,BWBSmk,BWBSmk/110,Ep,3,Ep,3,DS,FALSE
110,BWBSmk,BWBSmk/110,Pli,3,Pl,3,DS,FALSE
111,BWBSmk,BWBSmk/110,Sb,5,Sb,4,DS,FALSE
112,BWBSmk,BWBSmk/110,Sw,1,Sx,1,DS,FALSE
113,BWBSmk,BWBSmk/111,Acb,2,Ac,2,DS,FALSE
114,BWBSmk,BWBSmk/111,At,3,At,3,DS,FALSE
115,BWBSmk,BWBSmk/111,Ep,3,Ep,2,DS,FALSE
116,BWBSmk,BWBSmk/111,Pli,2,Pl,3,DS,FALSE
117,BWBSmk,BWBSmk/111,Sb,3,Sb,3,DS,FALSE
118,BWBSmk,BWBSmk/111,Sw,1,Sx,1,DS,FALSE
119,BWBSmk,BWBSmk/111,Sw,1,Sx,1,DS,FALSE
120,BWBSmk,BWBSmk/112,Acb,1,Ac,1,DS,FALSE
121,BWBSmk,BWBSmk/112,Sw,2,Sx,2,DS,FALSE
122,BWBSmw,BWBSmw/101,Acb,3,Ac,2,DS,FALSE
123,BWBSmw,BWBSmw/101,At,1,At,1,DS,FALSE
124,BWBSmw,BWBSmw/101,Ep,3,Ep,2,DS,FALSE
125,BWBSmw,BWBSmw/101,Pli,1,Pl,1,DS,FALSE
126,BWBSmw,BWBSmw/101,Sb,3,Sb,3,DS,FALSE
127,BWBSmw,BWBSmw/101,Sw,1,Sx,1,DS,FALSE
128,BWBSmw,BWBSmw/102,At,3,At,3,DS,FALSE
129,BWBSmw,BWBSmw/102,Pli,2,Pl,2,DS,FALSE
130,BWBSmw,BWBSmw/103,At,1,At,1,DS,FALSE
131,BWBSmw,BWBSmw/103,Pli,1,Pl,1,DS,FALSE
132,BWBSmw,BWBSmw/103,Sw,2,Sx,2,DS,FALSE
133,BWBSmw,BWBSmw/104,At,3,At,3,DS,FALSE
134,BWBSmw,BWBSmw/104,Pli,1,Pl,1,DS,FALSE
135,BWBSmw,BWBSmw/104,Sb,2,Sb,2,DS,FALSE
136,BWBSmw,BWBSmw/104,Sw,3,Sx,3,DS,FALSE
137,BWBSmw,BWBSmw/104,Sw,3,Sx,3,DS,FALSE
138,BWBSmw,BWBSmw/110,Acb,2,Ac,2,DS,FALSE
139,BWBSmw,BWBSmw/110,At,2,At,2,DS,FALSE
140,BWBSmw,BWBSmw/110,Ep,3,Ep,2,DS,FALSE
141,BWBSmw,BWBSmw/110,Pli,2,Pl,2,DS,FALSE
142,BWBSmw,BWBSmw/110,Sw,1,Sx,1,DS,FALSE
143,BWBSmw,BWBSmw/111,Acb,2,Ac,2,DS,FALSE
144,BWBSmw,BWBSmw/111,At,3,At,3,DS,FALSE
145,BWBSmw,BWBSmw/111,Ep,3,Ep,3,DS,FALSE
146,BWBSmw,BWBSmw/111,Pli,3,Pl,2,DS,FALSE
147,BWBSmw,BWBSmw/111,Sw,1,Sx,1,DS,FALSE
148,BWBSmw,BWBSmw/112,Acb,1,Ac,1,DS,FALSE
149,BWBSmw,BWBSmw/112,Acb,1,Ac,1,DS,FALSE
150,BWBSmw,BWBSmw/112,Sw,2,Sx,2,DS,FALSE
151,BWBSmw,BWBSmw/112,Sw,2,Sx,2,DS,FALSE
152,BWBSwk1,BWBSwk1/101,At,2,At,2,DS,FALSE
153,BWBSwk1,BWBSwk1/101,Bl,3,Bl,3,DS,FALSE
154,BWBSwk1,BWBSwk1/101,Pli,1,Pl,1,DS,FALSE
155,BWBSwk1,BWBSwk1/101,Sw,1,Sx,1,DS,FALSE
156,BWBSwk1,BWBSwk1/102,Pli,2,Pl,2,DS,FALSE
157,BWBSwk1,BWBSwk1/102,Sw,3,Sx,3,DS,FALSE
158,BWBSwk1,BWBSwk1/103,At,3,At,3,DS,FALSE
159,BWBSwk1,BWBSwk1/103,Pli,1,Pl,1,DS,FALSE
160,BWBSwk1,BWBSwk1/103,Sw,2,Sx,2,DS,FALSE
161,BWBSwk1,BWBSwk1/104,At,3,At,3,DS,FALSE
162,BWBSwk1,BWBSwk1/104,Pli,2,Pl,2,DS,FALSE
163,BWBSwk1,BWBSwk1/104,Sb,2,Sb,2,DS,FALSE
164,BWBSwk1,BWBSwk1/104,Sw,3,Sx,3,DS,FALSE
165,BWBSwk1,BWBSwk1/110,Acb,2,Ac,2,DS,FALSE
166,BWBSwk1,BWBSwk1/110,Pli,2,Pl,2,DS,FALSE
167,BWBSwk1,BWBSwk1/110,Sw,1,Sx,1,DS,FALSE
168,BWBSwk1,BWBSwk1/111,Pli,1,Pl,2,DS,FALSE
169,BWBSwk1,BWBSwk1/111,Sb,1,Sb,1,DS,FALSE
170,BWBSwk1,BWBSwk1/111,Sw,1,Sx,3,DS,FALSE
171,BWBSwk2,BWBSwk2/101,Acb,3,Ac,3,DS,FALSE
172,BWBSwk2,BWBSwk2/101,At,2,At,2,DS,FALSE
173,BWBSwk2,BWBSwk2/101,Bl,3,Bl,2,DS,FALSE
174,BWBSwk2,BWBSwk2/101,Ep,3,Ep,3,DS,FALSE
175,BWBSwk2,BWBSwk2/101,Pli,1,Pl,1,DS,FALSE
176,BWBSwk2,BWBSwk2/101,Sw,1,Sx,1,DS,FALSE
177,BWBSwk2,BWBSwk2/101,Sw,1,Sx,1,DS,FALSE
178,BWBSwk2,BWBSwk2/102,Pli,2,Pl,2,DS,FALSE
179,BWBSwk2,BWBSwk2/102,Sw,3,Sx,3,DS,FALSE
180,BWBSwk2,BWBSwk2/103,At,3,At,2,DS,FALSE
181,BWBSwk2,BWBSwk2/103,Pli,1,Pl,1,DS,FALSE
182,BWBSwk2,BWBSwk2/103,Sb,3,Sb,3,DS,FALSE
183,BWBSwk2,BWBSwk2/103,Sw,3,Sx,1,DS,FALSE
184,BWBSwk2,BWBSwk2/104,At,3,At,3,DS,FALSE
185,BWBSwk2,BWBSwk2/104,Pli,2,Pl,2,DS,FALSE
186,BWBSwk2,BWBSwk2/104,Sw,2,Sx,2,DS,FALSE
187,BWBSwk2,BWBSwk2/110,Acb,3,Ac,3,DS,FALSE
188,BWBSwk2,BWBSwk2/110,At,3,At,3,DS,FALSE
189,BWBSwk2,BWBSwk2/110,Ep,3,Ep,3,DS,FALSE
190,BWBSwk2,BWBSwk2/110,Pli,2,Pl,2,DS,FALSE
191,BWBSwk2,BWBSwk2/110,Sw,1,Sx,1,DS,FALSE
192,BWBSwk2,BWBSwk2/111,Acb,3,Ac,3,DS,FALSE
193,BWBSwk2,BWBSwk2/111,Pli,2,Pl,2,DS,FALSE
194,BWBSwk2,BWBSwk2/111,Sw,1,Sx,1,DS,FALSE
195,BWBSwk3,BWBSwk3/101,Acb,3,Ac,3,DS,FALSE
196,BWBSwk3,BWBSwk3/101,At,3,At,3,DS,FALSE
197,BWBSwk3,BWBSwk3/101,Bl,2,Bl,1,DS,FALSE
198,BWBSwk3,BWBSwk3/101,Ep,3,Ep,3,DS,FALSE
199,BWBSwk3,BWBSwk3/101,Pli,2,Pl,2,DS,FALSE
200,BWBSwk3,BWBSwk3/101,Sb,3,Sb,3,DS,FALSE
201,BWBSwk3,BWBSwk3/101,Sw,1,Sx,1,DS,FALSE
202,BWBSwk3,BWBSwk3/101,Sw,1,Sx,1,DS,FALSE
203,BWBSwk3,BWBSwk3/102,At,3,At,3,DS,FALSE
204,BWBSwk3,BWBSwk3/102,Bl,3,Bl,3,DS,FALSE
205,BWBSwk3,BWBSwk3/102,Pli,3,Pl,2,DS,FALSE
206,BWBSwk3,BWBSwk3/102,Sb,3,Sb,3,DS,FALSE
207,BWBSwk3,BWBSwk3/102,Sw,2,Sx,3,DS,FALSE
208,BWBSwk3,BWBSwk3/103,At,3,At,3,DS,FALSE
209,BWBSwk3,BWBSwk3/103,Bl,3,Bl,3,DS,FALSE
210,BWBSwk3,BWBSwk3/103,Pli,3,Pl,2,DS,FALSE
211,BWBSwk3,BWBSwk3/103,Sb,2,Sb,2,DS,FALSE
212,BWBSwk3,BWBSwk3/103,Sw,2,Sx,3,DS,FALSE
213,BWBSwk3,BWBSwk3/103,Sw,2,Sx,3,DS,FALSE
214,BWBSwk3,BWBSwk3/110,Acb,3,Ac,3,DS,FALSE
215,BWBSwk3,BWBSwk3/110,Bl,2,Bl,2,DS,FALSE
216,BWBSwk3,BWBSwk3/110,Pli,3,Pl,3,DS,FALSE
217,BWBSwk3,BWBSwk3/110,Sb,2,Sb,3,DS,FALSE
218,BWBSwk3,BWBSwk3/110,Sw,1,Sx,1,DS,FALSE
219,BWBSwk3,BWBSwk3/110,Sw,1,Sx,1,DS,FALSE
220,BWBSwk3,BWBSwk3/111,Acb,3,Ac,3,DS,FALSE
221,BWBSwk3,BWBSwk3/111,Pli,2,Pl,2,DS,FALSE
222,BWBSwk3,BWBSwk3/111,Sb,2,Sb,2,DS,FALSE
223,CDFmm,CDFmm/101,Fdc,1,Fd,1,DVM,FALSE
224,CDFmm,CDFmm/101,Bg,3,Bg,2,DVM,FALSE
225,CDFmm,CDFmm/101,Mb,2,Mb,2,DVM,FALSE
226,CDFmm,CDFmm/101,Cw,3,Cw,3,DVM,FALSE
227,CDFmm,CDFmm/101,Dr,3,Dr,3,DVM,FALSE
228,CDFmm,CDFmm/101,Gp,NA,Gp,3,DVM,FALSE
229,CDFmm,CDFmm/101,Kc,NA,Kc,3,DVM,FALSE
230,CDFmm,CDFmm/101,Plc,3,Pl,3,DVM,FALSE
231,CDFmm,CDFmm/101,Qg,5,Qg,3,DVM,FALSE
232,CDFmm,CDFmm/101,Ra,2,Ra,3,DVM,FALSE
233,CDFmm,CDFmm/101,Tw,NA,Tw,3,DVM,FALSE
234,CDFmm,CDFmm/101,Pw,3,Pw,5,DVM,FALSE
235,CDFmm,CDFmm/102,Ra,2,Ra,2,DVM,FALSE
236,CDFmm,CDFmm/102,Fdc,3,Fd,3,DVM,FALSE
237,CDFmm,CDFmm/102,Js,NA,Js,3,DVM,FALSE
238,CDFmm,CDFmm/102,Plc,3,Pl,3,DVM,FALSE
239,CDFmm,CDFmm/102,Qg,3,Qg,3,DVM,FALSE
240,CDFmm,CDFmm/102.1,Ra,NA,Ra,2,DVM,FALSE
241,CDFmm,CDFmm/102.1,Fd,NA,Fd,3,DVM,FALSE
242,CDFmm,CDFmm/102.1,Js,NA,Js,3,DVM,FALSE
243,CDFmm,CDFmm/102.1,Pl,NA,Pl,3,DVM,FALSE
244,CDFmm,CDFmm/102.1,Qg,NA,Qg,3,DVM,FALSE
245,CDFmm,CDFmm/102.2,Ra,NA,Ra,2,DVM,FALSE
246,CDFmm,CDFmm/102.2,Fd,NA,Fd,3,DVM,FALSE
247,CDFmm,CDFmm/102.2,Js,NA,Js,3,DVM,FALSE
248,CDFmm,CDFmm/102.2,Pl,NA,Pl,3,DVM,FALSE
249,CDFmm,CDFmm/102.2,Qg,NA,Qg,3,DVM,FALSE
250,CDFmm,CDFmm/103,Qg,3,Qg,2,DVM,FALSE
251,CDFmm,CDFmm/103,Ra,2,Ra,2,DVM,FALSE
252,CDFmm,CDFmm/103,Fdc,3,Fd,3,DVM,FALSE
253,CDFmm,CDFmm/103,Plc,3,Pl,3,DVM,FALSE
254,CDFmm,CDFmm/104,Fdc,3,Fd,2,DVM,FALSE
255,CDFmm,CDFmm/104,Ra,2,Ra,2,DVM,FALSE
256,CDFmm,CDFmm/104,Plc,3,Pl,3,DVM,FALSE
257,CDFmm,CDFmm/104,Qg,3,Qg,3,DVM,FALSE
258,CDFmm,CDFmm/105,Fdc,1,Fd,1,DVM,FALSE
259,CDFmm,CDFmm/105,Qg,2,Qg,2,DVM,FALSE
260,CDFmm,CDFmm/105,Ra,3,Ra,2,DVM,FALSE
261,CDFmm,CDFmm/105,Plc,3,Pl,3,DVM,FALSE
262,CDFmm,CDFmm/106,Qg,2,Qg,1,DVM,FALSE
263,CDFmm,CDFmm/106,Fdc,1,Fd,2,DVM,FALSE
264,CDFmm,CDFmm/106,Plc,3,Pl,3,DVM,FALSE
265,CDFmm,CDFmm/106,Ra,3,Ra,3,DVM,FALSE
266,CDFmm,CDFmm/110,Fdc,1,Fd,1,DVM,FALSE
267,CDFmm,CDFmm/110,Bg,2,Bg,2,DVM,FALSE
268,CDFmm,CDFmm/110,Cw,2,Cw,2,DVM,FALSE
269,CDFmm,CDFmm/110,Dr,3,Dr,2,DVM,FALSE
270,CDFmm,CDFmm/110,Mb,2,Mb,2,DVM,FALSE
271,CDFmm,CDFmm/110,Ac,3,Ac,3,DVM,FALSE
272,CDFmm,CDFmm/110,Gp,NA,Gp,3,DVM,FALSE
273,CDFmm,CDFmm/110,Hw,NA,Hw,3,DVM,FALSE
274,CDFmm,CDFmm/110,Kc,NA,Kc,3,DVM,FALSE
275,CDFmm,CDFmm/110,Qg,3,Qg,3,DVM,FALSE
276,CDFmm,CDFmm/110,Ra,3,Ra,3,DVM,FALSE
277,CDFmm,CDFmm/110,Tw,NA,Tw,3,DVM,FALSE
278,CDFmm,CDFmm/110,Pw,3,Pw,5,DVM,FALSE
279,CDFmm,CDFmm/111,Fdc,1,Fd,1,DVM,FALSE
280,CDFmm,CDFmm/111,Cw,2,Cw,2,DVM,FALSE
281,CDFmm,CDFmm/111,Ac,3,Ac,3,DVM,FALSE
282,CDFmm,CDFmm/111,Dr,3,Dr,3,DVM,FALSE
283,CDFmm,CDFmm/111,Hw,3,Hw,3,DVM,FALSE
284,CDFmm,CDFmm/111,Mb,3,Mb,3,DVM,FALSE
285,CDFmm,CDFmm/111,Plc,3,Pl,3,DVM,FALSE
286,CDFmm,CDFmm/111,Tw,NA,Tw,3,DVM,FALSE
287,CDFmm,CDFmm/111,Pw,3,Pw,5,DVM,FALSE
288,CDFmm,CDFmm/111,Qg,5,Qg,5,DVM,FALSE
289,CDFmm,CDFmm/111,Ra,5,Ra,5,DVM,FALSE
290,CDFmm,CDFmm/112,Bg,1,Bg,1,DVM,FALSE
291,CDFmm,CDFmm/112,Cw,1,Cw,1,DVM,FALSE
292,CDFmm,CDFmm/112,Fdc,1,Fd,1,DVM,FALSE
293,CDFmm,CDFmm/112,Mb,2,Mb,1,DVM,FALSE
294,CDFmm,CDFmm/112,Ac,1,Ac,2,DVM,FALSE
295,CDFmm,CDFmm/112,Dr,2,Dr,2,DVM,FALSE
296,CDFmm,CDFmm/112,Gp,NA,Gp,3,DVM,FALSE
297,CDFmm,CDFmm/112,Hw,3,Hw,3,DVM,FALSE
298,CDFmm,CDFmm/112,Kc,NA,Kc,3,DVM,FALSE
299,CDFmm,CDFmm/112,Tw,NA,Tw,3,DVM,FALSE
300,CDFmm,CDFmm/112,Pw,3,Pw,5,DVM,FALSE
301,CDFmm,CDFmm/112,Qg,5,Qg,5,DVM,FALSE
302,CDFmm,CDFmm/112,Ra,5,Ra,5,DVM,FALSE
303,CDFmm,CDFmm/112a,Bg,1,Bg,1,DVM,FALSE
304,CDFmm,CDFmm/112a,Cw,1,Cw,1,DVM,FALSE
305,CDFmm,CDFmm/112a,Fdc,1,Fd,1,DVM,FALSE
306,CDFmm,CDFmm/112a,Mb,2,Mb,1,DVM,FALSE
307,CDFmm,CDFmm/112a,Ac,1,Ac,2,DVM,FALSE
308,CDFmm,CDFmm/112a,Dr,2,Dr,2,DVM,FALSE
309,CDFmm,CDFmm/112a,Gp,NA,Gp,3,DVM,FALSE
310,CDFmm,CDFmm/112a,Hw,3,Hw,3,DVM,FALSE
311,CDFmm,CDFmm/112a,Kc,NA,Kc,3,DVM,FALSE
312,CDFmm,CDFmm/112a,Tw,NA,Tw,3,DVM,FALSE
313,CDFmm,CDFmm/112a,Pw,3,Pw,5,DVM,FALSE
314,CDFmm,CDFmm/112a,Qg,5,Qg,5,DVM,FALSE
315,CDFmm,CDFmm/112a,Ra,5,Ra,5,DVM,FALSE
316,CDFmm,CDFmm/112b,Ac,1,Ac,1,DVM,FALSE
317,CDFmm,CDFmm/112b,Bg,1,Bg,1,DVM,FALSE
318,CDFmm,CDFmm/112b,Cw,1,Cw,1,DVM,FALSE
319,CDFmm,CDFmm/112b,Mb,2,Mb,1,DVM,FALSE
320,CDFmm,CDFmm/112b,Dr,2,Dr,2,DVM,FALSE
321,CDFmm,CDFmm/112b,Fdc,1,Fd,2,DVM,FALSE
322,CDFmm,CDFmm/112b,Gp,NA,Gp,3,DVM,FALSE
323,CDFmm,CDFmm/112b,Hw,3,Hw,3,DVM,FALSE
324,CDFmm,CDFmm/112b,Kc,NA,Kc,3,DVM,FALSE
325,CDFmm,CDFmm/112b,Tw,NA,Tw,3,DVM,FALSE
326,CDFmm,CDFmm/112b,Pw,3,Pw,5,DVM,FALSE
327,CDFmm,CDFmm/112b,Qg,5,Qg,5,DVM,FALSE
328,CDFmm,CDFmm/112b,Ra,5,Ra,5,DVM,FALSE
329,CDFmm,CDFmm/Fl51,Dr,1,Dr,1,DVM,FALSE
330,CDFmm,CDFmm/Fl51,Ac,2,Ac,2,DVM,FALSE
331,CDFmm,CDFmm/Fl51,Mb,3,Mb,3,SAS-HAK,FALSE
332,CDFmm,CDFmm/Fm51,Ac,NA,Ac,1,DVM,NA
333,CDFmm,CDFmm/Fm51,Dr,NA,Dr,1,DVM,NA
334,CDFmm,CDFmm/Fm51,Mb,NA,Mb,1,DVM,NA
335,CDFmm,CDFmm/Fm51,Bg,NA,Bg,2,DVM,NA
336,CDFmm,CDFmm/Fm51,Cw,NA,Cw,2,DVM,NA
337,CDFmm,CDFmm/Fm51,Hw,NA,Hw,3,DVM,NA
338,CDFmm,CDFmm/Fm51,Qg,NA,Qg,5,DVM,NA
339,CDFmm,CDFmm/Fm51,Ra,NA,Ra,5,DVM,NA
340,CDFmm,CDFmm/Fm52,Ac,1,Ac,1,DVM,FALSE
341,CDFmm,CDFmm/Fm52,Bg,1,Bg,1,DVM,FALSE
342,CDFmm,CDFmm/Fm52,Cw,1,Cw,1,DVM,FALSE
343,CDFmm,CDFmm/Fm52,Dr,1,Dr,1,DVM,FALSE
344,CDFmm,CDFmm/Fm52,Mb,2,Mb,2,DVM,FALSE
345,CDFmm,CDFmm/Fm52,Hw,3,Hw,3,DVM,FALSE
346,CDFmm,CDFmm/Fm52,Fdc,1,Fd,5,DVM,FALSE
347,CDFmm,CDFmm/Fm52,Qg,5,Qg,5,DVM,FALSE
348,CDFmm,CDFmm/Fm52,Ra,5,Ra,5,DVM,FALSE
349,CDFmm,CDFmm/Gg,X,NA,X,NA,VC,FALSE
350,CDFmm,CDFmm/Ro,X,NA,X,NA,VC,FALSE
351,CDFmm,CDFmm/Wb55,Plc,2,Pl,2,DVM,FALSE
352,CDFmm,CDFmm/Wb55,Cw,3,Cw,3,DVM,FALSE
353,CDFmm,CDFmm/Wb55,Ep,NA,Ep,3,DVM,FALSE
354,CDFmm,CDFmm/Wb55,Hw,3,Hw,3,DVM,FALSE
355,CDFmm,CDFmm/Wf,X,NA,X,NA,VC,FALSE
356,CDFmm,CDFmm/Wm,X,NA,X,NA,VC,FALSE
357,CDFmm,CDFmm/Ws53,Cw,1,Cw,1,DVM,FALSE
358,CDFmm,CDFmm/Ws53,Dr,1,Dr,1,DVM,FALSE
359,CDFmm,CDFmm/Ws53,Mb,2,Mb,2,DVM,FALSE
360,CDFmm,CDFmm/Ws53,Ac,3,Ac,3,DVM,FALSE
361,CDFmm,CDFmm/Ws53,Hw,3,Hw,3,DVM,FALSE
362,CDFmm,CDFmm/Ws53,,NA,Ss,3,DVM,FALSE
363,CDFmm,CDFmm/Ws61,Cw,1,Cw,1,DVM,FALSE
364,CDFmm,CDFmm/Ws61,Dr,1,Dr,1,DVM,FALSE
365,CDFmm,CDFmm/Ws61,Ac,1,Ac,2,DVM,FALSE
