"","grp","chng_type","Source","BGC","SS_NoSpace","Edatopic"
"44",8605,"-","USA_2019","GOun_CO","GOun_CO/111","C6"
"45",8606,"-","USA_2019","GOun_CO","GOun_CO/111","D6"
"46",8607,"-","USA_2019","GOun_CO","GOun_CO/111","E6"
"47",8608,"-","Add_2021","GOun_CO","GOun_CO/Ro","A0"
"48",8609,"-","Add_2021","GOun_CO","GOun_CO/Ro","B0"
"49",9661,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","B3"
"50",9662,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","B4"
"51",9663,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","C3"
"52",9664,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","C4"
"53",9665,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","D3"
"54",9666,"-","USA_2019","ICHvk_ID","ICHvk_ID/101","D4"
"55",9667,"-","USA_2019","ICHvk_ID","ICHvk_ID/102","A1"
"56",9668,"-","USA_2019","ICHvk_ID","ICHvk_ID/102","B1"
"57",9669,"-","USA_2019","ICHvk_ID","ICHvk_ID/102","C1"
"58",9670,"-","USA_2019","ICHvk_ID","ICHvk_ID/102","D1"
"59",9671,"-","USA_2019","ICHvk_ID","ICHvk_ID/103","A2"
"60",9672,"-","USA_2019","ICHvk_ID","ICHvk_ID/103","B2"
"61",9673,"-","USA_2019","ICHvk_ID","ICHvk_ID/103","C2"
"62",9674,"-","USA_2019","ICHvk_ID","ICHvk_ID/103","D2"
"63",9675,"-","USA_2019","ICHvk_ID","ICHvk_ID/110","B5"
"64",9676,"-","USA_2019","ICHvk_ID","ICHvk_ID/110","C5"
"65",9677,"-","USA_2019","ICHvk_ID","ICHvk_ID/111","B6"
"66",9678,"-","USA_2019","ICHvk_ID","ICHvk_ID/111","C6"
"67",9679,"-","USA_2019","ICHvk_ID","ICHvk_ID/112","D5"
"68",9680,"-","USA_2019","ICHvk_ID","ICHvk_ID/112","E5"
"69",9681,"-","USA_2019","ICHvk_ID","ICHvk_ID/113","D6"
"70",9682,"-","USA_2019","ICHvk_ID","ICHvk_ID/113","E6"
"71",9683,"-","Add_2021","ICHvk_ID","ICHvk_ID/Ro","A0"
"72",9684,"-","Add_2021","ICHvk_ID","ICHvk_ID/Ro","B0"
"73",11959,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","B3"
"74",11960,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","B4"
"75",11961,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","C3"
"76",11962,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","C4"
"77",11963,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","D3"
"78",11964,"-","USA_2019","JPWdm_WY","JPWdm_WY/101","D4"
"79",11965,"-","USA_2019","JPWdm_WY","JPWdm_WY/110","B5"
"80",11966,"-","USA_2019","JPWdm_WY","JPWdm_WY/110","C5"
"81",11967,"-","USA_2019","JPWdm_WY","JPWdm_WY/110","D5"
"82",11968,"-","USA_2019","JPWdm_WY","JPWdm_WY/110","E5"
"83",11969,"-","USA_2019","JPWdm_WY","JPWdm_WY/111","B6"
"84",11970,"-","USA_2019","JPWdm_WY","JPWdm_WY/111","C6"
"85",11971,"-","USA_2019","JPWdm_WY","JPWdm_WY/113","D6"
"86",11972,"-","USA_2019","JPWdm_WY","JPWdm_WY/113","E6"
"87",11973,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","A1"
"88",11974,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","A2"
"89",11975,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","B1"
"90",11976,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","B2"
"91",11977,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","C1"
"92",11978,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","C2"
"93",11979,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","D1"
"94",11980,"-","USA_2019","JPWdm_WY","JPWdm_WY/Gg","D2"
"95",11981,"-","Add_2021","JPWdm_WY","JPWdm_WY/Ro","A0"
"96",11982,"-","Add_2021","JPWdm_WY","JPWdm_WY/Ro","B0"
"97",11983,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","B3"
"98",11984,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","B4"
"99",11985,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","C3"
"100",11986,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","C4"
"101",11987,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","D3"
"102",11988,"-","USA_2019","JPWdw_UT","JPWdw_UT/101","D4"
"103",11989,"-","USA_2019","JPWdw_UT","JPWdw_UT/103","A2"
"104",11990,"-","USA_2019","JPWdw_UT","JPWdw_UT/103","B2"
"105",11991,"-","USA_2019","JPWdw_UT","JPWdw_UT/103","C2"
"106",11992,"-","USA_2019","JPWdw_UT","JPWdw_UT/103","D2"
"107",11993,"-","USA_2019","JPWdw_UT","JPWdw_UT/110","B5"
"108",11994,"-","USA_2019","JPWdw_UT","JPWdw_UT/110","C5"
"109",11995,"-","USA_2019","JPWdw_UT","JPWdw_UT/110","D5"
"110",11996,"-","USA_2019","JPWdw_UT","JPWdw_UT/110","E5"
"111",11997,"-","USA_2019","JPWdw_UT","JPWdw_UT/111","B6"
"112",11998,"-","USA_2019","JPWdw_UT","JPWdw_UT/111","C6"
"113",11999,"-","USA_2019","JPWdw_UT","JPWdw_UT/113","D6"
"114",12000,"-","USA_2019","JPWdw_UT","JPWdw_UT/113","E6"
"115",12001,"-","USA_2019","JPWdw_UT","JPWdw_UT/Gg","A1"
"116",12002,"-","USA_2019","JPWdw_UT","JPWdw_UT/Gg","B1"
"117",12003,"-","USA_2019","JPWdw_UT","JPWdw_UT/Gg","C1"
"118",12004,"-","USA_2019","JPWdw_UT","JPWdw_UT/Gg","D1"
"119",12005,"-","Add_2021","JPWdw_UT","JPWdw_UT/Ro","A0"
"120",12006,"-","Add_2021","JPWdw_UT","JPWdw_UT/Ro","B0"
"121",12007,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","B3"
"122",12008,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","B4"
"123",12009,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","C3"
"124",12010,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","C4"
"125",12011,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","D3"
"126",12012,"-","USA_2019","JPWmk_WY","JPWmk_WY/101","D4"
"127",12013,"-","USA_2019","JPWmk_WY","JPWmk_WY/103","A2"
"128",12014,"-","USA_2019","JPWmk_WY","JPWmk_WY/103","B2"
"129",12015,"-","USA_2019","JPWmk_WY","JPWmk_WY/103","C2"
"130",12016,"-","USA_2019","JPWmk_WY","JPWmk_WY/103","D2"
"131",12017,"-","USA_2019","JPWmk_WY","JPWmk_WY/110","B5"
"132",12018,"-","USA_2019","JPWmk_WY","JPWmk_WY/110","C5"
"133",12019,"-","USA_2019","JPWmk_WY","JPWmk_WY/110","D5"
"134",12020,"-","USA_2019","JPWmk_WY","JPWmk_WY/110","E5"
"135",12021,"-","USA_2019","JPWmk_WY","JPWmk_WY/111","B6"
"136",12022,"-","USA_2019","JPWmk_WY","JPWmk_WY/111","C6"
"137",12023,"-","USA_2019","JPWmk_WY","JPWmk_WY/113","D6"
"138",12024,"-","USA_2019","JPWmk_WY","JPWmk_WY/113","E6"
"139",12025,"-","USA_2019","JPWmk_WY","JPWmk_WY/Gg","A1"
"140",12026,"-","USA_2019","JPWmk_WY","JPWmk_WY/Gg","B1"
"141",12027,"-","USA_2019","JPWmk_WY","JPWmk_WY/Gg","C1"
"142",12028,"-","USA_2019","JPWmk_WY","JPWmk_WY/Gg","D1"
"143",12029,"-","Add_2021","JPWmk_WY","JPWmk_WY/Ro","A0"
"144",12030,"-","Add_2021","JPWmk_WY","JPWmk_WY/Ro","B0"
"145",12031,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","B3"
"146",12032,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","B4"
"147",12033,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","C3"
"148",12034,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","C4"
"149",12035,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","D3"
"150",12036,"-","USA_2019","JPWwm_CO","JPWwm_CO/101","D4"
"151",12037,"-","USA_2019","JPWwm_CO","JPWwm_CO/103","A2"
"152",12038,"-","USA_2019","JPWwm_CO","JPWwm_CO/103","B2"
"153",12039,"-","USA_2019","JPWwm_CO","JPWwm_CO/103","C2"
"154",12040,"-","USA_2019","JPWwm_CO","JPWwm_CO/103","D2"
"155",12041,"-","USA_2019","JPWwm_CO","JPWwm_CO/110","B5"
"156",12042,"-","USA_2019","JPWwm_CO","JPWwm_CO/110","C5"
"157",12043,"-","USA_2019","JPWwm_CO","JPWwm_CO/110","D5"
"158",12044,"-","USA_2019","JPWwm_CO","JPWwm_CO/110","E5"
"159",12045,"-","USA_2019","JPWwm_CO","JPWwm_CO/111","B6"
"160",12046,"-","USA_2019","JPWwm_CO","JPWwm_CO/111","C6"
"161",12047,"-","USA_2019","JPWwm_CO","JPWwm_CO/113","D6"
"162",12048,"-","USA_2019","JPWwm_CO","JPWwm_CO/113","E6"
"163",12049,"-","USA_2019","JPWwm_CO","JPWwm_CO/Gg","A1"
"164",12050,"-","USA_2019","JPWwm_CO","JPWwm_CO/Gg","B1"
"165",12051,"-","USA_2019","JPWwm_CO","JPWwm_CO/Gg","C1"
"166",12052,"-","USA_2019","JPWwm_CO","JPWwm_CO/Gg","D1"
"167",12053,"-","Add_2021","JPWwm_CO","JPWwm_CO/Ro","A0"
"168",12054,"-","Add_2021","JPWwm_CO","JPWwm_CO/Ro","B0"
"169",12055,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","B3"
"170",12056,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","B4"
"171",12057,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","C3"
"172",12058,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","C4"
"173",12059,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","D3"
"174",12060,"-","USA_2019","JPWxh_CA","JPWxh_CA/101","D4"
"175",12061,"-","USA_2019","JPWxh_CA","JPWxh_CA/103","A2"
"176",12062,"-","USA_2019","JPWxh_CA","JPWxh_CA/103","B2"
"177",12063,"-","USA_2019","JPWxh_CA","JPWxh_CA/103","C2"
"178",12064,"-","USA_2019","JPWxh_CA","JPWxh_CA/103","D2"
"179",12065,"-","USA_2019","JPWxh_CA","JPWxh_CA/110","B5"
"180",12066,"-","USA_2019","JPWxh_CA","JPWxh_CA/110","C5"
"181",12067,"-","USA_2019","JPWxh_CA","JPWxh_CA/110","D5"
"182",12068,"-","USA_2019","JPWxh_CA","JPWxh_CA/110","E5"
"183",12069,"-","USA_2019","JPWxh_CA","JPWxh_CA/111","B6"
"184",12070,"-","USA_2019","JPWxh_CA","JPWxh_CA/111","C6"
"185",12071,"-","USA_2019","JPWxh_CA","JPWxh_CA/111","D6"
"186",12072,"-","USA_2019","JPWxh_CA","JPWxh_CA/111","E6"
"187",12073,"-","USA_2019","JPWxh_CA","JPWxh_CA/Gg","A1"
"188",12074,"-","USA_2019","JPWxh_CA","JPWxh_CA/Gg","B1"
"189",12075,"-","USA_2019","JPWxh_CA","JPWxh_CA/Gg","C1"
"190",12076,"-","USA_2019","JPWxh_CA","JPWxh_CA/Gg","D1"
"191",12077,"-","Add_2021","JPWxh_CA","JPWxh_CA/Ro","A0"
"192",12078,"-","Add_2021","JPWxh_CA","JPWxh_CA/Ro","B0"
"193",12079,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","B3"
"194",12080,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","B4"
"195",12081,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","C3"
"196",12082,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","C4"
"197",12083,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","D3"
"198",12084,"-","USA_2019","JPWxw_NV","JPWxw_NV/101","D4"
"199",12085,"-","USA_2019","JPWxw_NV","JPWxw_NV/103","A2"
"200",12086,"-","USA_2019","JPWxw_NV","JPWxw_NV/103","B2"
"201",12087,"-","USA_2019","JPWxw_NV","JPWxw_NV/103","C2"
"202",12088,"-","USA_2019","JPWxw_NV","JPWxw_NV/103","D2"
"203",12089,"-","USA_2019","JPWxw_NV","JPWxw_NV/110","B5"
"204",12090,"-","USA_2019","JPWxw_NV","JPWxw_NV/110","C5"
"205",12091,"-","USA_2019","JPWxw_NV","JPWxw_NV/110","D5"
"206",12092,"-","USA_2019","JPWxw_NV","JPWxw_NV/110","E5"
"207",12093,"-","USA_2019","JPWxw_NV","JPWxw_NV/111","B6"
"208",12094,"-","USA_2019","JPWxw_NV","JPWxw_NV/111","C6"
"209",12095,"-","USA_2019","JPWxw_NV","JPWxw_NV/113","D6"
"210",12096,"-","USA_2019","JPWxw_NV","JPWxw_NV/113","E6"
"211",12097,"-","USA_2019","JPWxw_NV","JPWxw_NV/Gg","A1"
"212",12098,"-","USA_2019","JPWxw_NV","JPWxw_NV/Gg","B1"
"213",12099,"-","USA_2019","JPWxw_NV","JPWxw_NV/Gg","C1"
"214",12100,"-","USA_2019","JPWxw_NV","JPWxw_NV/Gg","D1"
"215",12101,"-","Add_2021","JPWxw_NV","JPWxw_NV/Ro","A0"
"216",12102,"-","Add_2021","JPWxw_NV","JPWxw_NV/Ro","B0"
"217",14169,"-","USA_2023","OWdm_OR","OWdm_OR/101","B3"
"218",14170,"-","USA_2023","OWdm_OR","OWdm_OR/101","B4"
"219",14171,"-","USA_2023","OWdm_OR","OWdm_OR/101","C3"
"220",14172,"-","USA_2023","OWdm_OR","OWdm_OR/101","C4"
"221",14173,"-","USA_2023","OWdm_OR","OWdm_OR/101","D3"
"222",14174,"-","USA_2023","OWdm_OR","OWdm_OR/101","D4"
"223",14175,"-","USA_2023","OWdm_OR","OWdm_OR/102","A1"
"224",14176,"-","USA_2023","OWdm_OR","OWdm_OR/102","B1"
"225",14177,"-","USA_2023","OWdm_OR","OWdm_OR/102","C1"
"226",14178,"-","USA_2023","OWdm_OR","OWdm_OR/102","D1"
"227",14179,"-","USA_2023","OWdm_OR","OWdm_OR/103","A2"
"228",14180,"-","USA_2023","OWdm_OR","OWdm_OR/103","B2"
"229",14181,"-","USA_2023","OWdm_OR","OWdm_OR/103","C2"
"230",14182,"-","USA_2023","OWdm_OR","OWdm_OR/103","D2"
"231",14183,"-","USA_2023","OWdm_OR","OWdm_OR/110","B5"
"232",14184,"-","USA_2023","OWdm_OR","OWdm_OR/110","C5"
"233",14185,"-","USA_2023","OWdm_OR","OWdm_OR/110","D5"
"234",14186,"-","USA_2023","OWdm_OR","OWdm_OR/110","E5"
"235",14187,"-","USA_2023","OWdm_OR","OWdm_OR/111","B6"
"236",14188,"-","USA_2023","OWdm_OR","OWdm_OR/111","C6"
"237",14189,"-","USA_2023","OWdm_OR","OWdm_OR/111","D6"
"238",14190,"-","USA_2023","OWdm_OR","OWdm_OR/111","E6"
"239",14191,"-","USA_2023","OWdm_OR","OWdm_OR/Ro","A0"
"240",14192,"-","USA_2023","OWdm_OR","OWdm_OR/Ro","B0"
"241",14217,"-","USA_2019","OWun_CA","OWun_CA/101","B3"
"242",14218,"-","USA_2019","OWun_CA","OWun_CA/101","B4"
"243",14219,"-","USA_2019","OWun_CA","OWun_CA/101","C3"
"244",14220,"-","USA_2019","OWun_CA","OWun_CA/101","C4"
"245",14221,"-","USA_2019","OWun_CA","OWun_CA/101","D3"
"246",14222,"-","USA_2019","OWun_CA","OWun_CA/101","D4"
"247",14223,"-","USA_2019","OWun_CA","OWun_CA/102","A1"
"248",14224,"-","USA_2019","OWun_CA","OWun_CA/102","B1"
"249",14225,"-","USA_2019","OWun_CA","OWun_CA/102","C1"
"250",14226,"-","USA_2019","OWun_CA","OWun_CA/102","D1"
"251",14227,"-","USA_2019","OWun_CA","OWun_CA/103","A2"
"252",14228,"-","USA_2019","OWun_CA","OWun_CA/103","B2"
"253",14229,"-","USA_2019","OWun_CA","OWun_CA/103","C2"
"254",14230,"-","USA_2019","OWun_CA","OWun_CA/103","D2"
"255",14231,"-","USA_2019","OWun_CA","OWun_CA/110","B5"
"256",14232,"-","USA_2019","OWun_CA","OWun_CA/110","C5"
"257",14233,"-","USA_2019","OWun_CA","OWun_CA/110","D5"
"258",14234,"-","USA_2019","OWun_CA","OWun_CA/110","E5"
"259",14235,"-","USA_2019","OWun_CA","OWun_CA/111","B6"
"260",14236,"-","USA_2019","OWun_CA","OWun_CA/111","C6"
"261",14237,"-","USA_2019","OWun_CA","OWun_CA/111","D6"
"262",14238,"-","USA_2019","OWun_CA","OWun_CA/111","E6"
"263",14239,"-","Add_2021","OWun_CA","OWun_CA/Ro","A0"
"264",14240,"-","Add_2021","OWun_CA","OWun_CA/Ro","B0"
