"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"54",6579,"+","ESSFun1","ESSFun1/m","Sx",NA,"Sx",4,"HK",FALSE
"55",6580,"+","ESSFun1","ESSFun1/x","Bl",NA,"Bl",2,"HK",FALSE
"56",6581,"+","ESSFun1","ESSFun1/x","Plc",NA,"Pl",2,"HK",FALSE
"57",6582,"+","ESSFun1","ESSFun1/x","Sx",NA,"Sx",4,"HK",FALSE
"58",6583,"+","ESSFun2","ESSFun2/h","Bl",NA,"Bl",1,"HK",FALSE
"59",6584,"+","ESSFun2","ESSFun2/h","Sx",NA,"Sx",2,"HK",FALSE
"60",6585,"+","ESSFun2","ESSFun2/m","Bl",NA,"Bl",1,"HK",FALSE
"61",6586,"+","ESSFun2","ESSFun2/x","Bl",NA,"Bl",2,"HK",FALSE
"62",9201,"+","ICHun1","ICHun1/h","Bl",NA,"Bl",3,"HK",FALSE
"63",9202,"+","ICHun1","ICHun1/h","Cw",NA,"Cw",2,"HK",FALSE
"64",9203,"+","ICHun1","ICHun1/h","Fdc",NA,"Fd",1,"HK",FALSE
"65",9204,"+","ICHun1","ICHun1/h","Hw",NA,"Hw",4,"HK",FALSE
"66",9205,"+","ICHun1","ICHun1/h","Sx",NA,"Sx",3,"HK",FALSE
"67",9206,"+","ICHun1","ICHun1/m","Cw",NA,"Cw",2,"HK",FALSE
"68",9207,"+","ICHun1","ICHun1/m","Fdc",NA,"Fd",1,"HK",FALSE
"69",9208,"+","ICHun1","ICHun1/x","Ep",NA,"Ep",3,"HK",FALSE
"70",9209,"+","ICHun1","ICHun1/x","Fdc",NA,"Fd",2,"HK",FALSE
"71",9210,"+","ICHun1","ICHun1/x","Plc",NA,"Pl",3,"HK",FALSE
"72",12276,"-","MHun","MHun/h","Hm",3,"Hm",3,"BG",FALSE
"73",12277,"-","MHun","MHun/m","Hm",1,"Hm",1,"BG",FALSE
"74",12278,"-","MHun","MHun/x","Hm",2,"Hm",2,"BG",FALSE
"75",12279,"+","MHun1","MHun1/h","Hm",3,"Hm",3,"BG",FALSE
"76",12280,"+","MHun1","MHun1/m","Hm",1,"Hm",1,"BG",FALSE
"77",12281,"+","MHun1","MHun1/x","Hm",2,"Hm",2,"BG",FALSE
"78",13089,"+","MSun1","MSun1/h","Bl",NA,"Bl",1,"HK",FALSE
"79",13090,"+","MSun1","MSun1/h","Cw",NA,"Cw",3,"HK",FALSE
"80",13091,"+","MSun1","MSun1/h","Fdc",NA,"Fd",1,"HK",FALSE
"81",13092,"+","MSun1","MSun1/h","Sx",NA,"Sx",1,"HK",FALSE
"82",13093,"+","MSun1","MSun1/m","Bl",NA,"Bl",1,"HK",FALSE
"83",13094,"+","MSun1","MSun1/m","Cw",NA,"Cw",3,"HK",FALSE
"84",13095,"+","MSun1","MSun1/m","Fdc",NA,"Fd",1,"HK",FALSE
"85",13096,"+","MSun1","MSun1/m","Hw",NA,"Hw",3,"HK",FALSE
"86",13097,"+","MSun1","MSun1/m","Plc",NA,"Pl",1,"HK",FALSE
"87",13098,"+","MSun1","MSun1/m","Sx",NA,"Sx",1,"HK",FALSE
"88",13099,"+","MSun1","MSun1/x","Bl",NA,"Bl",3,"HK",FALSE
"89",13100,"+","MSun1","MSun1/x","Fdc",NA,"Fd",2,"HK",FALSE
"90",13101,"+","MSun1","MSun1/x","Plc",NA,"Pl",2,"HK",FALSE
"91",13102,"+","MSun1","MSun1/x","Sx",NA,"Sx",3,"HK",FALSE
