"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"34",14954,"-","SBSvz","SBSvz/101",NA,NA,"Ac",3,"EBL",FALSE
"35",14955,"-","SBSvz","SBSvz/101",NA,NA,"At",2,"EBL",FALSE
"36",14956,"-","SBSvz","SBSvz/101",NA,NA,"Bl",1,"EBL",FALSE
"37",14957,"-","SBSvz","SBSvz/101",NA,NA,"Ep",1,"EBL",FALSE
"38",14958,"-","SBSvz","SBSvz/101",NA,NA,"Pl",2,"EBL",FALSE
"39",14959,"-","SBSvz","SBSvz/101",NA,NA,"Sx",1,"EBL",FALSE
"40",14960,"-","SBSvz","SBSvz/102",NA,NA,"At",3,"EBL",FALSE
"41",14961,"-","SBSvz","SBSvz/102",NA,NA,"Bl",3,"EBL",FALSE
"42",14962,"-","SBSvz","SBSvz/102",NA,NA,"Ep",3,"EBL",FALSE
"43",14963,"-","SBSvz","SBSvz/102",NA,NA,"Pl",2,"EBL",FALSE
"44",14964,"-","SBSvz","SBSvz/102",NA,NA,"Sx",3,"EBL",FALSE
"45",14965,"-","SBSvz","SBSvz/103",NA,NA,"At",2,"EBL",FALSE
"46",14966,"-","SBSvz","SBSvz/103",NA,NA,"Bl",2,"EBL",FALSE
"47",14967,"-","SBSvz","SBSvz/103",NA,NA,"Ep",2,"EBL",FALSE
"48",14968,"-","SBSvz","SBSvz/103",NA,NA,"Pl",1,"EBL",FALSE
"49",14969,"-","SBSvz","SBSvz/103",NA,NA,"Sx",2,"EBL",FALSE
"50",14970,"-","SBSvz","SBSvz/104",NA,NA,"At",3,"EBL",FALSE
"51",14971,"-","SBSvz","SBSvz/104",NA,NA,"Bl",1,"EBL",FALSE
"52",14972,"-","SBSvz","SBSvz/104",NA,NA,"Ep",2,"EBL",FALSE
"53",14973,"-","SBSvz","SBSvz/104",NA,NA,"Pl",1,"EBL",FALSE
"54",14974,"-","SBSvz","SBSvz/104",NA,NA,"Sx",1,"EBL",FALSE
"55",14975,"-","SBSvz","SBSvz/105",NA,NA,"Ac",2,"EBL",FALSE
"56",14976,"-","SBSvz","SBSvz/105",NA,NA,"At",1,"EBL",FALSE
"57",14977,"-","SBSvz","SBSvz/105",NA,NA,"Bl",1,"EBL",FALSE
"58",14978,"-","SBSvz","SBSvz/105",NA,NA,"Ep",1,"EBL",FALSE
"59",14979,"-","SBSvz","SBSvz/105",NA,NA,"Pl",1,"EBL",FALSE
"60",14980,"-","SBSvz","SBSvz/105",NA,NA,"Sx",1,"EBL",FALSE
"61",14981,"-","SBSvz","SBSvz/110",NA,NA,"Ac",1,"EBL",FALSE
"62",14982,"-","SBSvz","SBSvz/110",NA,NA,"At",3,"EBL",FALSE
"63",14983,"-","SBSvz","SBSvz/110",NA,NA,"Bl",1,"EBL",FALSE
"64",14984,"-","SBSvz","SBSvz/110",NA,NA,"Ep",3,"EBL",FALSE
"65",14985,"-","SBSvz","SBSvz/110",NA,NA,"Pl",3,"EBL",FALSE
"66",14986,"-","SBSvz","SBSvz/110",NA,NA,"Sx",1,"EBL",FALSE
