"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"24",6378,"-","ESSFwc3","ESSFwc3/01","Bl",1,"Bl",1,"C4",FALSE
"25",6379,"+","ESSFwc3","ESSFwc3/01","Pli",3,"Pl",3,"KEI",FALSE
"26",6379,"+","ESSFwc3","ESSFwc3/01","Pli",3,"Pl",NA,"KEI",FALSE
"27",6379,"-","ESSFwc3","ESSFwc3/01","Pli",3,"Pl",3,"C4",FALSE
"28",6380,"+","ESSFwc3","ESSFwc3/01","Se",1,"Sx",1,"KEI",FALSE
"29",6380,"-","ESSFwc3","ESSFwc3/01","Se",1,"Sx",1,"C4",FALSE
"30",6381,"+","ESSFwc3","ESSFwc3/02","Bl",3,"Bl",2,"KEI",FALSE
"31",6381,"-","ESSFwc3","ESSFwc3/02","Bl",3,"Bl",3,"B2",FALSE
"32",6382,"+","ESSFwc3","ESSFwc3/02","Pli",3,"Pl",3,"KEI",FALSE
"33",6382,"+","ESSFwc3","ESSFwc3/02","Pli",3,"Pl",NA,"KEI",FALSE
"34",6382,"-","ESSFwc3","ESSFwc3/02","Pli",3,"Pl",3,"B2",FALSE
"35",6383,"+","ESSFwc3","ESSFwc3/02","Se",2,"Sx",2,"KEI",FALSE
"36",6383,"-","ESSFwc3","ESSFwc3/02","Se",2,"Sx",2,"B2",FALSE
"37",6384,"+","ESSFwc3","ESSFwc3/03","Bl",2,"Bl",1,"KEI",FALSE
"38",6384,"-","ESSFwc3","ESSFwc3/03","Bl",2,"Bl",2,"D6",FALSE
"39",6385,"+","ESSFwc3","ESSFwc3/03","Se",1,"Sx",1,"KEI",FALSE
"40",6385,"-","ESSFwc3","ESSFwc3/03","Se",1,"Sx",1,"D6",FALSE
"41",6626,"+","ESSFwk1","ESSFwk1/01","Bl",1,"Bl",1,"KEI",FALSE
"42",6626,"-","ESSFwk1","ESSFwk1/01","Bl",1,"Bl",1,"C4",FALSE
"43",6628,"+","ESSFwk1","ESSFwk1/01","Pli",2,"Pl",2,"KEI",FALSE
"44",6628,"-","ESSFwk1","ESSFwk1/01","Pli",2,"Pl",2,"C4",FALSE
"45",6629,"+","ESSFwk1","ESSFwk1/01","Se",1,"Sx",1,"KEI",FALSE
"46",6629,"-","ESSFwk1","ESSFwk1/01","Se",1,"Sx",1,"C4",FALSE
"47",6630,"+","ESSFwk1","ESSFwk1/02","Bl",3,"Bl",3,"KEI",FALSE
"48",6630,"-","ESSFwk1","ESSFwk1/02","Bl",3,"Bl",3,"",FALSE
"49",6631,"+","ESSFwk1","ESSFwk1/02","Pli",2,"Pl",2,"KEI",FALSE
"50",6631,"-","ESSFwk1","ESSFwk1/02","Pli",2,"Pl",2,"",FALSE
"51",6632,"+","ESSFwk1","ESSFwk1/02","Se",2,"Sx",3,"KEI",FALSE
"52",6632,"-","ESSFwk1","ESSFwk1/02","Se",2,"Sx",2,"",FALSE
"53",6633,"+","ESSFwk1","ESSFwk1/03","Bl",2,"Bl",1,"KEI",FALSE
"54",6633,"-","ESSFwk1","ESSFwk1/03","Bl",2,"Bl",2,"B2",FALSE
"55",6635,"+","ESSFwk1","ESSFwk1/03","Pli",2,"Pl",2,"KEI",FALSE
"56",6635,"+","ESSFwk1","ESSFwk1/03","Pli",2,"Pl",NA,"KEI",FALSE
"57",6635,"-","ESSFwk1","ESSFwk1/03","Pli",2,"Pl",2,"B2",FALSE
"58",6636,"+","ESSFwk1","ESSFwk1/03","Se",1,"Sx",1,"KEI",FALSE
"59",6636,"-","ESSFwk1","ESSFwk1/03","Se",1,"Sx",1,"B2",FALSE
"60",6637,"+","ESSFwk1","ESSFwk1/04","Bl",1,"Bl",1,"KEI",FALSE
"61",6637,"-","ESSFwk1","ESSFwk1/04","Bl",1,"Bl",1,"",FALSE
"62",6638,"+","ESSFwk1","ESSFwk1/04","Pli",2,"Pl",2,"KEI",FALSE
"63",6638,"-","ESSFwk1","ESSFwk1/04","Pli",2,"Pl",2,"",FALSE
"64",6639,"+","ESSFwk1","ESSFwk1/04","Se",1,"Sx",1,"KEI",FALSE
"65",6639,"-","ESSFwk1","ESSFwk1/04","Se",1,"Sx",1,"",FALSE
"66",6640,"+","ESSFwk1","ESSFwk1/05","Bl",1,"Bl",1,"KEI",FALSE
"67",6640,"-","ESSFwk1","ESSFwk1/05","Bl",1,"Bl",1,"",FALSE
"68",6641,"+","ESSFwk1","ESSFwk1/05","Pli",2,"Pl",2,"KEI",FALSE
"69",6641,"-","ESSFwk1","ESSFwk1/05","Pli",2,"Pl",2,"",FALSE
"70",6642,"+","ESSFwk1","ESSFwk1/05","Se",1,"Sx",1,"KEI",FALSE
"71",6642,"-","ESSFwk1","ESSFwk1/05","Se",1,"Sx",1,"",FALSE
"72",6643,"+","ESSFwk1","ESSFwk1/06","Bl",2,"Bl",2,"KEI",FALSE
"73",6643,"-","ESSFwk1","ESSFwk1/06","Bl",2,"Bl",2,"",FALSE
"74",6644,"+","ESSFwk1","ESSFwk1/06","Se",1,"Sx",2,"KEI",FALSE
"75",6644,"-","ESSFwk1","ESSFwk1/06","Se",1,"Sx",1,"",FALSE
"76",6645,"+","ESSFwk1","ESSFwk1/07","Bl",2,"Bl",2,"KEI",FALSE
"77",6645,"-","ESSFwk1","ESSFwk1/07","Bl",2,"Bl",2,"D6",FALSE
"78",6646,"+","ESSFwk1","ESSFwk1/07","Se",1,"Sx",1,"KEI",FALSE
"79",6646,"-","ESSFwk1","ESSFwk1/07","Se",1,"Sx",1,"D6",FALSE
"80",7133,"+","ESSFxv1","ESSFxv1/01","Bl",3,"Bl",3,"KI",FALSE
"81",7133,"-","ESSFxv1","ESSFxv1/01","Bl",3,"Bl",3,"WHM",FALSE
"82",7134,"+","ESSFxv1","ESSFxv1/01","Pa",2,"Pa",2,"KI",FALSE
"83",7134,"-","ESSFxv1","ESSFxv1/01","Pa",2,"Pa",2,"C4",FALSE
"84",7135,"+","ESSFxv1","ESSFxv1/01","Pli",1,"Pl",1,"KI",FALSE
"85",7135,"-","ESSFxv1","ESSFxv1/01","Pli",1,"Pl",1,"C4",FALSE
"86",7136,"+","ESSFxv1","ESSFxv1/01","Sxw",2,"Sx",2,"KI",FALSE
"87",7136,"-","ESSFxv1","ESSFxv1/01","Sxw",2,"Sx",2,"WHM",FALSE
"88",7137,"+","ESSFxv1","ESSFxv1/02","Bl",3,"Bl",3,"KI",FALSE
"89",7137,"-","ESSFxv1","ESSFxv1/02","Bl",3,"Bl",3,"WHM",FALSE
"90",7138,"+","ESSFxv1","ESSFxv1/02","Pa",2,"Pa",2,"KI",FALSE
"91",7138,"-","ESSFxv1","ESSFxv1/02","Pa",2,"Pa",2,"B2",FALSE
"92",7139,"+","ESSFxv1","ESSFxv1/02","Pli",3,"Pl",3,"KI",FALSE
"93",7139,"-","ESSFxv1","ESSFxv1/02","Pli",3,"Pl",3,"WHM",FALSE
"94",7140,"+","ESSFxv1","ESSFxv1/03","Pa",2,"Pa",2,"KI",FALSE
"95",7140,"-","ESSFxv1","ESSFxv1/03","Pa",2,"Pa",2,"WHM",FALSE
"96",7141,"+","ESSFxv1","ESSFxv1/03","Pli",2,"Pl",2,"KI",FALSE
"97",7141,"-","ESSFxv1","ESSFxv1/03","Pli",2,"Pl",2,"WHM",FALSE
"98",7142,"+","ESSFxv1","ESSFxv1/04","Bl",3,"Bl",3,"KI",FALSE
"99",7142,"-","ESSFxv1","ESSFxv1/04","Bl",3,"Bl",3,"WHM",FALSE
"100",7143,"+","ESSFxv1","ESSFxv1/04","Pa",1,"Pa",1,"KI",FALSE
"101",7143,"-","ESSFxv1","ESSFxv1/04","Pa",1,"Pa",1,"WHM",FALSE
"102",7144,"+","ESSFxv1","ESSFxv1/04","Pli",1,"Pl",1,"KI",FALSE
"103",7144,"-","ESSFxv1","ESSFxv1/04","Pli",1,"Pl",1,"WHM",FALSE
"104",7145,"+","ESSFxv1","ESSFxv1/04","Sxw",3,"Sx",3,"KI",FALSE
"105",7145,"-","ESSFxv1","ESSFxv1/04","Sxw",3,"Sx",3,"WHM",FALSE
"106",7146,"+","ESSFxv1","ESSFxv1/05","Bl",2,"Bl",2,"KI",FALSE
"107",7146,"-","ESSFxv1","ESSFxv1/05","Bl",2,"Bl",2,"WHM",FALSE
"108",7147,"+","ESSFxv1","ESSFxv1/05","Pa",1,"Pa",2,"KI",FALSE
"109",7147,"-","ESSFxv1","ESSFxv1/05","Pa",1,"Pa",1,"WHM",FALSE
"110",7148,"+","ESSFxv1","ESSFxv1/05","Pli",1,"Pl",1,"KI",FALSE
"111",7148,"-","ESSFxv1","ESSFxv1/05","Pli",1,"Pl",1,"WHM",FALSE
"112",7149,"+","ESSFxv1","ESSFxv1/05","Sxw",2,"Sx",2,"KI",FALSE
"113",7149,"-","ESSFxv1","ESSFxv1/05","Sxw",2,"Sx",2,"WHM",FALSE
"114",7150,"+","ESSFxv1","ESSFxv1/06","Bl",1,"Bl",1,"KI",FALSE
"115",7150,"-","ESSFxv1","ESSFxv1/06","Bl",1,"Bl",1,"WHM",FALSE
"116",7151,"+","ESSFxv1","ESSFxv1/06","Pa",1,"Pa",2,"KI",FALSE
"117",7151,"-","ESSFxv1","ESSFxv1/06","Pa",1,"Pa",1,"WHM",FALSE
"118",7152,"+","ESSFxv1","ESSFxv1/06","Pli",1,"Pl",1,"KI",FALSE
"119",7152,"-","ESSFxv1","ESSFxv1/06","Pli",1,"Pl",1,"WHM",FALSE
"120",7153,"+","ESSFxv1","ESSFxv1/06","Sxw",2,"Sx",2,"KI",FALSE
"121",7153,"-","ESSFxv1","ESSFxv1/06","Sxw",2,"Sx",2,"WHM",FALSE
"122",7154,"+","ESSFxv1","ESSFxv1/07","Bl",1,"Bl",1,"KI",FALSE
"123",7154,"-","ESSFxv1","ESSFxv1/07","Bl",1,"Bl",1,"WHM",FALSE
"124",7155,"+","ESSFxv1","ESSFxv1/07","Pa",3,"Pa",3,"KI",FALSE
"125",7155,"-","ESSFxv1","ESSFxv1/07","Pa",3,"Pa",3,"WHM",FALSE
"126",7156,"+","ESSFxv1","ESSFxv1/07","Pli",2,"Pl",2,"KI",FALSE
"127",7156,"-","ESSFxv1","ESSFxv1/07","Pli",2,"Pl",2,"WHM",FALSE
"128",7157,"+","ESSFxv1","ESSFxv1/07","Sxw",1,"Sx",1,"KI",FALSE
"129",7157,"-","ESSFxv1","ESSFxv1/07","Sxw",1,"Sx",1,"WHM",FALSE
"130",7158,"+","ESSFxv1","ESSFxv1/08","Bl",3,"Bl",3,"KI",FALSE
"131",7158,"-","ESSFxv1","ESSFxv1/08","Bl",3,"Bl",3,"WHM",FALSE
"132",7159,"+","ESSFxv1","ESSFxv1/08","Pli",3,"Pl",2,"KI",FALSE
"133",7159,"-","ESSFxv1","ESSFxv1/08","Pli",3,"Pl",3,"WHM",FALSE
"134",7160,"+","ESSFxv1","ESSFxv1/08","Sxw",3,"Sx",3,"KI",FALSE
"135",7160,"-","ESSFxv1","ESSFxv1/08","Sxw",3,"Sx",3,"WHM",FALSE
"136",7161,"+","ESSFxv1","ESSFxv1/09","Bl",2,"Bl",2,"KI",FALSE
"137",7161,"-","ESSFxv1","ESSFxv1/09","Bl",2,"Bl",2,"WHM",FALSE
"138",7162,"+","ESSFxv1","ESSFxv1/09","Pli",2,"Pl",2,"KI",FALSE
"139",7162,"-","ESSFxv1","ESSFxv1/09","Pli",2,"Pl",2,"WHM",FALSE
"140",7163,"+","ESSFxv1","ESSFxv1/09","Sxw",2,"Sx",2,"KI",FALSE
"141",7163,"-","ESSFxv1","ESSFxv1/09","Sxw",2,"Sx",2,"WHM",FALSE
"142",7164,"+","ESSFxv2","ESSFxv2/01","Bl",2,"Bl",2,"KI",FALSE
"143",7164,"-","ESSFxv2","ESSFxv2/01","Bl",2,"Bl",2,"C4",FALSE
"144",7165,"+","ESSFxv2","ESSFxv2/01","Pa",3,"Pa",3,"KI",FALSE
"145",7165,"-","ESSFxv2","ESSFxv2/01","Pa",3,"Pa",3,"C4",FALSE
"146",7166,"+","ESSFxv2","ESSFxv2/01","Pli",1,"Pl",1,"KI",FALSE
"147",7166,"-","ESSFxv2","ESSFxv2/01","Pli",1,"Pl",1,"C4",FALSE
"148",7167,"+","ESSFxv2","ESSFxv2/01","Sxw",1,"Sx",2,"KI",FALSE
"149",7167,"-","ESSFxv2","ESSFxv2/01","Sxw",1,"Sx",1,"C4",FALSE
"150",7168,"+","ESSFxv2","ESSFxv2/02","Bl",3,"Bl",3,"KI",FALSE
"151",7168,"-","ESSFxv2","ESSFxv2/02","Bl",3,"Bl",3,"B2",FALSE
"152",7169,"+","ESSFxv2","ESSFxv2/02","Pa",2,"Pa",2,"KI",FALSE
"153",7169,"-","ESSFxv2","ESSFxv2/02","Pa",2,"Pa",2,"B2",FALSE
"154",7170,"+","ESSFxv2","ESSFxv2/02","Pli",2,"Pl",2,"KI",FALSE
"155",7170,"-","ESSFxv2","ESSFxv2/02","Pli",2,"Pl",2,"B2",FALSE
"156",7171,"+","ESSFxv2","ESSFxv2/03","Pa",2,"Pa",2,"KI",FALSE
"157",7171,"-","ESSFxv2","ESSFxv2/03","Pa",2,"Pa",2,"",FALSE
"158",7172,"+","ESSFxv2","ESSFxv2/03","Pli",1,"Pl",2,"KI",FALSE
"159",7172,"-","ESSFxv2","ESSFxv2/03","Pli",1,"Pl",1,"",FALSE
"160",7173,"+","ESSFxv2","ESSFxv2/04","Bl",2,"Bl",3,"KI",FALSE
"161",7173,"-","ESSFxv2","ESSFxv2/04","Bl",2,"Bl",2,"",FALSE
"162",7174,"+","ESSFxv2","ESSFxv2/04","Pa",3,"Pa",2,"KI",FALSE
"163",7174,"-","ESSFxv2","ESSFxv2/04","Pa",3,"Pa",3,"",FALSE
"164",7175,"+","ESSFxv2","ESSFxv2/04","Pli",1,"Pl",1,"KI",FALSE
"165",7175,"-","ESSFxv2","ESSFxv2/04","Pli",1,"Pl",1,"",FALSE
"166",7176,"+","ESSFxv2","ESSFxv2/05","Bl",2,"Bl",2,"KI",FALSE
"167",7176,"-","ESSFxv2","ESSFxv2/05","Bl",2,"Bl",2,"",FALSE
"168",7177,"+","ESSFxv2","ESSFxv2/05","Pa",3,"Pa",3,"KI",FALSE
"169",7177,"-","ESSFxv2","ESSFxv2/05","Pa",3,"Pa",3,"",FALSE
"170",7178,"+","ESSFxv2","ESSFxv2/05","Pli",1,"Pl",1,"KI",FALSE
"171",7178,"-","ESSFxv2","ESSFxv2/05","Pli",1,"Pl",1,"",FALSE
"172",7179,"+","ESSFxv2","ESSFxv2/05","Sxw",2,"Sx",2,"KI",FALSE
"173",7179,"-","ESSFxv2","ESSFxv2/05","Sxw",2,"Sx",2,"",FALSE
"174",7180,"+","ESSFxv2","ESSFxv2/06","Bl",2,"Bl",2,"KI",FALSE
"175",7180,"-","ESSFxv2","ESSFxv2/06","Bl",2,"Bl",2,"",FALSE
"176",7181,"+","ESSFxv2","ESSFxv2/06","Pa",3,"Pa",3,"KI",FALSE
"177",7181,"-","ESSFxv2","ESSFxv2/06","Pa",3,"Pa",3,"",FALSE
"178",7182,"+","ESSFxv2","ESSFxv2/06","Pli",1,"Pl",1,"KI",FALSE
"179",7182,"-","ESSFxv2","ESSFxv2/06","Pli",1,"Pl",1,"",FALSE
"180",7183,"+","ESSFxv2","ESSFxv2/06","Sxw",2,"Sx",3,"KI",FALSE
"181",7183,"-","ESSFxv2","ESSFxv2/06","Sxw",2,"Sx",2,"",FALSE
"182",7184,"+","ESSFxv2","ESSFxv2/07","Bl",2,"Bl",3,"KI",FALSE
"183",7184,"-","ESSFxv2","ESSFxv2/07","Bl",2,"Bl",2,"",FALSE
"184",7185,"+","ESSFxv2","ESSFxv2/07","Pli",1,"Pl",1,"KI",FALSE
"185",7185,"-","ESSFxv2","ESSFxv2/07","Pli",1,"Pl",1,"",FALSE
"186",7186,"+","ESSFxv2","ESSFxv2/07","Sxw",1,"Sx",1,"KI",FALSE
"187",7186,"-","ESSFxv2","ESSFxv2/07","Sxw",1,"Sx",1,"",FALSE
"188",7187,"+","ESSFxv2","ESSFxv2/08","Bl",2,"Bl",2,"KI",FALSE
"189",7187,"-","ESSFxv2","ESSFxv2/08","Bl",2,"Bl",2,"D6",FALSE
"190",7188,"+","ESSFxv2","ESSFxv2/08","Pli",2,"Pl",2,"KI",FALSE
"191",7188,"-","ESSFxv2","ESSFxv2/08","Pli",2,"Pl",2,"D6",FALSE
"192",7189,"+","ESSFxv2","ESSFxv2/08","Sxw",1,"Sx",1,"KI",FALSE
"193",7189,"-","ESSFxv2","ESSFxv2/08","Sxw",1,"Sx",1,"D6",FALSE
"194",7190,"+","ESSFxv2","ESSFxv2/09","Bl",2,"Bl",2,"KI",FALSE
"195",7190,"-","ESSFxv2","ESSFxv2/09","Bl",2,"Bl",2,"",FALSE
"196",7191,"+","ESSFxv2","ESSFxv2/09","Pli",2,"Pl",2,"KI",FALSE
"197",7191,"-","ESSFxv2","ESSFxv2/09","Pli",2,"Pl",2,"",FALSE
"198",7192,"+","ESSFxv2","ESSFxv2/09","Sxw",1,"Sx",1,"KI",FALSE
"199",7192,"-","ESSFxv2","ESSFxv2/09","Sxw",1,"Sx",1,"",FALSE
"200",7193,"+","ESSFxv2","ESSFxv2/10","Bl",2,"Bl",2,"KI",FALSE
"201",7193,"-","ESSFxv2","ESSFxv2/10","Bl",2,"Bl",2,"",FALSE
"202",7194,"+","ESSFxv2","ESSFxv2/10","Pli",2,"Pl",2,"KI",FALSE
"203",7194,"-","ESSFxv2","ESSFxv2/10","Pli",2,"Pl",2,"",FALSE
"204",7195,"+","ESSFxv2","ESSFxv2/10","Sxw",1,"Sx",1,"KI",FALSE
"205",7195,"-","ESSFxv2","ESSFxv2/10","Sxw",1,"Sx",1,"",FALSE
"206",7379,"+","ICHdk","ICHdk/01","At",2,"At",2,"KI",FALSE
"207",7379,"-","ICHdk","ICHdk/01","At",2,"At",2,"C4",FALSE
"208",7380,"+","ICHdk","ICHdk/01","Bl",2,"Bl",3,"KI",FALSE
"209",7380,"-","ICHdk","ICHdk/01","Bl",2,"Bl",2,"C4",FALSE
"210",7381,"+","ICHdk","ICHdk/01","Cw",3,"Cw",3,"KI",FALSE
"211",7381,"-","ICHdk","ICHdk/01","Cw",3,"Cw",3,"C4",FALSE
"212",7382,"+","ICHdk","ICHdk/01","Ep",2,"Ep",2,"KI",FALSE
"213",7382,"-","ICHdk","ICHdk/01","Ep",2,"Ep",2,"C4",FALSE
"214",7383,"+","ICHdk","ICHdk/01","Fdi",1,"Fd",1,"KI",FALSE
"215",7383,"-","ICHdk","ICHdk/01","Fdi",1,"Fd",1,"C4",FALSE
"216",7385,"+","ICHdk","ICHdk/01","Pli",1,"Pl",1,"KI",FALSE
"217",7385,"-","ICHdk","ICHdk/01","Pli",1,"Pl",1,"C4",FALSE
"218",7386,"+","ICHdk","ICHdk/01","Sxw",1,"Sx",2,"KI",FALSE
"219",7386,"-","ICHdk","ICHdk/01","Sxw",1,"Sx",1,"C4",FALSE
"220",7387,"+","ICHdk","ICHdk/02","At",3,"At",3,"KI",FALSE
"221",7387,"-","ICHdk","ICHdk/02","At",3,"At",3,"B2",FALSE
"222",7388,"+","ICHdk","ICHdk/02","Bl",3,"Bl",3,"KI",FALSE
"223",7388,"-","ICHdk","ICHdk/02","Bl",3,"Bl",3,"B2",FALSE
"224",7389,"+","ICHdk","ICHdk/02","Cw",3,"Cw",3,"KI",FALSE
"225",7389,"-","ICHdk","ICHdk/02","Cw",3,"Cw",3,"B2",FALSE
"226",7390,"+","ICHdk","ICHdk/02","Fdi",2,"Fd",2,"KI",FALSE
"227",7390,"-","ICHdk","ICHdk/02","Fdi",2,"Fd",2,"B2",FALSE
"228",7391,"+","ICHdk","ICHdk/02","Pli",1,"Pl",2,"KI",FALSE
"229",7391,"-","ICHdk","ICHdk/02","Pli",1,"Pl",1,"B2",FALSE
"230",7392,"+","ICHdk","ICHdk/02","Sxw",3,"Sx",3,"KI",FALSE
"231",7392,"-","ICHdk","ICHdk/02","Sxw",3,"Sx",3,"B2",FALSE
"232",7393,"+","ICHdk","ICHdk/02a","At",3,"At",3,"KI",FALSE
"233",7393,"-","ICHdk","ICHdk/02a","At",3,"At",3,"B2",FALSE
"234",7394,"+","ICHdk","ICHdk/02a","Bl",3,"Bl",3,"KI",FALSE
"235",7394,"-","ICHdk","ICHdk/02a","Bl",3,"Bl",3,"B2",FALSE
"236",7395,"+","ICHdk","ICHdk/02a","Cw",3,"Cw",3,"KI",FALSE
"237",7395,"-","ICHdk","ICHdk/02a","Cw",3,"Cw",3,"B2",FALSE
"238",7396,"+","ICHdk","ICHdk/02a","Fdi",2,"Fd",2,"KI",FALSE
"239",7396,"-","ICHdk","ICHdk/02a","Fdi",2,"Fd",2,"B2",FALSE
"240",7397,"+","ICHdk","ICHdk/02a","Pli",1,"Pl",2,"KI",FALSE
"241",7397,"-","ICHdk","ICHdk/02a","Pli",1,"Pl",1,"B2",FALSE
"242",7398,"+","ICHdk","ICHdk/02a","Sxw",3,"Sx",3,"KI",FALSE
"243",7398,"-","ICHdk","ICHdk/02a","Sxw",3,"Sx",3,"B2",FALSE
"244",7399,"+","ICHdk","ICHdk/02b","At",3,"At",3,"KI",FALSE
"245",7399,"-","ICHdk","ICHdk/02b","At",3,"At",3,"B2",FALSE
"246",7400,"+","ICHdk","ICHdk/02b","Bl",3,"Bl",3,"KI",FALSE
"247",7400,"-","ICHdk","ICHdk/02b","Bl",3,"Bl",3,"B2",FALSE
"248",7401,"+","ICHdk","ICHdk/02b","Cw",3,"Cw",3,"KI",FALSE
"249",7401,"-","ICHdk","ICHdk/02b","Cw",3,"Cw",3,"B2",FALSE
"250",7402,"+","ICHdk","ICHdk/02b","Fdi",2,"Fd",2,"KI",FALSE
"251",7402,"-","ICHdk","ICHdk/02b","Fdi",2,"Fd",2,"B2",FALSE
"252",7403,"+","ICHdk","ICHdk/02b","Pli",1,"Pl",2,"KI",FALSE
"253",7403,"-","ICHdk","ICHdk/02b","Pli",1,"Pl",1,"B2",FALSE
"254",7404,"+","ICHdk","ICHdk/02b","Sxw",3,"Sx",3,"KI",FALSE
"255",7404,"-","ICHdk","ICHdk/02b","Sxw",3,"Sx",3,"B2",FALSE
"256",7405,"+","ICHdk","ICHdk/03","At",3,"At",3,"KI",FALSE
"257",7405,"-","ICHdk","ICHdk/03","At",3,"At",3,"",FALSE
"258",7406,"+","ICHdk","ICHdk/03","Cw",3,"Cw",3,"KI",FALSE
"259",7406,"-","ICHdk","ICHdk/03","Cw",3,"Cw",3,"",FALSE
"260",7407,"+","ICHdk","ICHdk/03","Fdi",2,"Fd",3,"KI",FALSE
"261",7407,"-","ICHdk","ICHdk/03","Fdi",2,"Fd",2,"",FALSE
"262",7408,"+","ICHdk","ICHdk/03","Pli",1,"Pl",2,"KI",FALSE
"263",7408,"-","ICHdk","ICHdk/03","Pli",1,"Pl",1,"",FALSE
"264",7409,"+","ICHdk","ICHdk/03","Sxw",3,"Sx",3,"KI",FALSE
"265",7409,"-","ICHdk","ICHdk/03","Sxw",3,"Sx",3,"",FALSE
"266",7410,"+","ICHdk","ICHdk/04","At",3,"At",3,"KI",FALSE
"267",7410,"-","ICHdk","ICHdk/04","At",3,"At",3,"",FALSE
"268",7411,"+","ICHdk","ICHdk/04","Bl",2,"Bl",3,"KI",FALSE
"269",7411,"-","ICHdk","ICHdk/04","Bl",2,"Bl",2,"",FALSE
"270",7412,"+","ICHdk","ICHdk/04","Cw",3,"Cw",3,"KI",FALSE
"271",7412,"-","ICHdk","ICHdk/04","Cw",3,"Cw",3,"",FALSE
"272",7413,"+","ICHdk","ICHdk/04","Ep",2,"Ep",3,"KI",FALSE
"273",7413,"-","ICHdk","ICHdk/04","Ep",2,"Ep",2,"",FALSE
"274",7414,"+","ICHdk","ICHdk/04","Fdi",1,"Fd",1,"KI",FALSE
"275",7414,"-","ICHdk","ICHdk/04","Fdi",1,"Fd",1,"",FALSE
"276",7416,"+","ICHdk","ICHdk/04","Pli",1,"Pl",1,"KI",FALSE
"277",7416,"-","ICHdk","ICHdk/04","Pli",1,"Pl",1,"",FALSE
"278",7417,"+","ICHdk","ICHdk/04","Sxw",2,"Sx",2,"KI",FALSE
"279",7417,"-","ICHdk","ICHdk/04","Sxw",2,"Sx",2,"",FALSE
"280",7418,"+","ICHdk","ICHdk/05","Act",3,"Ac",3,"KI",FALSE
"281",7418,"-","ICHdk","ICHdk/05","Act",3,"Ac",3,"",FALSE
"282",7419,"+","ICHdk","ICHdk/05","At",2,"At",2,"KI",FALSE
"283",7419,"-","ICHdk","ICHdk/05","At",2,"At",2,"",FALSE
"284",7420,"+","ICHdk","ICHdk/05","Bl",2,"Bl",2,"KI",FALSE
"285",7420,"-","ICHdk","ICHdk/05","Bl",2,"Bl",2,"",FALSE
"286",7421,"+","ICHdk","ICHdk/05","Cw",2,"Cw",2,"KI",FALSE
"287",7421,"-","ICHdk","ICHdk/05","Cw",2,"Cw",2,"",FALSE
"288",7422,"+","ICHdk","ICHdk/05","Ep",2,"Ep",2,"KI",FALSE
"289",7422,"-","ICHdk","ICHdk/05","Ep",2,"Ep",2,"",FALSE
"290",7423,"+","ICHdk","ICHdk/05","Fdi",1,"Fd",1,"KI",FALSE
"291",7423,"-","ICHdk","ICHdk/05","Fdi",1,"Fd",1,"",FALSE
"292",7425,"+","ICHdk","ICHdk/05","Pli",1,"Pl",1,"KI",FALSE
"293",7425,"-","ICHdk","ICHdk/05","Pli",1,"Pl",1,"",FALSE
"294",7426,"+","ICHdk","ICHdk/05","Sxw",1,"Sx",1,"KI",FALSE
