"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"122",2727,"-","CWHds2","CWHds2/Fl","Ep",3,"Ep",3,NA,FALSE
"123",2737,"+","CWHds2","CWHds2/Wb51","Cw",3,"Cw",3,"SAS-HAK",FALSE
"124",2737,"-","CWHds2","CWHds2/Wb51","Cw",3,"Cw",3,NA,FALSE
"125",2738,"+","CWHds2","CWHds2/Wb51","Hw",3,"Hw",3,"SAS-HAK",FALSE
"126",2738,"-","CWHds2","CWHds2/Wb51","Hw",3,"Hw",3,NA,FALSE
"127",2739,"+","CWHds2","CWHds2/Wb51","Plc",2,"Pl",2,"SAS-HAK",FALSE
"128",2739,"-","CWHds2","CWHds2/Wb51","Plc",2,"Pl",2,NA,FALSE
"129",2915,"+","CWHmm1","CWHmm1/111","Ac",3,"Ac",3,"SAS-HAK",FALSE
"130",2915,"-","CWHmm1","CWHmm1/111","Ac",3,"Ac",3,NA,FALSE
"131",2917,"+","CWHmm1","CWHmm1/111","Cw",1,"Cw",1,"SAS-HAK",FALSE
"132",2917,"-","CWHmm1","CWHmm1/111","Cw",1,"Cw",1,NA,FALSE
"133",2918,"+","CWHmm1","CWHmm1/111","Dr",2,"Dr",2,"SAS-HAK",FALSE
"134",2918,"-","CWHmm1","CWHmm1/111","Dr",2,"Dr",2,NA,FALSE
"135",2919,"+","CWHmm1","CWHmm1/111","Fdc",2,"Fd",2,"SAS-HAK",FALSE
"136",2919,"-","CWHmm1","CWHmm1/111","Fdc",2,"Fd",2,NA,FALSE
"137",2920,"+","CWHmm1","CWHmm1/111","Hw",1,"Hw",1,"SAS-HAK",FALSE
"138",2920,"-","CWHmm1","CWHmm1/111","Hw",1,"Hw",1,NA,FALSE
"139",2921,"+","CWHmm1","CWHmm1/111","Mb",3,"Mb",3,"SAS-HAK",FALSE
"140",2921,"-","CWHmm1","CWHmm1/111","Mb",3,"Mb",3,NA,FALSE
"141",2939,"+","CWHmm1","CWHmm1/Fl50","Ac",2,"Ac",2,"SAS-HAK",FALSE
"142",2939,"-","CWHmm1","CWHmm1/Fl50","Ac",2,"Ac",2,NA,FALSE
"143",2940,"+","CWHmm1","CWHmm1/Fl50","Dr",1,"Dr",1,"SAS-HAK",FALSE
"144",2940,"-","CWHmm1","CWHmm1/Fl50","Dr",1,"Dr",1,NA,FALSE
"145",2941,"+","CWHmm1","CWHmm1/Fl50","Mb",3,"Mb",3,"SAS-HAK",FALSE
"146",2941,"-","CWHmm1","CWHmm1/Fl50","Mb",3,"Mb",3,NA,FALSE
"147",2942,"+","CWHmm1","CWHmm1/Fm51","Ac",1,"Ac",1,"SAS-HAK",FALSE
"148",2942,"-","CWHmm1","CWHmm1/Fm51","Ac",1,"Ac",1,NA,FALSE
"149",2952,"+","CWHmm1","CWHmm1/Wb51","Cw",3,"Cw",3,"SAS-HAK",FALSE
"150",2952,"-","CWHmm1","CWHmm1/Wb51","Cw",3,"Cw",3,NA,FALSE
"151",2953,"+","CWHmm1","CWHmm1/Wb51","Hw",2,"Hw",2,"SAS-HAK",FALSE
"152",2953,"-","CWHmm1","CWHmm1/Wb51","Hw",2,"Hw",2,NA,FALSE
"153",2954,"+","CWHmm1","CWHmm1/Wb51","Plc",2,"Pl",2,"SAS-HAK",FALSE
"154",2954,"-","CWHmm1","CWHmm1/Wb51","Plc",2,"Pl",2,NA,FALSE
"155",2962,"+","CWHmm1","CWHmm1/Ws54","Ac",3,"Ac",3,"SAS-HAK",FALSE
"156",2962,"-","CWHmm1","CWHmm1/Ws54","Ac",3,"Ac",3,NA,FALSE
"157",2966,"+","CWHmm1","CWHmm1/Ws54","Mb",3,"Mb",3,"SAS-HAK",FALSE
"158",2966,"-","CWHmm1","CWHmm1/Ws54","Mb",3,"Mb",3,NA,FALSE
"159",2967,"+","CWHmm1","CWHmm1/Ws54","Pw",3,"Pw",3,"SAS-HAK",FALSE
"160",2967,"-","CWHmm1","CWHmm1/Ws54","Pw",3,"Pw",3,NA,FALSE
"161",2968,"+","CWHmm1","CWHmm1/Ws54","Ss",3,"Ss",3,"SAS-HAK",FALSE
"162",2968,"-","CWHmm1","CWHmm1/Ws54","Ss",3,"Ss",3,NA,FALSE
"163",2970,"+","CWHmm1","CWHmm1/Ws56","Ac",3,"Ac",3,"SAS-HAK",FALSE
"164",2970,"-","CWHmm1","CWHmm1/Ws56","Ac",3,"Ac",3,NA,FALSE
"165",2974,"+","CWHmm1","CWHmm1/Ws56","Mb",3,"Mb",3,"SAS-HAK",FALSE
"166",2974,"-","CWHmm1","CWHmm1/Ws56","Mb",3,"Mb",3,NA,FALSE
"167",2975,"+","CWHmm1","CWHmm1/Ws56","Pw",3,"Pw",3,"SAS-HAK",FALSE
"168",2975,"-","CWHmm1","CWHmm1/Ws56","Pw",3,"Pw",3,NA,FALSE
"169",2976,"+","CWHmm1","CWHmm1/Ws56","Ss",3,"Ss",3,"SAS-HAK",FALSE
"170",2976,"-","CWHmm1","CWHmm1/Ws56","Ss",3,"Ss",3,NA,FALSE
"171",2987,"+","CWHmm2","CWHmm2/101a","Ba",NA,"Ba",1,"SAS-HAK",NA
"172",2987,"-","CWHmm2","CWHmm2/101a","Ba",NA,"Ba",1,NA,NA
"173",2988,"+","CWHmm2","CWHmm2/101a","Cw",NA,"Cw",2,"SAS-HAK",NA
"174",2988,"-","CWHmm2","CWHmm2/101a","Cw",NA,"Cw",2,NA,NA
"175",2989,"+","CWHmm2","CWHmm2/101a","Fdc",NA,"Fd",2,"SAS-HAK",NA
"176",2989,"-","CWHmm2","CWHmm2/101a","Fdc",NA,"Fd",2,NA,NA
"177",2990,"+","CWHmm2","CWHmm2/101a","Hm",NA,"Hm",2,"SAS-HAK",NA
"178",2990,"-","CWHmm2","CWHmm2/101a","Hm",NA,"Hm",2,NA,NA
"179",2991,"+","CWHmm2","CWHmm2/101a","Hw",NA,"Hw",1,"SAS-HAK",NA
"180",2991,"-","CWHmm2","CWHmm2/101a","Hw",NA,"Hw",1,NA,NA
"181",2992,"+","CWHmm2","CWHmm2/101a","Pw",NA,"Pw",3,"SAS-HAK",NA
"182",2992,"-","CWHmm2","CWHmm2/101a","Pw",NA,"Pw",3,NA,NA
"183",2993,"+","CWHmm2","CWHmm2/101a","Ss",NA,"Ss",3,"SAS-HAK",NA
"184",2993,"-","CWHmm2","CWHmm2/101a","Ss",NA,"Ss",3,NA,NA
"185",2994,"+","CWHmm2","CWHmm2/101a","Sx",NA,"Sx",5,"SAS-HAK",NA
"186",2994,"-","CWHmm2","CWHmm2/101a","Sx",NA,"Sx",5,NA,NA
"187",2995,"+","CWHmm2","CWHmm2/101a","Yc",NA,"Yc",2,"SAS-HAK",NA
"188",2995,"-","CWHmm2","CWHmm2/101a","Yc",NA,"Yc",2,NA,NA
"189",2996,"+","CWHmm2","CWHmm2/101b","Ba",NA,"Ba",1,"SAS-HAK",NA
"190",2996,"-","CWHmm2","CWHmm2/101b","Ba",NA,"Ba",1,NA,NA
"191",2997,"+","CWHmm2","CWHmm2/101b","Cw",NA,"Cw",3,"SAS-HAK",NA
"192",2997,"-","CWHmm2","CWHmm2/101b","Cw",NA,"Cw",3,NA,NA
"193",2998,"+","CWHmm2","CWHmm2/101b","Fdc",NA,"Fd",2,"SAS-HAK",NA
"194",2998,"-","CWHmm2","CWHmm2/101b","Fdc",NA,"Fd",2,NA,NA
"195",2999,"+","CWHmm2","CWHmm2/101b","Hm",NA,"Hm",2,"SAS-HAK",NA
"196",2999,"-","CWHmm2","CWHmm2/101b","Hm",NA,"Hm",2,NA,NA
"197",3000,"+","CWHmm2","CWHmm2/101b","Hw",NA,"Hw",1,"SAS-HAK",NA
"198",3000,"-","CWHmm2","CWHmm2/101b","Hw",NA,"Hw",1,NA,NA
"199",3001,"+","CWHmm2","CWHmm2/101b","Pw",NA,"Pw",3,"SAS-HAK",NA
"200",3001,"-","CWHmm2","CWHmm2/101b","Pw",NA,"Pw",3,NA,NA
"201",3002,"+","CWHmm2","CWHmm2/101b","Ss",NA,"Ss",4,"SAS-HAK",NA
"202",3002,"-","CWHmm2","CWHmm2/101b","Ss",NA,"Ss",4,NA,NA
"203",3003,"+","CWHmm2","CWHmm2/101b","Sx",NA,"Sx",5,"SAS-HAK",NA
"204",3003,"-","CWHmm2","CWHmm2/101b","Sx",NA,"Sx",5,NA,NA
"205",3004,"+","CWHmm2","CWHmm2/101b","Yc",NA,"Yc",2,"SAS-HAK",NA
"206",3004,"-","CWHmm2","CWHmm2/101b","Yc",NA,"Yc",2,NA,NA
"207",3009,"+","CWHmm2","CWHmm2/102","Lw",NA,"Lw",5,"SAS-HAK",NA
"208",3009,"-","CWHmm2","CWHmm2/102","Lw",NA,"Lw",5,NA,NA
"209",3012,"+","CWHmm2","CWHmm2/102","Ss",NA,"Ss",4,"SAS-HAK",NA
"210",3012,"-","CWHmm2","CWHmm2/102","Ss",NA,"Ss",4,NA,NA
"211",3023,"+","CWHmm2","CWHmm2/103","Ss",4,"Ss",4,"SAS-HAK",FALSE
"212",3023,"-","CWHmm2","CWHmm2/103","Ss",4,"Ss",4,NA,FALSE
"213",3024,"+","CWHmm2","CWHmm2/103","Sx",5,"Sx",5,"SAS-HAK",FALSE
"214",3024,"-","CWHmm2","CWHmm2/103","Sx",5,"Sx",5,NA,FALSE
"215",3027,"+","CWHmm2","CWHmm2/110","Bp",3,"Bp",3,"SAS-HAK",FALSE
"216",3027,"-","CWHmm2","CWHmm2/110","Bp",3,"Bp",3,NA,FALSE
"217",3041,"+","CWHmm2","CWHmm2/111","Pw",NA,"Pw",4,"SAS-HAK",NA
"218",3041,"-","CWHmm2","CWHmm2/111","Pw",NA,"Pw",4,NA,NA
"219",3042,"+","CWHmm2","CWHmm2/111","Ss",NA,"Ss",4,"SAS-HAK",NA
"220",3042,"-","CWHmm2","CWHmm2/111","Ss",NA,"Ss",4,NA,NA
"221",3051,"+","CWHmm2","CWHmm2/112","Ss",NA,"Ss",4,"SAS-HAK",NA
"222",3051,"-","CWHmm2","CWHmm2/112","Ss",NA,"Ss",4,NA,NA
"223",3056,"+","CWHmm2","CWHmm2/113","Fd",NA,"Fd",5,"SAS-HAK",NA
"224",3056,"-","CWHmm2","CWHmm2/113","Fd",NA,"Fd",5,NA,NA
"225",3060,"+","CWHmm2","CWHmm2/113","Ss",NA,"Ss",4,"SAS-HAK",NA
"226",3060,"-","CWHmm2","CWHmm2/113","Ss",NA,"Ss",4,NA,NA
"227",3063,"+","CWHmm2","CWHmm2/Wb51","Hm",3,"Hm",3,"SAS-HAK",FALSE
"228",3063,"-","CWHmm2","CWHmm2/Wb51","Hm",3,"Hm",3,NA,FALSE
"229",3064,"+","CWHmm2","CWHmm2/Wb51","Hw",3,"Hw",3,"SAS-HAK",FALSE
"230",3064,"-","CWHmm2","CWHmm2/Wb51","Hw",3,"Hw",3,NA,FALSE
"231",3065,"+","CWHmm2","CWHmm2/Wb51","Plc",2,"Pl",2,"SAS-HAK",FALSE
"232",3065,"-","CWHmm2","CWHmm2/Wb51","Plc",2,"Pl",2,NA,FALSE
"233",3066,"+","CWHmm2","CWHmm2/Wb51","Yc",2,"Yc",2,"SAS-HAK",FALSE
"234",3066,"-","CWHmm2","CWHmm2/Wb51","Yc",2,"Yc",2,NA,FALSE
"235",3071,"+","CWHmm2","CWHmm2/Ws55","Pw",3,"Pw",3,"SAS-HAK",FALSE
"236",3071,"-","CWHmm2","CWHmm2/Ws55","Pw",3,"Pw",3,NA,FALSE
"237",3215,"+","CWHms4","CWHms4/102","Hm",NA,"Hm",3,"SAS-HAK",NA
"238",3215,"-","CWHms4","CWHms4/102","Hm",NA,"Hm",3,NA,NA
"239",3708,"+","CWHvh1","CWHvh1/Ws60","Up",NA,"Up",2,"SAS-HAK",FALSE
"240",3708,"-","CWHvh1","CWHvh1/Ws60","Up",NA,"Up",2,NA,FALSE
"241",3819,"+","CWHvh2","CWHvh2/Ws58","Cw",NA,"Cw",2,"SAS-HAK",NA
"242",3819,"-","CWHvh2","CWHvh2/Ws58","Cw",NA,"Cw",2,NA,NA
"243",3820,"+","CWHvh2","CWHvh2/Ws58","Dr",NA,"Dr",2,"SAS-HAK",NA
"244",3820,"-","CWHvh2","CWHvh2/Ws58","Dr",NA,"Dr",2,NA,NA
"245",3821,"+","CWHvh2","CWHvh2/Ws58","Hw",NA,"Hw",3,"SAS-HAK",NA
"246",3821,"-","CWHvh2","CWHvh2/Ws58","Hw",NA,"Hw",3,NA,NA
"247",3822,"+","CWHvh2","CWHvh2/Ws58","Plc",NA,"Pl",2,"SAS-HAK",NA
"248",3822,"-","CWHvh2","CWHvh2/Ws58","Plc",NA,"Pl",2,NA,NA
"249",3823,"+","CWHvh2","CWHvh2/Ws58","Ss",NA,"Ss",3,"SAS-HAK",NA
"250",3823,"-","CWHvh2","CWHvh2/Ws58","Ss",NA,"Ss",3,NA,NA
"251",3824,"+","CWHvh2","CWHvh2/Ws58","Yc",NA,"Yc",2,"SAS-HAK",NA
"252",3824,"-","CWHvh2","CWHvh2/Ws58","Yc",NA,"Yc",2,NA,NA
"253",3829,"+","CWHvh2","CWHvh2/Ws60","Up",NA,"Up",2,"SAS-HAK",NA
"254",3829,"-","CWHvh2","CWHvh2/Ws60","Up",NA,"Up",2,NA,NA
"255",3831,"+","CWHvh3","CWHvh3/101","Cw",NA,"Cw",1,"SCS/HAK",FALSE
"256",3831,"-","CWHvh3","CWHvh3/101","Cw",1,"Cw",1,"SAS-HAK",FALSE
"257",3832,"+","CWHvh3","CWHvh3/101","Dr",2,"Dr",3,"SCS/HAK",FALSE
"258",3832,"-","CWHvh3","CWHvh3/101","Dr",2,"Dr",2,NA,FALSE
"259",3833,"+","CWHvh3","CWHvh3/101","Hm",NA,"Hm",4,"SCS/HAK",FALSE
"260",3834,"+","CWHvh3","CWHvh3/101","Hw",1,"Hw",1,"SCS/HAK",FALSE
"261",3834,"-","CWHvh3","CWHvh3/101","Hw",1,"Hw",1,NA,FALSE
"262",3835,"+","CWHvh3","CWHvh3/101","Plc",2,"Pl",3,"SCS/HAK",FALSE
"263",3835,"-","CWHvh3","CWHvh3/101","Plc",2,"Pl",2,NA,FALSE
"264",3836,"+","CWHvh3","CWHvh3/101","Ss",3,"Ss",3,"SCS/HAK",FALSE
"265",3836,"-","CWHvh3","CWHvh3/101","Ss",3,"Ss",3,NA,FALSE
"266",3837,"+","CWHvh3","CWHvh3/101","Yc",2,"Yc",1,"SCS/HAK",FALSE
"267",3837,"-","CWHvh3","CWHvh3/101","Yc",2,"Yc",2,NA,FALSE
"268",3838,"+","CWHvh3","CWHvh3/101a","Cw",NA,"Cw",1,"SCS/HAK",FALSE
"269",3838,"-","CWHvh3","CWHvh3/101a","Cw",1,"Cw",1,"SAS-HAK",FALSE
"270",3839,"+","CWHvh3","CWHvh3/101a","Dr",2,"Dr",3,"SCS/HAK",FALSE
"271",3839,"-","CWHvh3","CWHvh3/101a","Dr",2,"Dr",2,NA,FALSE
"272",3840,"+","CWHvh3","CWHvh3/101a","Hm",NA,"Hm",4,"SCS/HAK",FALSE
"273",3841,"+","CWHvh3","CWHvh3/101a","Hw",1,"Hw",1,"SCS/HAK",FALSE
"274",3841,"-","CWHvh3","CWHvh3/101a","Hw",1,"Hw",1,NA,FALSE
"275",3842,"+","CWHvh3","CWHvh3/101a","Plc",2,"Pl",3,"SCS/HAK",FALSE
"276",3842,"-","CWHvh3","CWHvh3/101a","Plc",2,"Pl",2,NA,FALSE
"277",3843,"+","CWHvh3","CWHvh3/101a","Ss",3,"Ss",3,"SCS/HAK",FALSE
"278",3843,"-","CWHvh3","CWHvh3/101a","Ss",3,"Ss",3,NA,FALSE
