"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"119",61,"+","BGmw_WA","BGmw_WA/110","Fdi",2,"Fd",2,NA,FALSE
"120",61,"-","BGmw_WA","BGmw_WA/110","Fdi",2,"Fd",2,"",FALSE
"121",62,"+","BGmw_WA","BGmw_WA/110","Pyi",1,"Py",1,NA,FALSE
"122",62,"-","BGmw_WA","BGmw_WA/110","Pyi",1,"Py",1,"",FALSE
"123",63,"+","BGmw_WA","BGmw_WA/111","Act",2,"Ac",2,NA,FALSE
"124",63,"-","BGmw_WA","BGmw_WA/111","Act",2,"Ac",2,"D6",FALSE
"125",64,"+","BGmw_WA","BGmw_WA/111","Fdi",5,"Fd",5,NA,FALSE
"126",64,"-","BGmw_WA","BGmw_WA/111","Fdi",5,"Fd",5,"D6",FALSE
"127",65,"+","BGmw_WA","BGmw_WA/111","Pyi",5,"Py",5,NA,FALSE
"128",65,"-","BGmw_WA","BGmw_WA/111","Pyi",5,"Py",5,"D6",FALSE
"129",66,"+","BGmw_WA","BGmw_WA/Gg","X",NA,"X",NA,NA,FALSE
"130",66,"-","BGmw_WA","BGmw_WA/Gg","X",NA,"X",NA,"",FALSE
"131",67,"+","BGmw_WA","BGmw_WA/Ro","X",NA,"X",NA,NA,FALSE
"132",67,"-","BGmw_WA","BGmw_WA/Ro","X",NA,"X",NA,"",FALSE
"133",68,"+","BGwm_WA","BGwm_WA/110","Fdi",1,"Fd",1,NA,FALSE
"134",68,"-","BGwm_WA","BGwm_WA/110","Fdi",1,"Fd",1,"",FALSE
"135",69,"+","BGwm_WA","BGwm_WA/110","Pyi",1,"Py",1,NA,FALSE
"136",69,"-","BGwm_WA","BGwm_WA/110","Pyi",1,"Py",1,"",FALSE
"137",70,"+","BGwm_WA","BGwm_WA/111","Act",2,"Ac",2,NA,FALSE
"138",70,"-","BGwm_WA","BGwm_WA/111","Act",2,"Ac",2,"D6",FALSE
"139",71,"+","BGwm_WA","BGwm_WA/111","Fdi",5,"Fd",5,NA,FALSE
"140",71,"-","BGwm_WA","BGwm_WA/111","Fdi",5,"Fd",5,"D6",FALSE
"141",72,"+","BGwm_WA","BGwm_WA/111","Pyi",5,"Py",5,NA,FALSE
"142",72,"-","BGwm_WA","BGwm_WA/111","Pyi",5,"Py",5,"D6",FALSE
"143",73,"+","BGwm_WA","BGwm_WA/Gg","X",NA,"X",NA,NA,FALSE
"144",73,"-","BGwm_WA","BGwm_WA/Gg","X",NA,"X",NA,"",FALSE
"145",74,"+","BGwm_WA","BGwm_WA/Ro","X",NA,"X",NA,NA,FALSE
"146",74,"-","BGwm_WA","BGwm_WA/Ro","X",NA,"X",NA,"",FALSE
"147",120,"+","BGxh3","BGxh3/Gg","X",NA,"X",NA,NA,FALSE
"148",120,"-","BGxh3","BGxh3/Gg","X",NA,"X",NA,"",FALSE
"149",121,"+","BGxh3","BGxh3/Ro","X",NA,"X",NA,NA,FALSE
"150",121,"-","BGxh3","BGxh3/Ro","X",NA,"X",NA,"",FALSE
"151",122,"+","BGxh_WA","BGxh_WA/110","Pyi",2,"Py",2,NA,FALSE
"152",122,"-","BGxh_WA","BGxh_WA/110","Pyi",2,"Py",2,"",FALSE
"153",123,"+","BGxh_WA","BGxh_WA/110","Qg",3,"Qg",3,NA,FALSE
"154",123,"-","BGxh_WA","BGxh_WA/110","Qg",3,"Qg",3,"",FALSE
"155",124,"+","BGxh_WA","BGxh_WA/111","Act",2,"Ac",2,NA,FALSE
"156",124,"-","BGxh_WA","BGxh_WA/111","Act",2,"Ac",2,"D6",FALSE
"157",125,"+","BGxh_WA","BGxh_WA/111","Fdi",5,"Fd",5,NA,FALSE
"158",125,"-","BGxh_WA","BGxh_WA/111","Fdi",5,"Fd",5,"D6",FALSE
"159",126,"+","BGxh_WA","BGxh_WA/111","Pyi",5,"Py",5,NA,FALSE
"160",126,"-","BGxh_WA","BGxh_WA/111","Pyi",5,"Py",5,"D6",FALSE
"161",127,"+","BGxh_WA","BGxh_WA/Gg1","X",NA,"X",NA,NA,FALSE
"162",127,"-","BGxh_WA","BGxh_WA/Gg1","X",NA,"X",NA,"",FALSE
"163",128,"+","BGxh_WA","BGxh_WA/Gg2","Jw",3,"Jw",3,NA,FALSE
"164",128,"-","BGxh_WA","BGxh_WA/Gg2","Jw",3,"Jw",3,"C4",FALSE
"165",129,"+","BGxh_WA","BGxh_WA/Ro","X",NA,"X",NA,NA,FALSE
"166",129,"-","BGxh_WA","BGxh_WA/Ro","X",NA,"X",NA,"",FALSE
"167",148,"+","BGxw2","BGxw2/101","X",NA,"X",NA,NA,FALSE
"168",148,"-","BGxw2","BGxw2/101","X",NA,"X",NA,"",FALSE
"169",157,"+","BGxw2","BGxw2/Gg","X",NA,"X",NA,NA,FALSE
"170",157,"-","BGxw2","BGxw2/Gg","X",NA,"X",NA,"",FALSE
"171",158,"+","BGxw2","BGxw2/Ro","X",NA,"X",NA,NA,FALSE
"172",158,"-","BGxw2","BGxw2/Ro","X",NA,"X",NA,"",FALSE
"173",159,"+","BGxx_WY","BGxx_WY/110","Jr",3,"Jr",3,NA,FALSE
"174",159,"-","BGxx_WY","BGxx_WY/110","Jr",3,"Jr",3,"",FALSE
"175",160,"+","BGxx_WY","BGxx_WY/110","Ju",1,"Ju",1,NA,FALSE
"176",160,"-","BGxx_WY","BGxx_WY/110","Ju",1,"Ju",1,"",FALSE
"177",161,"+","BGxx_WY","BGxx_WY/110","Pe",2,"Pe",2,NA,FALSE
"178",161,"-","BGxx_WY","BGxx_WY/110","Pe",2,"Pe",2,"",FALSE
"179",162,"+","BGxx_WY","BGxx_WY/111","Aa",1,"Aa",1,NA,FALSE
"180",162,"-","BGxx_WY","BGxx_WY/111","Aa",1,"Aa",1,"",FALSE
"181",163,"+","BGxx_WY","BGxx_WY/Gg1","X",NA,"X",NA,NA,FALSE
"182",163,"-","BGxx_WY","BGxx_WY/Gg1","X",NA,"X",NA,"",FALSE
"183",164,"+","BGxx_WY","BGxx_WY/Gg2","X",NA,"X",NA,NA,FALSE
"184",164,"-","BGxx_WY","BGxx_WY/Gg2","X",NA,"X",NA,"",FALSE
"185",165,"+","BGxx_WY","BGxx_WY/Ro","X",NA,"X",NA,NA,FALSE
"186",165,"-","BGxx_WY","BGxx_WY/Ro","X",NA,"X",NA,"",FALSE
"187",166,"+","BGxxx_WY","BGxxx_WY/110","Jr",3,"Jr",3,NA,FALSE
"188",166,"-","BGxxx_WY","BGxxx_WY/110","Jr",3,"Jr",3,"",FALSE
"189",167,"+","BGxxx_WY","BGxxx_WY/110","Ju",1,"Ju",1,NA,FALSE
"190",167,"-","BGxxx_WY","BGxxx_WY/110","Ju",1,"Ju",1,"",FALSE
"191",168,"+","BGxxx_WY","BGxxx_WY/110","Pe",2,"Pe",2,NA,FALSE
"192",168,"-","BGxxx_WY","BGxxx_WY/110","Pe",2,"Pe",2,"",FALSE
"193",169,"+","BGxxx_WY","BGxxx_WY/111","Aa",1,"Aa",1,NA,FALSE
"194",169,"-","BGxxx_WY","BGxxx_WY/111","Aa",1,"Aa",1,"",FALSE
"195",170,"+","BGxxx_WY","BGxxx_WY/Gg1","X",NA,"X",NA,NA,FALSE
"196",170,"-","BGxxx_WY","BGxxx_WY/Gg1","X",NA,"X",NA,"",FALSE
"197",171,"+","BGxxx_WY","BGxxx_WY/Gg2","X",NA,"X",NA,NA,FALSE
"198",171,"-","BGxxx_WY","BGxxx_WY/Gg2","X",NA,"X",NA,"",FALSE
"199",172,"+","BGxxx_WY","BGxxx_WY/Ro","X",NA,"X",NA,NA,FALSE
"200",172,"-","BGxxx_WY","BGxxx_WY/Ro","X",NA,"X",NA,"",FALSE
"201",173,"+","BSJPap","BSJPap/Ro","X",NA,"X",NA,NA,FALSE
"202",173,"-","BSJPap","BSJPap/Ro","X",NA,"X",NA,"",FALSE
"203",174,"+","BSJPap","BSJPap/a","Ep",3,"Ep",3,NA,FALSE
"204",174,"-","BSJPap","BSJPap/a","Ep",3,"Ep",3,"B2",FALSE
"205",175,"+","BSJPap","BSJPap/a","Pj",1,"Pj",1,NA,FALSE
"206",175,"-","BSJPap","BSJPap/a","Pj",1,"Pj",1,"B2",FALSE
"207",176,"+","BSJPap","BSJPap/b","Acb",3,"Ac",3,NA,FALSE
"208",176,"-","BSJPap","BSJPap/b","Acb",3,"Ac",3,"C4",FALSE
"209",177,"+","BSJPap","BSJPap/b","At",1,"At",1,NA,FALSE
"210",177,"-","BSJPap","BSJPap/b","At",1,"At",1,"C4",FALSE
"211",178,"+","BSJPap","BSJPap/b","Ep",3,"Ep",3,NA,FALSE
"212",178,"-","BSJPap","BSJPap/b","Ep",3,"Ep",3,"C4",FALSE
"213",179,"+","BSJPap","BSJPap/b","Pj",1,"Pj",1,NA,FALSE
"214",179,"-","BSJPap","BSJPap/b","Pj",1,"Pj",1,"C4",FALSE
"215",180,"+","BSJPap","BSJPap/b","Sb",2,"Sb",2,NA,FALSE
"216",180,"-","BSJPap","BSJPap/b","Sb",2,"Sb",2,"C4",FALSE
"217",181,"+","BSJPap","BSJPap/b","Sw",2,"Sx",2,NA,FALSE
"218",181,"-","BSJPap","BSJPap/b","Sw",2,"Sx",2,"C4",FALSE
"219",182,"+","BSJPap","BSJPap/c","Ep",3,"Ep",3,NA,FALSE
"220",182,"-","BSJPap","BSJPap/c","Ep",3,"Ep",3,"",FALSE
"221",183,"+","BSJPap","BSJPap/c","Pj",1,"Pj",1,NA,FALSE
"222",183,"-","BSJPap","BSJPap/c","Pj",1,"Pj",1,"",FALSE
"223",184,"+","BSJPap","BSJPap/c","Sb",1,"Sb",1,NA,FALSE
"224",184,"-","BSJPap","BSJPap/c","Sb",1,"Sb",1,"",FALSE
"225",185,"+","BSJPap","BSJPap/c","Sw",2,"Sx",2,NA,FALSE
"226",185,"-","BSJPap","BSJPap/c","Sw",2,"Sx",2,"",FALSE
"227",186,"+","BSJPap","BSJPap/d","Ep",3,"Ep",3,NA,FALSE
"228",186,"-","BSJPap","BSJPap/d","Ep",3,"Ep",3,"",FALSE
"229",187,"+","BSJPap","BSJPap/d","Pj",1,"Pj",1,NA,FALSE
"230",187,"-","BSJPap","BSJPap/d","Pj",1,"Pj",1,"",FALSE
"231",188,"+","BSJPap","BSJPap/d","Sb",1,"Sb",1,NA,FALSE
"232",188,"-","BSJPap","BSJPap/d","Sb",1,"Sb",1,"",FALSE
"233",189,"+","BSJPap","BSJPap/e","Acb",3,"Ac",3,NA,FALSE
"234",189,"-","BSJPap","BSJPap/e","Acb",3,"Ac",3,"D6",FALSE
"235",190,"+","BSJPap","BSJPap/e","At",1,"At",1,NA,FALSE
"236",190,"-","BSJPap","BSJPap/e","At",1,"At",1,"D6",FALSE
"237",191,"+","BSJPap","BSJPap/e","Ep",2,"Ep",2,NA,FALSE
"238",191,"-","BSJPap","BSJPap/e","Ep",2,"Ep",2,"D6",FALSE
"239",192,"+","BSJPap","BSJPap/e","Sb",3,"Sb",3,NA,FALSE
"240",192,"-","BSJPap","BSJPap/e","Sb",3,"Sb",3,"D6",FALSE
"241",193,"+","BSJPap","BSJPap/e","Sw",1,"Sx",1,NA,FALSE
"242",193,"-","BSJPap","BSJPap/e","Sw",1,"Sx",1,"D6",FALSE
"243",194,"+","BSJPap","BSJPap/f","Sb",1,"Sb",1,NA,FALSE
"244",194,"-","BSJPap","BSJPap/f","Sb",1,"Sb",1,"",FALSE
"245",195,"+","BSJPap","BSJPap/g","Lt",2,"Lt",2,NA,FALSE
"246",195,"-","BSJPap","BSJPap/g","Lt",2,"Lt",2,"",FALSE
"247",196,"+","BSJPap","BSJPap/g","Sb",1,"Sb",1,NA,FALSE
"248",196,"-","BSJPap","BSJPap/g","Sb",1,"Sb",1,"",FALSE
"249",197,"+","BSJPap","BSJPap/h","Lt",1,"Lt",1,NA,FALSE
"250",197,"-","BSJPap","BSJPap/h","Lt",1,"Lt",1,"",FALSE
"251",198,"+","BSJPap","BSJPap/h","Sb",3,"Sb",3,NA,FALSE
"252",198,"-","BSJPap","BSJPap/h","Sb",3,"Sb",3,"",FALSE
"253",199,"+","BSJPku","BSJPku/Ro","X",NA,"X",NA,NA,FALSE
"254",199,"-","BSJPku","BSJPku/Ro","X",NA,"X",NA,"",FALSE
"255",200,"+","BSJPku","BSJPku/a","Ep",3,"Ep",3,NA,FALSE
"256",200,"-","BSJPku","BSJPku/a","Ep",3,"Ep",3,"B2",FALSE
"257",201,"+","BSJPku","BSJPku/a","Pj",1,"Pj",1,NA,FALSE
"258",201,"-","BSJPku","BSJPku/a","Pj",1,"Pj",1,"B2",FALSE
"259",202,"+","BSJPku","BSJPku/b","Acb",3,"Ac",3,NA,FALSE
"260",202,"-","BSJPku","BSJPku/b","Acb",3,"Ac",3,"C4",FALSE
"261",203,"+","BSJPku","BSJPku/b","At",1,"At",1,NA,FALSE
"262",203,"-","BSJPku","BSJPku/b","At",1,"At",1,"C4",FALSE
"263",204,"+","BSJPku","BSJPku/b","Ep",3,"Ep",3,NA,FALSE
"264",204,"-","BSJPku","BSJPku/b","Ep",3,"Ep",3,"C4",FALSE
"265",205,"+","BSJPku","BSJPku/b","Pj",1,"Pj",1,NA,FALSE
"266",205,"-","BSJPku","BSJPku/b","Pj",1,"Pj",1,"C4",FALSE
"267",206,"+","BSJPku","BSJPku/b","Sb",2,"Sb",2,NA,FALSE
"268",206,"-","BSJPku","BSJPku/b","Sb",2,"Sb",2,"C4",FALSE
"269",207,"+","BSJPku","BSJPku/b","Sw",2,"Sx",2,NA,FALSE
"270",207,"-","BSJPku","BSJPku/b","Sw",2,"Sx",2,"C4",FALSE
"271",208,"+","BSJPku","BSJPku/c","Ep",3,"Ep",3,NA,FALSE
"272",208,"-","BSJPku","BSJPku/c","Ep",3,"Ep",3,"",FALSE
"273",209,"+","BSJPku","BSJPku/c","Pj",1,"Pj",1,NA,FALSE
"274",209,"-","BSJPku","BSJPku/c","Pj",1,"Pj",1,"",FALSE
"275",210,"+","BSJPku","BSJPku/c","Sb",1,"Sb",1,NA,FALSE
"276",210,"-","BSJPku","BSJPku/c","Sb",1,"Sb",1,"",FALSE
"277",211,"+","BSJPku","BSJPku/c","Sw",2,"Sx",2,NA,FALSE
"278",211,"-","BSJPku","BSJPku/c","Sw",2,"Sx",2,"",FALSE
"279",212,"+","BSJPku","BSJPku/d","Ep",3,"Ep",3,NA,FALSE
"280",212,"-","BSJPku","BSJPku/d","Ep",3,"Ep",3,"",FALSE
"281",213,"+","BSJPku","BSJPku/d","Pj",1,"Pj",1,NA,FALSE
"282",213,"-","BSJPku","BSJPku/d","Pj",1,"Pj",1,"",FALSE
"283",214,"+","BSJPku","BSJPku/d","Sb",1,"Sb",1,NA,FALSE
"284",214,"-","BSJPku","BSJPku/d","Sb",1,"Sb",1,"",FALSE
"285",215,"+","BSJPku","BSJPku/e","Acb",3,"Ac",3,NA,FALSE
"286",215,"-","BSJPku","BSJPku/e","Acb",3,"Ac",3,"D6",FALSE
"287",216,"+","BSJPku","BSJPku/e","At",1,"At",1,NA,FALSE
"288",216,"-","BSJPku","BSJPku/e","At",1,"At",1,"D6",FALSE
"289",217,"+","BSJPku","BSJPku/e","Ep",2,"Ep",2,NA,FALSE
"290",217,"-","BSJPku","BSJPku/e","Ep",2,"Ep",2,"D6",FALSE
"291",218,"+","BSJPku","BSJPku/e","Sb",3,"Sb",3,NA,FALSE
"292",218,"-","BSJPku","BSJPku/e","Sb",3,"Sb",3,"D6",FALSE
"293",219,"+","BSJPku","BSJPku/e","Sw",1,"Sx",1,NA,FALSE
"294",219,"-","BSJPku","BSJPku/e","Sw",1,"Sx",1,"D6",FALSE
"295",220,"+","BSJPku","BSJPku/f","Sb",1,"Sb",1,NA,FALSE
"296",220,"-","BSJPku","BSJPku/f","Sb",1,"Sb",1,"",FALSE
"297",221,"+","BSJPku","BSJPku/g","Lt",2,"Lt",2,NA,FALSE
"298",221,"-","BSJPku","BSJPku/g","Lt",2,"Lt",2,"",FALSE
"299",222,"+","BSJPku","BSJPku/g","Sb",1,"Sb",1,NA,FALSE
"300",222,"-","BSJPku","BSJPku/g","Sb",1,"Sb",1,"",FALSE
"301",223,"+","BSJPku","BSJPku/h","Lt",1,"Lt",1,NA,FALSE
"302",223,"-","BSJPku","BSJPku/h","Lt",1,"Lt",1,"",FALSE
"303",224,"+","BSJPku","BSJPku/h","Sb",3,"Sb",3,NA,FALSE
"304",224,"-","BSJPku","BSJPku/h","Sb",3,"Sb",3,"",FALSE
"305",225,"+","BSJPpa","BSJPpa/Ro","X",NA,"X",NA,NA,FALSE
"306",225,"-","BSJPpa","BSJPpa/Ro","X",NA,"X",NA,"",FALSE
"307",226,"+","BSJPpa","BSJPpa/a","Ep",3,"Ep",3,NA,FALSE
