"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"340","CWHds1","CWHds1/110","Tw",NA,"Tw",3,"inputed",NA
"341","CWHms5","CWHms5/101.2","Ss",NA,"Ss",3,"inputed",NA
"342","ESSFdv1","ESSFdv1/01","Ba",NA,"Ba",2,"inputed",NA
"343","MHmm2","MHmm2/101a","Pw",NA,"Pw",4,"inputed",NA
"344","CWHmm1","CWHmm1/101","Yc",NA,"Yc",3,"inputed",NA
"345","ESSFdk1","ESSFdk1/101","Hw",NA,"Hw",3,"inputed",NA
"346","ESSFwm4","ESSFwm4/110","At",NA,"At",3,"inputed",NA
"347","ESSFdk1","ESSFdk1/104","Hw",NA,"Hw",3,"inputed",NA
"348","MSdw","MSdw/104","Pw",NA,"Pw",4,"inputed",NA
"349","ESSFwc4","ESSFwc4/102","Cw",NA,"Cw",4,"inputed",NA
"350","ICHmw2","ICHmw2/112","Fdi",NA,"Fd",3,"inputed",NA
"351","ICHmw4","ICHmw4/103","Bg",NA,"Bg",3,"inputed",NA
"352","ICHwk1","ICHwk1/03","Tw",NA,"Tw",3,"inputed",NA
"353","ICHdm","ICHdm/110","Tw",NA,"Tw",3,"inputed",NA
"354","IDFxx1","IDFxx1/110","Lw",NA,"Lw",2,"inputed",NA
"355","ICHmk4","ICHmk4/101","Tw",NA,"Tw",3,"inputed",NA
"356","ESSFdk2","ESSFdk2/101","Hw",NA,"Hw",4,"inputed",NA
"357","ICHdm","ICHdm/111","Lw",NA,"Lw",2,"inputed",NA
"358","MSdw","MSdw/102","Lw",NA,"Lw",3,"inputed",NA
"359","ESSFdh1","ESSFdh1/110","Ac",NA,"Ac",3,"inputed",NA
"360","ESSFmw1","ESSFmw1/103","Pw",NA,"Pw",3,"inputed",NA
"361","ESSFmw1","ESSFmw1/103","Cw",NA,"Cw",3,"inputed",NA
"362","ESSFdh1","ESSFdh1/104","Pw",NA,"Pw",3,"inputed",NA
"363","ESSFdh1","ESSFdh1/104","Hw",NA,"Hw",3,"inputed",NA
"364","ESSFmw1","ESSFmw1/103","Ba",NA,"Ba",3,"inputed",NA
"365","ESSFmw1","ESSFmw1/105","Pw",NA,"Pw",3,"inputed",NA
"366","ESSFmw1","ESSFmw1/104","Pw",NA,"Pw",4,"inputed",NA
"367","ESSFmw1","ESSFmw1/110","Ba",NA,"Ba",2,"inputed",NA
"368","MSdm2","MSdm2/101","Ba",NA,"Ba",4,"inputed",NA
"369","ESSFdh1","ESSFdh1/101","Pw",NA,"Pw",3,"inputed",NA
"370","ESSFdh1","ESSFdh1/111","Hm",NA,"Hm",3,"inputed",NA
"371","CWHwh1","CWHwh1/102","Yc",NA,"Yc",3,"inputed",NA
"372","CWHws2","CWHws2/Fl51","Hw",NA,"Hw",3,"inputed",NA
"373","CWHws2","CWHws2/Fl51","Hm",NA,"Hm",2,"inputed",NA
"374","CWHdm1","CWHdm1/Ws57","Fdc",NA,"Fd",4,"inputed",NA
"375","CWHmm1","CWHmm1/103","Yc",NA,"Yc",3,"inputed",NA
"376","CDFmm","CDFmm/102","Pw",NA,"Pw",3,"inputed",NA
"377","CDFmm","CDFmm/102.1","Pw",NA,"Pw",3,"inputed",NA
"378","CDFmm","CDFmm/102.2","Pw",NA,"Pw",3,"inputed",NA
"379","CDFmm","CDFmm/104","Pw",NA,"Pw",3,"inputed",NA
"380","CDFmm","CDFmm/105","Pw",NA,"Pw",3,"inputed",NA
"381","CDFmm","CDFmm/112","Ss",NA,"Ss",3,"inputed",NA
"382","CDFmm","CDFmm/111","Bg",NA,"Bg",3,"inputed",NA
"383","CWHdm3","CWHdm3/112","Ss",NA,"Ss",3,"inputed",NA
"384","CWHvm3","CWHvm3/110","Tw",NA,"Tw",4,"inputed",NA
"385","CWHdm3","CWHdm3/110","Ba",NA,"Ba",3,"inputed",NA
"386","CWHdm3","CWHdm3/110","Ss",NA,"Ss",3,"inputed",NA
"387","MHmm1","MHmm1/104","Cw",NA,"Cw",3,"inputed",NA
"388","MHmm1","MHmm1/101","Dr",NA,"Dr",3,"inputed",NA
"389","MHmm1","MHmm1/101a","Dr",NA,"Dr",3,"inputed",NA
"390","MHmm1","MHmm1/101b","Dr",NA,"Dr",3,"inputed",NA
"391","MHmm1","MHmm1/104","Dr",NA,"Dr",3,"inputed",NA
"392","CWHvm2","CWHvm2/111.1","Pw",NA,"Pw",2,"inputed",NA
"393","CWHvm4","CWHvm4/111","Pw",NA,"Pw",2,"inputed",NA
"394","MHmm1","MHmm1/102","Pw",NA,"Pw",3,"inputed",NA
"395","CWHvm1","CWHvm1/102","Pw",NA,"Pw",3,"inputed",NA
"396","MHmm1","MHmm1/110","Cw",NA,"Cw",3,"inputed",NA
"397","CWHvm2","CWHvm2/102","Pw",NA,"Pw",3,"inputed",NA
"398","CDFmm","CDFmm/105","Hw",NA,"Hw",2,"inputed",NA
"399","CDFmm","CDFmm/101","Ba",NA,"Ba",3,"inputed",NA
"400","CWHvm1","CWHvm1/114","Yc",NA,"Yc",2,"inputed",NA
"401","CWHvm3","CWHvm3/114","Yc",NA,"Yc",2,"inputed",NA
"402","MHmm1","MHmm1/111","Cw",NA,"Cw",2,"inputed",NA
"403","CWHvm1","CWHvm1/114","Hm",NA,"Hm",2,"inputed",NA
"404","CWHvm3","CWHvm3/114","Hm",NA,"Hm",2,"inputed",NA
"405","CWHvm3","CWHvm3/113","Pw",NA,"Pw",3,"inputed",NA
"406","CWHvm1","CWHvm1/113","Tw",NA,"Tw",4,"inputed",NA
"407","CWHvm3","CWHvm3/113","Tw",NA,"Tw",3,"inputed",NA
"408","CWHvm3","CWHvm3/113","Ba",NA,"Ba",3,"inputed",NA
"409","MHmm1","MHmm1/102","Fdc",NA,"Fd",3,"inputed",NA
"410","IDFdk2","IDFdk2/110","Ac",NA,"Ac",3,"inputed",NA
"411","MSdc3","MSdc3/04","Fdi",NA,"Fd",2,"inputed",NA
"412","ESSFxc3","ESSFxc3/04","Pli",NA,"Pl",1,"inputed",NA
"413","MSxk3","MSxk3/04","Fdi",NA,"Fd",2,"inputed",NA
"414","MSxk3","MSxk3/03","Pli",NA,"Pl",1,"inputed",NA
"415","MSdc1","MSdc1/05","Fdi",NA,"Fd",2,"inputed",NA
"416","MSdc1","MSdc1/05","Pli",NA,"Pl",1,"inputed",NA
"417","MSdc1","MSdc1/05","Bl",NA,"Bl",2,"inputed",NA
"418","ESSFxv2","ESSFxv2/03","At",NA,"At",3,"inputed",NA
"419","IDFdc","IDFdc/04","Ep",NA,"Ep",3,"inputed",NA
"420","IDFdc","IDFdc/03","At",NA,"At",3,"inputed",NA
"421","MSdc3","MSdc3/02","Bl",NA,"Bl",3,"inputed",NA
"422","CWHwh2","CWHwh2/111","Dr",NA,"Dr",2,"inputed",NA
"423","CWHwh1","CWHwh1/101","Yc",NA,"Yc",3,"inputed",NA
"424","CWHwh1","CWHwh1/Wb51","Hm",NA,"Hm",2,"inputed",NA
"425","CWHwh1","CWHwh1/116","Tw",NA,"Tw",3,"inputed",NA
"426","CWHwh1","CWHwh1/116","Yc",NA,"Yc",1,"inputed",NA
"427","CWHwh1","CWHwh1/102","Tw",NA,"Tw",3,"inputed",NA
"428","CWHwh2","CWHwh2/101","Plc",NA,"Pl",2,"inputed",NA
"429","CWHwh1","CWHwh1/Wb51","Ss",NA,"Ss",3,"inputed",NA
"430","CWHwh1","CWHwh1/110","Tw",NA,"Tw",3,"inputed",NA
"431","CWHwh1","CWHwh1/116","Hm",NA,"Hm",2,"inputed",NA
"432","CWHwh1","CWHwh1/116","Plc",NA,"Pl",3,"inputed",NA
"433","SWBmk","SWBmk/03","Sb",NA,"Sb",2,"inputed",NA
"434","SWBmk","SWBmk/03","Bl",NA,"Bl",2,"inputed",NA
"435","BWBSmk","BWBSmk/101","Lt",NA,"Lt",3,"inputed",NA
"436","CWHwm","CWHwm/111","Dr",NA,"Dr",2,"inputed",NA
"437","CWHwm","CWHwm/Wb51","Hm",NA,"Hm",1,"inputed",NA
"438","CWHvm4","CWHvm4/113","Tw",NA,"Tw",4,"inputed",NA
"439","CWHvm2","CWHvm2/Wb51","Cw",NA,"Cw",1,"inputed",NA
"440","CWHvm2","CWHvm2/Wb53","Cw",NA,"Cw",1,"inputed",NA
"441","CWHvm4","CWHvm4/Wb51","Cw",NA,"Cw",1,"inputed",NA
"442","CWHvm4","CWHvm4/Wb53","Cw",NA,"Cw",1,"inputed",NA
"443","CWHmm1","CWHmm1/110","Bg",NA,"Bg",3,"inputed",NA
"444","CWHmm1","CWHmm1/104","Tw",NA,"Tw",4,"inputed",NA
"445","ICHdw1","ICHdw1/101","Ac",NA,"Ac",3,"inputed",NA
"446","ICHmw2","ICHmw2/101","Pli",NA,"Pl",3,"inputed",NA
"447","ICHmw2","ICHmw2/103","Sx",NA,"Sx",4,"inputed",NA
"448","ESSFwm4","ESSFwm4/101","Pw",NA,"Pw",3,"inputed",NA
"449","ESSFwc4","ESSFwc4/103","Cw",NA,"Cw",4,"inputed",NA
"450","ICHmw4","ICHmw4/110","Ba",NA,"Ba",3,"inputed",NA
"451","ICHmw5","ICHmw5/101","Pa",NA,"Pa",3,"inputed",NA
"452","ESSFmh","ESSFmh/103","At",NA,"At",3,"inputed",NA
"453","ESSFwh3","ESSFwh3/104","Pa",NA,"Pa",4,"inputed",NA
"454","ESSFwm1","ESSFwm1/101","Fdi",NA,"Fd",3,"inputed",NA
"455","ICHmk4","ICHmk4/110","Tw",NA,"Tw",3,"inputed",NA
"456","IDFdm2","IDFdm2/104","Pw",NA,"Pw",3,"inputed",NA
"457","ESSFwh3","ESSFwh3/110","Tw",NA,"Tw",3,"inputed",NA
"458","ESSFwm1","ESSFwm1/104","Cw",NA,"Cw",3,"inputed",NA
"459","ESSFdk1","ESSFdk1/110","At",NA,"At",3,"inputed",NA
"460","ESSFwm3","ESSFwm3/101","Hw",NA,"Hw",4,"inputed",NA
"461","ESSFwh2","ESSFwh2/110","Fdi",NA,"Fd",2,"inputed",NA
"462","ESSFwh2","ESSFwh2/110","Pli",NA,"Pl",4,"inputed",NA
"463","ESSFwh2","ESSFwh2/104","At",NA,"At",4,"inputed",NA
"464","ESSFwh2","ESSFwh2/104","Tw",NA,"Tw",3,"inputed",NA
"465","ESSFwh2","ESSFwh2/104","Ac",NA,"Ac",3,"inputed",NA
"466","ESSFdv1","ESSFdv1/04","Ba",NA,"Ba",4,"inputed",NA
"467","MSxk2","MSxk2/104","Sx",NA,"Sx",3,"inputed",NA
"468","ESSFdc2","ESSFdc2/101","Ba",NA,"Ba",2,"inputed",NA
"469","MSdw","MSdw/103","Hw",NA,"Hw",4,"inputed",NA
"470","MSdk","MSdk/103","Hw",NA,"Hw",4,"inputed",NA
"471","ESSFxc2","ESSFxc2/103","Fdi",NA,"Fd",2,"inputed",NA
"472","IDFww","IDFww/101","Bg",NA,"Bg",3,"inputed",NA
"473","IDFdm1","IDFdm1/112","Cw",NA,"Cw",1,"inputed",NA
"474","ICHdw4","ICHdw4/103","Cw",NA,"Cw",2,"inputed",NA
"475","CWHxs","CWHxs/101","Mb",NA,"Mb",3,"inputed",NA
"476","ESSFmw1","ESSFmw1/111","Ba",NA,"Ba",3,"inputed",NA
"477","ICHxm1","ICHxm1/103","Pli",NA,"Pl",3,"inputed",NA
"478","ICHdw4","ICHdw4/104","Tw",NA,"Tw",3,"inputed",NA
"479","ICHvk1","ICHvk1/04","Tw",NA,"Tw",3,"inputed",NA
"480","ESSFmh","ESSFmh/104","Pw",NA,"Pw",4,"inputed",NA
"481","ICHdw3","ICHdw3/03","Hw",NA,"Hw",4,"inputed",NA
"482","IDFxh1","IDFxh1/111","At",NA,"At",1,"inputed",NA
"483","IDFxh1","IDFxh1/110","Ep",NA,"Ep",3,"inputed",NA
"484","ICHxm1","ICHxm1/104.1","Py",NA,"Py",3,"inputed",NA
"485","ICHxm1","ICHxm1/101","Sx",NA,"Sx",3,"inputed",NA
"486","ESSFdv1","ESSFdv1/06","Pa",NA,"Pa",3,"inputed",NA
"487","ESSFdc3","ESSFdc3/08","Pli",NA,"Pl",3,"inputed",NA
"488","ESSFmww","ESSFmww/103","Pa",NA,"Pa",3,"inputed",NA
"489","BGxh3","BGxh3/113","Ep",NA,"Ep",2,"inputed",NA
"490","BGxh3","BGxh3/113","At",NA,"At",3,"inputed",NA
"491","ESSFdv2","ESSFdv2/01","Fdi",NA,"Fd",3,"inputed",NA
"492","PPxh2","PPxh2/111","At",NA,"At",3,"inputed",NA
"493","CWHvh2","CWHvh2/101","Ac",NA,"Ac",4,"inputed",NA
"494","CWHvm2","CWHvm2/110","Bl",NA,"Bl",1,"inputed",NA
"495","CWHvm1","CWHvm1/101","Mv",NA,"Mv",3,"inputed",NA
"496","CWHvm1","CWHvm1/110","Bg",NA,"Bg",3,"inputed",NA
"497","CWHds1","CWHds1/104","Tw",NA,"Tw",3,"inputed",NA
"498","CWHxs","CWHxs/101","Mv",NA,"Mv",2,"inputed",NA
"499","IDFww","IDFww/101","Mv",NA,"Mv",2,"inputed",NA
"500","CWHxs","CWHxs/103","Ep",NA,"Ep",3,"inputed",NA
"501","CWHxs","CWHxs/103.1","Ep",NA,"Ep",3,"inputed",NA
"502","MSxv","MSxv/08","At",NA,"At",2,"inputed",NA
"503","CWHms4","CWHms4/101","Mv",NA,"Mv",2,"inputed",NA
"504","CWHms5","CWHms5/101","Mv",NA,"Mv",1,"inputed",NA
"505","CWHms5","CWHms5/101.2","Mv",NA,"Mv",1,"inputed",NA
"506","CWHms4","CWHms4/110","Mv",NA,"Mv",2,"inputed",NA
"507","CWHms5","CWHms5/110","Mv",NA,"Mv",3,"inputed",NA
"508","CWHms5","CWHms5/103.1","Mv",NA,"Mv",2,"inputed",NA
"509","CWHms3","CWHms3/101","Plc",NA,"Pl",2,"inputed",NA
"510","CWHms4","CWHms4/101","Plc",NA,"Pl",2,"inputed",NA
"511","CWHms5","CWHms5/101","Plc",NA,"Pl",2,"inputed",NA
"512","CWHms4","CWHms4/105","Bl",NA,"Bl",3,"inputed",NA
"513","ESSFvc","ESSFvc/01","Fdi",NA,"Fd",2,"inputed",NA
"514","ESSFvc","ESSFvc/01","Pli",NA,"Pl",1,"inputed",NA
"515","ESSFvc","ESSFvc/01","Cw",NA,"Cw",3,"inputed",NA
"516","MHmm1","MHmm1/104","Fdc",NA,"Fd",3,"inputed",NA
"517","CWHvm2","CWHvm2/112.1","Tw",NA,"Tw",4,"inputed",NA
"518","CWHmm1","CWHmm1/103","Tw",NA,"Tw",4,"inputed",NA
"519","CWHvh1","CWHvh1/105","Fdc",NA,"Fd",1,"inputed",NA
"520","CWHvh3","CWHvh3/103.2","Dr",NA,"Dr",3,"inputed",NA
"521","CWHwh1","CWHwh1/110b","Yc",NA,"Yc",2,"inputed",NA
"522","CWHwh1","CWHwh1/110a","Yc",NA,"Yc",2,"inputed",NA
"523","CWHwh1","CWHwh1/110a","Tw",NA,"Tw",3,"inputed",NA
"524","ESSFmh","ESSFmh/111","Ep",NA,"Ep",3,"inputed",NA
"525","IDFdk5","IDFdk5/103","Bl",NA,"Bl",3,"inputed",NA
"526","CWHds2","CWHds2/101","Tw",NA,"Tw",3,"inputed",NA
"527","CWHxs","CWHxs/103","Ac",NA,"Ac",3,"inputed",NA
"528","CWHxs","CWHxs/103.1","Ac",NA,"Ac",3,"inputed",NA
"529","CWHds2","CWHds2/111","Sx",NA,"Sx",3,"inputed",NA
"530","ESSFmc","ESSFmc/01","Hm",NA,"Hm",2,"inputed",NA
"531","CWHds1","CWHds1/101","Ss",NA,"Ss",3,"inputed",NA
"532","CWHds1","CWHds1/101a","Ss",NA,"Ss",3,"inputed",NA
"533","ICHwc","ICHwc/01","Ss",NA,"Ss",1,"inputed",NA
"534","MHmm2","MHmm2/112","Ac",NA,"Ac",3,"inputed",NA
"535","ICHmw1","ICHmw1/01","Tw",NA,"Tw",3,"inputed",NA
"536","SBSdw1","SBSdw1/01","Ac",NA,"Ac",3,"inputed",NA
"537","CWHms3","CWHms3/104","Tw",NA,"Tw",3,"inputed",NA
"538","CWHxs","CWHxs/101.1","Ba",NA,"Ba",4,"inputed",NA
"539","CWHms3","CWHms3/104","Sx",NA,"Sx",4,"inputed",NA
"540","CWHms4","CWHms4/104","Mv",NA,"Mv",3,"inputed",NA
"541","CWHms3","CWHms3/104","Bl",NA,"Bl",4,"inputed",NA
"542","CWHms3","CWHms3/104","Hm",NA,"Hm",4,"inputed",NA
"543","CWHms3","CWHms3/103","Mv",NA,"Mv",4,"inputed",NA
"544","CWHms4","CWHms4/104","Ba",NA,"Ba",3,"inputed",NA
"545","CWHms4","CWHms4/104","Hm",NA,"Hm",3,"inputed",NA
"546","CWHds1","CWHds1/104","Mv",NA,"Mv",1,"inputed",NA
"547","CWHxs","CWHxs/111","Mv",NA,"Mv",3,"inputed",NA
"548","CWHxs","CWHxs/101.2","Mv",NA,"Mv",3,"inputed",NA
"549","CWHxs","CWHxs/101.1","Plc",NA,"Pl",2,"inputed",NA
"550","CWHws3","CWHws3/101","Hm",NA,"Hm",2,"inputed",NA
"551","CWHws3","CWHws3/101","Yc",NA,"Yc",2,"inputed",NA
"552","CWHws3","CWHws3/103","Hm",NA,"Hm",2,"inputed",NA
"553","MHmm2","MHmm2/111","Ss",NA,"Ss",1,"inputed",NA
"554","CWHms4","CWHms4/103","Mv",NA,"Mv",4,"inputed",NA
"555","ESSFmw1","ESSFmw1/110","Hw",NA,"Hw",3,"inputed",NA
"556","ESSFmw1","ESSFmw1/103","Pa",NA,"Pa",3,"inputed",NA
"557","CWHvm4","CWHvm4/110","Dr",NA,"Dr",2,"inputed",NA
"558","CWHvm4","CWHvm4/111","Plc",NA,"Pl",3,"inputed",NA
"559","MHms","MHms/101","Sx",NA,"Sx",2,"inputed",NA
"560","SBSmc2","SBSmc2/10","Hw",NA,"Hw",4,"inputed",NA
"561","SBSdh1","SBSdh1/04","Cw",NA,"Cw",1,"inputed",NA
"562","SBSdh1","SBSdh1/04","Bl",NA,"Bl",2,"inputed",NA
"563","ICHmm","ICHmm/02","Ac",NA,"Ac",3,"inputed",NA
"564","ESSFmm1","ESSFmm1/01","Hw",NA,"Hw",3,"inputed",NA
"565","ICHmc2","ICHmc2/05","Ss",NA,"Ss",2,"inputed",NA
"566","MHmm1","MHmm1/111","Plc",NA,"Pl",3,"inputed",NA
"567","ESSFwk1","ESSFwk1/04","At",NA,"At",3,"inputed",NA
"568","ESSFwk1","ESSFwk1/04","Cw",NA,"Cw",3,"inputed",NA
"569","ESSFwk1","ESSFwk1/03","Fdi",NA,"Fd",3,"inputed",NA
"570","ICHwk4","ICHwk4/04","Ep",NA,"Ep",3,"inputed",NA
"571","ESSFxcp","ESSFxcp/00","Sx",NA,"Sx",4,"inputed",NA
"572","ESSFxcp","ESSFxcp/00","La",NA,"La",3,"inputed",NA
"573","ESSFdk1","ESSFdk1/102","At",NA,"At",3,"inputed",NA
"574","ESSFdk2","ESSFdk2/102","At",NA,"At",4,"inputed",NA
"575","ESSFxvp","ESSFxvp/00","Sx",NA,"Sx",3,"inputed",NA
"576","MHmm2","MHmm2/101a","Tw",NA,"Tw",4,"inputed",NA
"577","MHmm1","MHmm1/101a","Pw",NA,"Pw",3,"inputed",NA
"578","CWHvm4","CWHvm4/113","Pw",NA,"Pw",3,"inputed",NA
"579","CWHms5","CWHms5/103.1","Tw",NA,"Tw",3,"inputed",NA
"580","ICHvc","ICHvc/03","Ss",NA,"Ss",3,"inputed",NA
"581","ESSFmw","ESSFmw/03","Hm",NA,"Hm",2,"inputed",NA
"582","MHmm2","MHmm2/102","Pa",NA,"Pa",3,"inputed",NA
"583","MHmm2","MHmm2/101","Pa",NA,"Pa",3,"inputed",NA
"584","MHmm2","MHmm2/101a","Pa",NA,"Pa",3,"inputed",NA
"585","MHmm2","MHmm2/101b","Pa",NA,"Pa",3,"inputed",NA
"586","MHmm2","MHmm2/103","Pa",NA,"Pa",3,"inputed",NA
"587","CWHws3","CWHws3/103","Yc",NA,"Yc",2,"inputed",NA
"588","CWHws3","CWHws3/102","Ss",NA,"Ss",3,"inputed",NA
"589","CWHws3","CWHws3/Fm50","Yc",NA,"Yc",2,"inputed",NA
"590","CWHws3","CWHws3/112","Hm",NA,"Hm",2,"inputed",NA
"591","ESSFwm3","ESSFwm3/104","Hw",NA,"Hw",3,"inputed",NA
"592","ESSFwm3","ESSFwm3/104","Lw",NA,"Lw",3,"inputed",NA
"593","ICHwk1","ICHwk1/06","Tw",NA,"Tw",4,"inputed",NA
"594","MSdw","MSdw/104","Pa",NA,"Pa",4,"inputed",NA
"595","ICHdm","ICHdm/111","Pli",NA,"Pl",3,"inputed",NA
"596","ICHdm","ICHdm/111","Fdi",NA,"Fd",4,"inputed",NA
"597","ICHmk1","ICHmk1/110","Hw",NA,"Hw",2,"inputed",NA
"598","ICHmw5","ICHmw5/112","Pli",NA,"Pl",2,"inputed",NA
"599","SBSmm","SBSmm/09","Sb",NA,"Sb",3,"inputed",NA
"600","SBSvk","SBSvk/04","Cw",NA,"Cw",4,"inputed",NA
"601","SBSvk","SBSvk/04","Hw",NA,"Hw",4,"inputed",NA
"602","SBSdw3","SBSdw3/07","Fdi",NA,"Fd",3,"inputed",NA
"603","ESSFdc3","ESSFdc3/02","Fdi",NA,"Fd",3,"inputed",NA
"604","ESSFxc3","ESSFxc3/04","Sx",NA,"Sx",3,"inputed",NA
"605","MSxk3","MSxk3/03","Pa",NA,"Pa",3,"inputed",NA
"606","ESSFxc3","ESSFxc3/03","Bl",NA,"Bl",3,"inputed",NA
"607","ESSFxc3","ESSFxc3/03","Pa",NA,"Pa",2,"inputed",NA
"608","ESSFxc3","ESSFxc3/03","Pli",NA,"Pl",2,"inputed",NA
"609","ESSFmcw","ESSFmcw/103","Hm",NA,"Hm",3,"inputed",NA
"610","ESSFmkw","ESSFmkw/102","Ba",NA,"Ba",2,"inputed",NA
"611","ESSFwc2","ESSFwc2/02","Fdi",NA,"Fd",3,"inputed",NA
"612","CWHdm2","CWHdm2/104","Tw",NA,"Tw",3,"inputed",NA
"613","IDFdw","IDFdw/103","Bl",NA,"Bl",4,"inputed",NA
"614","MHmm1","MHmm1/103","Bl",NA,"Bl",2,"inputed",NA
"615","IDFxm","IDFxm/01","Sx",NA,"Sx",3,"inputed",NA
"616","MSxk3","MSxk3/04","Sx",NA,"Sx",1,"inputed",NA
"617","MSxk3","MSxk3/04","Bl",NA,"Bl",2,"inputed",NA
"618","ESSFxvw","ESSFxvw/01","Sx",NA,"Sx",3,"inputed",NA
"619","ESSFxv2","ESSFxv2/02","Sx",NA,"Sx",3,"inputed",NA
"620","IDFdc","IDFdc/04","Sx",NA,"Sx",2,"inputed",NA
"621","IDFdc","IDFdc/04","Cw",NA,"Cw",2,"inputed",NA
"622","IDFdc","IDFdc/05","Ep",NA,"Ep",1,"inputed",NA
"623","IDFdc","IDFdc/02","Pli",NA,"Pl",3,"inputed",NA
"624","IDFdc","IDFdc/01","Pw",NA,"Pw",3,"inputed",NA
"625","ESSFmw2","ESSFmw2/02","Hm",NA,"Hm",3,"inputed",NA
"626","ESSFxv2","ESSFxv2/03","Sx",NA,"Sx",4,"inputed",NA
"627","IDFdc","IDFdc/04","Bl",NA,"Bl",2,"inputed",NA
"628","ICHdm","ICHdm/112","At",NA,"At",1,"inputed",NA
"629","SBSmk1","SBSmk1/04","Sb",NA,"Sb",2,"inputed",NA
"630","SBSdw3","SBSdw3/01","Bl",NA,"Bl",2,"inputed",NA
"631","SBSdw3","SBSdw3/01","Sb",NA,"Sb",2,"inputed",NA
"632","IDFdk1","IDFdk1/104","Sx",NA,"Sx",3,"inputed",NA
"633","BWBSmw","BWBSmw/111","Bl",NA,"Bl",3,"inputed",NA
"634","ESSFwc2","ESSFwc2/01","Hw",NA,"Hw",3,"inputed",NA
"635","ESSFwk1","ESSFwk1/02","At",NA,"At",3,"inputed",NA
"636","ESSFwk1","ESSFwk1/05","At",NA,"At",3,"inputed",NA
"637","SBSwk1","SBSwk1/05","Ac",NA,"Ac",3,"inputed",NA
"638","ICHwk4","ICHwk4/04","Cw",NA,"Cw",3,"inputed",NA
"639","ESSFwk1","ESSFwk1/01","At",NA,"At",3,"inputed",NA
"640","SBSdw3","SBSdw3/05","Fdi",NA,"Fd",1,"inputed",NA
"641","ESSFmv4","ESSFmv4/02","At",NA,"At",3,"inputed",NA
"642","ICHmw3","ICHmw3/01","Ac",NA,"Ac",3,"inputed",NA
"643","CWHvm2","CWHvm2/110","Dr",NA,"Dr",4,"inputed",NA
"644","MHmm1","MHmm1/101","Pw",NA,"Pw",3,"inputed",NA
"645","MHmm1","MHmm1/101b","Pw",NA,"Pw",3,"inputed",NA
"646","SBSvk","SBSvk/06","Hw",NA,"Hw",3,"inputed",NA
"647","CWHvh2","CWHvh2/110","Tw",NA,"Tw",4,"inputed",NA
"648","SBSdh1","SBSdh1/04","Ep",NA,"Ep",3,"inputed",NA
"649","SBSdh1","SBSdh1/01","Ac",NA,"Ac",4,"inputed",NA
"650","SBSdh1","SBSdh1/06","Ac",NA,"Ac",3,"inputed",NA
"651","ICHxw","ICHxw/101","Tw",NA,"Tw",3,"inputed",NA
"652","BGxw2","BGxw2/114","Ep",NA,"Ep",3,"inputed",NA
"653","CWHwh1","CWHwh1/101a","Hm",NA,"Hm",2,"inputed",NA
"654","ICHvk1","ICHvk1/06","Sb",NA,"Sb",3,"inputed",NA
"655","CWHwh1","CWHwh1/101","Plc",NA,"Pl",3,"inputed",NA
"656","SWBmk","SWBmk/05","Bl",NA,"Bl",3,"inputed",NA
"657","SWBmk","SWBmk/04","Bl",NA,"Bl",3,"inputed",NA
"658","ESSFmv4","ESSFmv4/01","Ac",NA,"Ac",3,"inputed",NA
"659","SBSmc3","SBSmc3/03","Bl",NA,"Bl",3,"inputed",NA
"660","SBSmc3","SBSmc3/05","Bl",NA,"Bl",3,"inputed",NA
"661","CWHwh1","CWHwh1/110b","Hm",NA,"Hm",2,"inputed",NA
"662","CWHwh2","CWHwh2/111","Plc",NA,"Pl",2,"inputed",NA
"663","CWHdm3","CWHdm3/104","Ba",NA,"Ba",2,"inputed",NA
"664","CWHwh2","CWHwh2/101","Dr",NA,"Dr",3,"inputed",NA
"665","IDFxm","IDFxm/03","At",NA,"At",3,"inputed",NA
"666","BWBSmk","BWBSmk/104b","Ep",NA,"Ep",3,"inputed",NA
"667","IDFdw","IDFdw/101","Pa",NA,"Pa",4,"inputed",NA
"668","ESSFwv","ESSFwv/05","Ba",NA,"Ba",3,"inputed",NA
"669","MSdv","MSdv/01","At",NA,"At",3,"inputed",NA
"670","ESSFmh","ESSFmh/110","Fdi",NA,"Fd",3,"inputed",NA
"671","ESSFmc","ESSFmc/09","Pli",NA,"Pl",4,"inputed",NA
"672","ESSFmc","ESSFmc/08","Pli",NA,"Pl",3,"inputed",NA
"673","SBSwk3","SBSwk3/02","Fdi",NA,"Fd",2,"inputed",NA
"674","SBSdk","SBSdk/04","Bl",NA,"Bl",2,"inputed",NA
"675","BWBSmw","BWBSmw/112","At",NA,"At",2,"inputed",NA
"676","ESSFwk2","ESSFwk2/03","Ac",NA,"Ac",3,"inputed",NA
"677","ESSFwk2","ESSFwk2/03","Sb",NA,"Sb",3,"inputed",NA
"678","ESSFwk2","ESSFwk2/01","Ac",NA,"Ac",4,"inputed",NA
"679","SBSmk1","SBSmk1/02","Bl",NA,"Bl",2,"inputed",NA
"680","SBPSdc","SBPSdc/08","At",NA,"At",3,"inputed",NA
"681","ESSFmv3","ESSFmv3/01","At",NA,"At",1,"inputed",NA
"682","SBSmk2","SBSmk2/01","Sb",NA,"Sb",3,"inputed",NA
"683","SBSmk2","SBSmk2/06","Sb",NA,"Sb",2,"inputed",NA
